ÈÕÆÚ,000401.SZ,000546.SZ,000672.SZ,000789.SZ,000877.SZ,000935.SZ,002233.SZ,600326.SH,600425.SH,600449.SH,600585.SH,600668.SH,600720.SH,600801.SH,600802.SH,600881.SH,600883.SH,601992.SH,900933.SH,000401.SZ,000546.SZ,000672.SZ,000789.SZ,000877.SZ,000935.SZ,002233.SZ,600326.SH,600425.SH,600449.SH,600585.SH,600668.SH,600720.SH,600801.SH,600802.SH,600881.SH,600883.SH,601992.SH,900933.SH,000401.SZ,000546.SZ,000672.SZ,000789.SZ,000877.SZ,000935.SZ,002233.SZ,600326.SH,600425.SH,600449.SH,600585.SH,600668.SH,600720.SH,600801.SH,600802.SH,600881.SH,600883.SH,601992.SH,900933.SH,000401.SZ,000546.SZ,000672.SZ,000789.SZ,000877.SZ,000935.SZ,002233.SZ,600326.SH,600425.SH,600449.SH,600585.SH,600668.SH,600720.SH,600801.SH,600802.SH,600881.SH,600883.SH,601992.SH,900933.SH,000401.SZ,000546.SZ,000672.SZ,000789.SZ,000877.SZ,000935.SZ,002233.SZ,600326.SH,600425.SH,600449.SH,600585.SH,600668.SH,600720.SH,600801.SH,600802.SH,600881.SH,600883.SH,601992.SH,900933.SH,000401.SZ,000546.SZ,000672.SZ,000789.SZ,000877.SZ,000935.SZ,002233.SZ,600326.SH,600425.SH,600449.SH,600585.SH,600668.SH,600720.SH,600801.SH,600802.SH,600881.SH,600883.SH,601992.SH,900933.SH
2015/5/6,-5.9913,-3.1008,-4.7771,-2.622,-5.4773,-4.5977,-1.7544,0.3017,-5.0756,-2.7211,-1.9313,-1.7157,-3.543,-3.6269,-4.7537,-1.3632,3.7983,-4.9802,-0.1535,4.1089,4.0458,3.6538,2.143,3.3297,5.5139,1.7318,3.975,2.5684,1.9594,1.6034,3.6666,4.2508,2.2043,2.5804,3.5262,4.3066,2.342,0.3371,23250703859,1462381310,1889890959,6530131132,10630640489,1567872756,8508146853,7277760000,12119564856,6154190011,91393203930,5515389352,8452411661,10843947517,4208247799,19193635748,3548402640,37399059553,10843947517,670.1203,46.1538,19.6981,11.8747,42.1081,192.3474,16.4744,114.2413,1881.2256,22.6663,11.0151,19.5007,15.0449,13.6716,84.8826,143.4566,-73.1177,23.7383,9.747,1.9721,3.6623,4.2015,2.6014,1.5547,3.0991,2.3671,6.4653,2.2835,1.4528,1.8287,2.6783,1.7646,1.7076,3.1068,3.2292,5.7422,1.8488,1.2174,1.4848,4.3571,2.6668,0.9772,1.6247,3.1739,2.2483,5.1403,4.4372,1.581,1.993,2.4453,1.3753,1.044,2.041,1.822,239.0422,1.3945,0.7443
2015/5/7,-7.416,-1.1,-0.7804,-1.0019,-1.4901,-2.0482,-2.7679,-4.5865,-5.0057,-0.2331,-0.1313,0.3117,1.7447,-1.7921,-6.7151,-1.4808,2.8609,-1.0815,1.4604,3.2548,3.5211,3.1777,1.5775,2.8096,3.7676,1.427,3.0064,2.2607,1.6742,1.0311,3.2841,4.6056,1.6032,2.2656,2.4925,3.7266,1.4988,0.4994,21526433817,1446295116,1875142647,6464707150,10472236905,1535759699,8272653502,6943968000,11512897218,6139844579,91273212853,5532581962,8599882572,10649611540,3925661286,18909425939,3649920480,36994577211,10649611540,620.4243,45.6461,19.5444,11.7557,41.4807,188.4077,16.0184,109.0016,1787.0573,22.6134,11.0006,19.5615,15.3074,13.4266,79.1827,141.3324,-75.2096,23.4816,9.8824,1.8259,3.622,4.1688,2.5754,1.5315,3.0356,2.3016,6.1687,2.1692,1.4494,1.8263,2.6866,1.7954,1.677,2.8981,3.1813,5.9064,1.8288,1.2343,1.3746,4.3092,2.646,0.9674,1.6005,3.1089,2.1861,4.9045,4.2151,1.5773,1.9903,2.453,1.3993,1.0253,1.904,1.795,245.8811,1.3794,0.7547
2015/5/8,4.1927,1.2133,3.2584,2.0873,2.8571,3.321,2.7333,7.171,3.5928,1.7134,1.1394,2.2374,0.8123,7.208,3.3074,2.4048,4.6572,2.0185,0.7576,3.6565,5.7655,3.0453,1.847,2.3542,4.2902,1.518,4.8511,2.0516,1.7561,0.9667,3.4098,3.7219,2.2388,3.1889,2.025,4.4888,1.3266,0.2336,22428981417,1463843691,1936242800,6599644112,10771443674,1586762789,8280250062,7441920000,11926534244,6245044409,92313135523,5656368756,8669737214,11417238649,4055498333,19364161633,3819903840,37741313841,11417238649,646.4371,46.1999,20.1812,12.0011,42.6658,194.6648,16.0331,116.8182,1851.263,23.0009,11.126,19.9992,15.4318,14.3944,81.8016,144.7312,-78.7122,23.9556,9.9628,1.9024,3.6659,4.3046,2.6291,1.5753,3.1364,2.3037,6.6111,2.2471,1.4742,1.8471,2.7467,1.81,1.7978,2.994,3.2579,6.1815,1.8657,1.2443,1.4323,4.3615,2.7322,0.9876,1.6463,3.2122,2.1881,5.2562,4.3665,1.6043,2.013,2.5078,1.4106,1.0992,1.9669,1.8382,257.3322,1.4073,0.7608
2015/5/11,3.0631,4.4955,3.1556,2.6022,3.0229,3.6905,4.6789,3.3088,5.2023,2.6799,4.5927,2.5532,2.5962,2.6383,9.9812,6.3601,9.0235,1.5664,1.8045,4.3723,5.4906,3.8095,2.9738,3.0961,5.8685,2.1755,3.7908,2.573,2.3817,2.377,3.8256,4.1492,4.1714,7.7032,3.3609,5.6179,1.8758,0.6703,23115995262,1529650850,1997342954,6771382062,11097051040,1645321892,8667674606,7688160000,12546989783,6412407773,96552820257,5800786681,8894824393,11718459413,4460284419,20595737470,4164592320,38332480340,11718459413,666.2378,48.2769,20.818,12.3134,43.9556,201.8489,16.7833,120.6835,1947.5715,23.6173,11.6369,20.5098,15.8324,14.7742,89.9663,153.9362,-85.8148,24.3308,10.1401,1.9607,3.8307,4.4404,2.6975,1.6229,3.2522,2.4115,6.8299,2.364,1.5137,1.9319,2.8169,1.857,1.8453,3.2928,3.4651,6.7393,1.895,1.2665,1.4761,4.5576,2.8185,1.0133,1.696,3.3307,2.2905,5.4302,4.5936,1.6473,2.1055,2.5719,1.4473,1.1282,2.1633,1.9551,280.5525,1.4293,0.7744
2015/5/12,-0.5245,1.912,-0.4219,0.9058,0.0793,1.3777,1.0517,0.7829,-0.5495,1.7151,-0.1657,-0.5928,-0.4363,0,1.3699,0.828,-1.4172,-0.7305,-0.5908,3.1189,6.031,4.2404,2.6065,3.0692,5.8763,2.0732,5.8677,2.4495,2.8758,2.0883,3.889,3.3219,3.4968,10.739,3.159,4.3871,2.1076,0.4757,22994757525,1558898476,1988915346,6832717045,11105851239,1667989932,8758833323,7748352000,12478050278,6522389413,96392832154,5766401461,8856016259,11718459413,4521384205,20766263356,4105570320,38052454104,11718459413,662.7436,49.1999,20.7302,12.4249,43.9904,204.6298,16.9598,121.6283,1936.8705,24.0224,11.6177,20.3882,15.7633,14.7742,91.1987,155.2107,-84.5986,24.1531,10.084,1.9504,3.904,4.4217,2.722,1.6242,3.297,2.4368,6.8833,2.351,1.5397,1.9287,2.8002,1.8489,1.8453,3.3379,3.4937,6.6438,1.8811,1.2595,1.4684,4.6447,2.8066,1.0225,1.6974,3.3766,2.3146,5.4727,4.5684,1.6756,2.102,2.5566,1.4409,1.1282,2.1929,1.9713,276.5764,1.4189,0.7701
2015/5/13,-0.8787,1.7824,0.3178,-0.5984,-1.1886,-0.6795,-1.5611,10.0282,0.9945,-1.8328,-2.4481,-0.477,-1.0517,-1.7413,-1.1824,2.0073,-2.2427,-1.1447,-0.9658,3.6753,6.4477,4.096,2.1055,3.5816,6.5432,2.1313,6.4819,2.7721,2.6194,1.5608,3.0897,3.5993,2.3306,4.182,4.0746,4.6631,2.0454,0.4159,22792694629,1586683721,1995236052,6791827057,10973848253,1656655912,8622095248,8525376000,12602141386,6402844152,94033007632,5738893285,8762876736,11514406637,4467921892,21183104408,4013496000,37616857736,11514406637,656.9198,50.0769,20.7961,12.3506,43.4676,203.2393,16.6951,133.8255,1956.1322,23.5821,11.3332,20.291,15.5975,14.5169,90.1204,158.3263,-82.7013,23.8766,9.9814,1.9333,3.9736,4.4357,2.7057,1.6049,3.2746,2.3988,7.5736,2.3744,1.5115,1.8815,2.7868,1.8294,1.8131,3.2985,3.5639,6.4948,1.8596,1.2467,1.4555,4.7275,2.8155,1.0163,1.6772,3.3536,2.2785,6.0215,4.6138,1.6449,2.0505,2.5444,1.4258,1.1086,2.167,2.0108,270.3737,1.4026,0.7622
2015/5/14,-2.0095,4.3318,0.4224,2.8898,-2.085,1.4823,1.0573,-2.5032,-2.407,-0.7468,-1.2761,2.9958,-0.7972,-1.9409,0,-1.2522,8.4706,-2.3987,-1.2003,2.2278,10.9988,3.7523,3.1194,2.9747,3.3839,2.4076,15.683,2.1246,1.9586,1.0468,5.3655,2.8895,1.7063,7.0689,3.2814,4.208,1.7684,0.3032,22334685399,1655415643,2003663659,6988099000,10745043077,2842749000,8713253964,8311968000,12298807567,6355026048,92833096859,5910819387,8693022094,11290920264,4467921892,20917841920,4353462720,36714550975,11290920264,643.7193,52.2461,20.8839,12.7075,42.5613,206.252,16.8716,130.4756,1909.0481,23.406,11.1886,20.8988,15.4732,14.2352,90.1204,156.3436,-89.7066,23.3039,9.8568,1.8944,4.1457,4.4545,2.7839,1.5714,3.3231,2.4241,7.384,2.3173,1.5002,1.8575,2.8703,1.8149,1.7779,3.2985,3.5192,7.0449,1.815,1.2311,1.4263,4.9323,2.8274,1.0457,1.6422,3.4033,2.3025,5.8707,4.5028,1.6326,2.0244,2.6206,1.4144,1.0871,2.167,1.9857,293.276,1.369,0.7527
2015/5/15,2.2919,4.0636,-2.2082,0.7022,0.0819,-2.9213,4.272,-5.135,1.4574,-2.1068,-0.1293,-2.7923,-1.875,0.6024,-4.359,-2.7174,-2.9826,-0.0847,3.6446,3.8116,13.5733,3.3733,3.0542,2.738,2.9299,4.7412,6.8824,2.7736,2.0299,1.3474,3.0579,3.0351,2.6758,4.2038,2.792,3.4113,1.8018,0.8462,22846578068,1722685183,1959418721,7037166986,10753843276,2759702400,9085485389,7885152000,12478050278,6221135356,92713105781,5745770329,8530027930,11358937856,4273166323,20349422303,4223614320,36683436949,11358937856,658.4728,54.3692,20.4228,12.7967,42.5961,200.2267,17.5923,123.7757,1936.8705,22.9128,11.1742,20.3153,15.1831,14.3209,86.192,152.0952,-87.031,23.2841,10.2147,1.9378,4.3141,4.3561,2.8034,1.5727,3.226,2.5277,7.0049,2.351,1.4686,1.8551,2.7901,1.7808,1.7886,3.1547,3.4236,6.8348,1.8134,1.2758,1.4589,5.1327,2.7649,1.0531,1.6436,3.3039,2.4009,5.5693,4.5684,1.5982,2.0217,2.5475,1.3879,1.0936,2.0725,1.9317,284.5286,1.3678,0.7801
2015/5/18,0.2948,4.3294,3.9785,-1.5689,-2.455,1.0417,5.1839,-0.2776,-1.4365,-0.2306,-0.4314,-0.7181,-0.546,0,1.2511,3.1657,0.1118,-2.9686,0.8059,2.1524,10.6763,6.2153,1.8512,2.9165,2.566,6.2616,4.022,1.634,1.9248,1.1079,2.7274,2.4697,1.6783,3.3793,3.2394,2.3508,1.4719,1.4057,22913932367,1797266630,2037374089,6926764018,10489837303,2788449300,9556472090,7863264000,12298807567,6206789925,92313135523,5704508064,8483458169,11358937856,4326628636,20993631203,4228336080,35594446030,11358937856,660.4141,56.723,21.2353,12.596,41.5504,202.3123,18.5043,123.4321,1909.0481,22.86,11.126,20.1694,15.1002,14.3209,87.2704,156.9101,-87.1283,22.5929,10.296,1.9436,4.5009,4.5294,2.7594,1.5341,3.2596,2.6587,6.9854,2.3173,1.4652,1.8471,2.7701,1.7711,1.7886,3.1942,3.532,6.8425,1.7596,1.2859,1.4632,5.3549,2.8749,1.0365,1.6032,3.3383,2.5254,5.5538,4.5028,1.5945,2.013,2.5292,1.3803,1.0936,2.0984,1.9929,284.8467,1.3272,0.7863
2015/5/19,3.1158,4.9634,4.4467,2.1842,4.2785,3.551,6.5183,1.1134,4.148,3.4669,2.0364,2.5919,2.7447,1.6253,1.0591,3.8809,0,3.4965,0.8721,3.2735,10.1115,10.1324,2.4962,3.9336,3.9102,4.9026,4.1944,3.4874,2.4746,1.698,3.5177,3.7866,2.103,4.387,5.0258,2.5724,1.6033,0.8618,23627887931,1886471890,2127970869,7078056975,10938647456,2887466400,10179389985,7950816000,12808959899,6421971394,94192995735,5852364512,8716306975,11543557034,4372453476,21808365988,4228336080,36839007080,11543557034,680.9914,59.5384,22.1796,12.8711,43.3281,209.4964,19.7105,124.8065,1988.235,23.6525,11.3525,20.6922,15.5146,14.5537,88.1947,162.9996,-87.1283,23.3829,10.389,2.0041,4.7243,4.7308,2.8197,1.5997,3.3754,2.832,7.0632,2.4134,1.516,1.8847,2.8419,1.8197,1.8177,3.228,3.6691,6.8425,1.8211,1.2976,1.5088,5.6207,3.0028,1.0592,1.6718,3.4569,2.69,5.6157,4.6896,1.6498,2.054,2.5947,1.4182,1.1114,2.1207,2.0702,284.8467,1.3736,0.7934
2015/5/20,-1.2543,8.5271,-1.3861,2.3686,0.5632,0.2212,-1.194,1.9959,1.6146,0.2234,-0.4671,0.9401,-0.1781,3.0303,0.1747,9.9913,6.8118,0.1689,1.8732,3.4893,10.2723,11.2837,4.2866,4.5516,4.5957,5.4887,6.3607,4.1195,2.9442,2.2532,5.0221,4.357,4.2706,5.3228,11.1146,3.0853,1.9505,1.3166,23331529018,2047333834,2098474243,7245705927,11000248850,2893854600,10057845030,8109504000,13015778412,6436316825,93753028452,5907380865,8700783721,11893361792,4380090949,23987307854,4516363440,36901235133,11893361792,672.4498,64.6153,21.8721,13.1759,43.5721,209.9599,19.4751,127.2974,2020.3379,23.7054,11.2995,20.8867,15.487,14.9947,88.3488,179.2854,-93.0633,23.4223,10.5883,1.979,5.1272,4.6653,2.8865,1.6087,3.3828,2.7982,7.2042,2.4523,1.5194,1.8759,2.8686,1.8165,1.8728,3.2336,4.0357,7.3086,1.8242,1.3224,1.4899,6.1,2.9612,1.0843,1.6812,3.4645,2.6579,5.7277,4.7653,1.6535,2.0444,2.6191,1.4157,1.1451,2.1244,2.277,304.25,1.3759,0.8086
2015/5/21,0.3464,10,1.7068,1.8949,2.64,2.9801,1.8127,5.3306,3.178,2.3031,1.2799,2.6775,1.0705,2.5327,2.4412,-0.079,9.9843,1.2648,0.5658,2.3868,9.3535,7.1551,3.631,3.9373,4.3141,3.4708,8.4721,3.6861,3.1149,2.0079,5.2822,3.7615,4.4552,4.0157,13.1502,3.634,1.6055,1.038,23412354176,2252067217,2134291574,7255928418,11290655420,2980095300,10240162462,8541792000,13429415438,6584552948,94952939225,6065552879,8793923244,12194582557,4487015576,23968360534,4967291520,37367945526,12194582557,674.7793,71.0768,22.2454,13.1945,44.7225,216.217,19.8281,134.0832,2084.5435,24.2513,11.4441,21.4459,15.6528,15.3745,90.5055,179.1438,-102.3551,23.7186,10.6506,1.9858,5.6399,4.7449,2.8906,1.6512,3.4837,2.8489,7.5882,2.5303,1.5544,1.8999,2.9454,1.8359,1.9202,3.3126,4.0325,8.0383,1.8473,1.3302,1.4951,6.71,3.0117,1.0858,1.7256,3.5678,2.706,6.0331,4.9167,1.6915,2.0706,2.6893,1.4308,1.1741,2.1762,2.2752,334.6273,1.3933,0.8133
2015/5/22,4.4304,-1.8831,1.9743,0.6762,3.4295,1.7149,1.5579,2.1781,1.7454,3.7037,2.7801,3.6848,2.6478,0.5578,3.1489,1.502,1.9011,3.6636,-2.5316,3.8099,12.7822,9.7929,5.1751,5.3361,6.2122,3.8789,11.2979,4.0716,5.124,2.6051,8.0908,6.2087,4.8929,7.2954,8.472,4.094,2.8217,0.9432,24449610374,2209658159,2176429611,7304996404,11677864179,3031200900,10399690216,8727840000,13663809752,6828425280,97592742928,6289056811,9026772050,12262600149,4628308832,24328359625,5061726720,38736962681,12262600149,704.6746,69.7384,22.6846,13.2838,46.2562,219.9249,20.137,137.0036,2120.9267,25.1495,11.7623,22.2362,16.0673,15.4602,93.3555,181.8345,-104.301,24.5875,10.3796,2.0738,5.5337,4.8386,2.9101,1.7078,3.5434,2.8933,7.7535,2.5744,1.612,1.9527,3.054,1.8845,1.9309,3.4169,4.093,8.1911,1.9149,1.2964,1.5613,6.5836,3.0712,1.0931,1.7848,3.629,2.7482,6.1645,5.0025,1.7542,2.1281,2.7883,1.4687,1.1806,2.2448,2.3094,340.989,1.4444,0.7926
2015/5/25,4.6281,6.8829,6.5828,5.9614,2.7129,3.8988,4.0175,3.7618,5.6509,2.8711,2.377,2.4604,2.7515,2.6941,2.1452,9.9688,0,2.8916,-0.1443,4.1381,12.5241,13.4435,7.7718,6.1072,7.7171,4.9587,12.758,9.8497,6.4225,2.7629,7.6302,7.3987,6.2484,7.2911,9.388,3.3188,2.9381,0.5737,25581162589,2361745816,2319698937,7740474779,11994671346,3149382600,10817500999,9056160000,14435932200,7024479507,99912570423,6443790303,9275144110,12592971310,4727595985,26753616659,5061726720,39857067626,12592971310,737.2877,74.5384,24.1779,14.0757,47.5111,228.4994,20.946,142.1574,2240.7773,25.8716,12.0419,22.7833,16.5094,15.8767,95.3581,199.9613,-104.301,25.2985,10.3704,2.1698,5.9146,5.1571,3.0836,1.7542,3.6816,3.0096,8.0451,2.7199,1.6582,1.9991,3.1291,1.9364,1.983,3.4902,4.5011,8.1911,1.9703,1.2952,1.6336,7.0368,3.2733,1.1583,1.8332,3.7705,2.8586,6.3964,5.2852,1.8046,2.1787,2.8569,1.5091,1.2124,2.2929,2.5396,340.989,1.4862,0.7919
2015/5/26,0,-0.0619,1.9074,2.2187,1.0271,2.3327,4.9157,2.1148,0.8596,1.0892,2.4019,0.3735,2.0921,-0.0772,1.1309,3.2578,5.8302,0.4684,0.7225,4.0213,12.0518,12.5314,7.6507,7.3093,5.7313,5.2543,12.0751,8.0607,7.4997,3.6209,7.0792,9.2327,6.6874,7.4494,9.978,3.2634,3.3286,0.7454,25581162589,2360283434,2363943876,7912212730,12117874133,3222846900,11349260177,9247680000,14560023308,7100988474,1.02312E+11,6467859957,9469184781,12583254511,4781058298,27625193406,5356836720,40043751784,12583254511,737.2877,74.4922,24.6391,14.388,47.9991,233.8295,21.9757,145.1637,2260.039,26.1534,12.3311,22.8684,16.8547,15.8645,96.4365,206.4756,-110.382,25.417,10.4465,2.1698,5.9109,5.2554,3.152,1.7722,3.7674,3.1575,8.2153,2.7433,1.6763,2.0472,3.1408,1.9769,1.9814,3.5297,4.6477,8.6686,1.9795,1.3047,1.6336,7.0324,3.3358,1.184,1.852,3.8584,2.9991,6.5316,5.3307,1.8242,2.2311,2.8676,1.5407,1.2115,2.3188,2.6224,360.8694,1.4931,0.7978
2015/5/27,0,-3.4077,-0.713,0.7752,-0.0726,1.7839,8.7684,0.4142,0.6629,2.2896,3.0102,9.9947,4.0984,-0.7722,4.3131,-1.7833,8.9467,1.3209,-1.5065,4.1183,8.184,9.1205,5.8397,6.6951,5.3639,4.9389,12.5716,6.4664,8.3586,3.4891,10.7162,11.0595,5.9739,10.6295,6.1461,5.0879,3.1922,0.6712,25581162589,2279852462,2347088661,7973547712,12109073934,3280340700,12344409496,9285984000,14656538614,7263570028,1.05392E+11,7114302101,9857266125,12486086522,4987270078,27132563071,5836095360,40572690230,12486086522,737.2877,71.9537,24.4634,14.4995,47.9642,238.0009,23.9026,145.765,2275.0203,26.7522,12.7023,25.154,17.5455,15.742,100.5959,202.7936,-120.2575,25.7527,10.2935,2.1698,5.7095,5.218,3.1764,1.7709,3.8346,3.4344,8.2493,2.7615,1.7147,2.1088,3.4547,2.0579,1.9661,3.6819,4.5648,9.4442,2.0057,1.2856,1.6336,6.7928,3.312,1.1932,1.8507,3.9272,3.2621,6.5587,5.366,1.866,2.2982,3.1542,1.6039,1.2021,2.4188,2.5756,393.1552,1.5128,0.7861
2015/5/28,-10.0053,3.3996,-4.8474,-9.1538,-8.7936,-5.2838,1.7231,-9.9882,-6.8674,-6.8466,-4.8197,-7.3949,-8.5039,-7.7043,-8.1164,0.9777,-9.911,-9.1258,0.6555,4.3573,16.909,13.0116,6.066,6.8671,8.2687,5.6938,9.5756,8.7495,7.6924,4.4585,10.6373,9.8958,5.0805,7.755,13.5934,4.9641,3.662,1.2786,23021699244,2357358672,2233315961,7243661421,11044249845,3091888800,12557113168,8333856000,13650021851,6766261744,1.00313E+11,6588208229,9019010423,11524123436,4582483992,27397825559,5257679760,36870121106,11524123436,663.5201,74.3999,23.2776,13.1722,43.7464,224.328,24.3145,130.8191,2118.7865,24.9206,12.0901,23.2939,16.0534,14.5292,92.4311,204.7762,-108.3387,23.4026,10.3617,1.9527,5.9036,4.965,2.8857,1.6152,3.6143,3.4935,7.4035,2.5718,1.5973,2.0071,3.1992,1.8829,1.8147,3.3831,4.6094,8.5082,1.8227,1.2941,1.4701,7.0237,3.1514,1.084,1.688,3.7016,3.3183,5.8862,4.9975,1.7382,2.1875,2.921,1.4675,1.1095,2.2225,2.6008,354.1896,1.3748,0.7913
2015/5/29,-4.6226,9.1811,-3.0189,-0.5927,-1.6733,2.686,1.3309,-2.4951,-2.0202,-1.6254,1.9537,1.096,-2.2375,-1.602,-3.0833,4.5643,2.9187,-1.9409,0.2894,3.5523,15.3842,8.2394,4.2384,4.2678,5.9267,4.0866,6.2398,4.5238,4.3577,4.1291,7.3022,5.2569,3.3727,4.8903,12.7585,3.9856,2.0734,0.784,21957501327,2573791106,2165895102,7200726934,10859445665,3174935400,12724237481,8125920000,13374263834,6656280105,1.02272E+11,6660417191,8817208124,11339504258,4441190736,28648348717,5411136960,36154498503,11339504258,632.8483,81.2307,22.5748,13.0942,43.0144,230.3533,24.6381,127.5551,2075.9828,24.5155,12.3263,23.5492,15.6942,14.2964,89.5812,214.1228,-111.5009,22.9484,10.3907,1.8624,6.4456,4.8151,2.8686,1.5881,3.7114,3.54,7.2187,2.5199,1.5713,2.0464,3.2343,1.8408,1.7856,3.2787,4.8198,8.7565,1.7873,1.2978,1.4022,7.6686,3.0563,1.0775,1.6597,3.801,3.3625,5.7393,4.8965,1.71,2.2302,2.953,1.4346,1.0918,2.154,2.7195,364.5274,1.3481,0.7935
2015/6/1,4.8466,10,6.5175,4.5145,5.2674,4.2254,9.3134,5.1852,3.9175,6.7529,3.6762,5.4724,4.0493,4.8843,4.9011,6.4815,8.6824,4.9053,3.1746,2.6909,14.4593,7.3345,3.9734,4.1413,5.4952,4.1739,5.7506,3.4428,4.6231,4.2515,6.8078,4.8121,3.3093,5.5047,9.3075,3.2069,1.9324,0.993,23021699244,2831170216,2307057526,7525802340,11431458605,3309087600,13909300792,8547264000,13898204067,7105770284,1.06032E+11,7024900528,9174242960,11893361792,4658858725,30505186134,5880952080,37927997999,11893361792,663.5201,89.3537,24.0462,13.6853,45.2802,240.0866,26.9327,134.1691,2157.3099,26.171,12.7794,24.8379,16.3298,14.9947,93.9717,228.0012,-121.1818,24.0741,10.7224,1.9527,7.0901,5.129,2.9981,1.6718,3.8682,3.8697,7.5931,2.6186,1.6774,2.1216,3.4113,1.9153,1.8728,3.4394,5.1322,9.5168,1.875,1.3392,1.4701,8.4354,3.2555,1.1262,1.7471,3.9617,3.6756,6.0369,5.0884,1.8254,2.3122,3.1146,1.4927,1.1451,2.2596,2.8958,396.1771,1.4142,0.8188
2015/6/2,1.8139,0.7231,10.0457,2.3635,4.7729,3.2819,9.9945,9.9872,4.3651,1.4805,-1.3203,4.1605,2.9611,1.7974,3.6885,-0.4969,3.7766,3.5275,-0.1399,3.0696,16.3851,13.8014,4.3901,5.5733,6.1614,4.0759,11.8209,6.69,5.4448,2.7821,6.9986,6.2941,3.793,6.3498,6.2996,3.3881,2.1572,0.938,23439295895,2851643555,2538816729,7703673789,11977070948,3417687000,15299471216,9400896000,14504871705,7210970113,1.04632E+11,7317174901,9445899901,12107131367,4830701875,30353607569,6098153040,39265901128,12107131367,675.5558,89.9999,26.4617,14.0087,47.4414,247.9659,29.6245,147.5688,2251.4782,26.5585,12.6107,25.8713,16.8133,15.2642,97.4378,226.8682,-125.6574,24.9233,10.7106,1.9881,7.1414,5.6442,3.0689,1.7516,3.9952,4.2565,8.3514,2.7329,1.7023,2.0936,3.5532,1.972,1.9065,3.5663,5.1067,9.8683,1.9411,1.3377,1.4968,8.4964,3.5825,1.1528,1.8305,4.0917,4.043,6.6399,5.3105,1.8525,2.2817,3.2442,1.5369,1.1657,2.3429,2.8814,410.8091,1.4641,0.8179
2015/6/3,-2.7586,-3.0769,0,2.707,-1.9838,1.4953,3.4757,3.5506,0.8555,1.9894,-1.4526,5.6861,-0.986,0.7223,5.0593,-5.0562,-2.7875,0.317,-1.8207,2.8892,11.0285,,5.432,4.8099,7.0101,4.9505,17.8337,5.0707,6.3234,2.5126,7.3649,5.6346,3.6139,9.5135,5.8786,2.5935,2.495,0.7755,22792694629,2763900676,2538816729,7912212730,11739465573,3468792600,15831230394,9734688000,14628962812,7354424426,1.03112E+11,7733236068,9352760378,12194582557,5075101021,28818874602,5928169680,39390357233,12194582557,656.9198,87.2307,26.4617,14.388,46.5002,251.6738,30.6542,152.8084,2270.7399,27.0868,12.4275,27.3423,16.6475,15.3745,102.3675,215.3974,-122.1547,25.0023,10.5072,1.9333,6.9217,5.6442,3.152,1.7168,4.0549,4.4044,8.6479,2.7563,1.7361,2.0632,3.7552,1.9526,1.9202,3.7467,4.8485,9.5932,1.9472,1.3123,1.4555,8.235,3.5825,1.184,1.7942,4.1529,4.1835,6.8756,5.3559,1.8893,2.2485,3.4286,1.5218,1.1741,2.4614,2.7357,399.3579,1.4688,0.8024
2015/6/4,2.8369,1.5873,0,-2.2481,2.8486,6.6298,-2.1113,-2.3047,-1.6023,-0.5202,-2.0559,-2.2232,0.083,0.7968,-0.8277,-2.9586,-2.1904,-0.7109,-0.8559,3.2631,8.1529,,4.2838,5.602,8.6161,4.3549,8.1814,4.5193,4.6492,2.6541,6.5923,5.5019,3.6501,6.2645,6.6302,3.0504,2.0987,0.7288,23439295895,2807772115,2538816729,7734341281,12073873138,3698767800,15496981768,9510336000,14394568498,7316169943,1.00992E+11,7561309966,9360522005,12291750545,5033094918,27966245176,5798321280,39110330996,12291750545,675.5558,88.6153,26.4617,14.0645,47.8248,268.3593,30.007,149.2867,2234.3567,26.9459,12.172,26.7345,16.6613,15.497,101.5202,209.0247,-119.4791,24.8245,10.4152,1.9881,7.0315,5.6442,3.0811,1.7657,4.3238,4.3114,8.4486,2.7121,1.7271,2.0208,3.6718,1.9542,1.9355,3.7157,4.7051,9.3831,1.9334,1.3008,1.4968,8.3657,3.5825,1.1574,1.8453,4.4282,4.0952,6.7172,5.2701,1.8795,2.2023,3.3524,1.523,1.1834,2.4411,2.6547,390.6106,1.4583,0.7954
2015/6/5,8.7931,-0.9375,0,4.5995,5.1749,2.5907,-2.9412,2.359,9.9617,4.1667,6.2574,-0.3638,5.3068,10.0395,6.1457,1.1518,4.6417,4.9324,2.8058,5.9482,8.4307,,7.5436,10.827,7.653,5.6727,10.5247,18.647,7.0863,6.033,6.361,12.4025,10.7727,12.0747,5.3596,2.9667,3.8913,1.4149,25500337431,2781449252,2538816729,8090084179,12698687272,3794590800,15041188186,9734688000,15828510187,7531351412,1.07312E+11,7533801790,9857266125,13525783999,5342412587,28288349626,6067461600,41039400624,13525783999,734.9582,87.7845,26.4617,14.7114,50.2997,275.3116,29.1244,152.8084,2456.9363,27.7385,12.9337,26.6372,17.5455,17.0528,107.7593,211.4321,-125.025,26.049,10.7104,2.1629,6.9656,5.6442,3.2229,1.8571,4.4358,4.1846,8.6479,2.9823,1.7779,2.1472,3.6584,2.0579,2.1299,3.9441,4.7593,9.8186,2.0288,1.3377,1.6284,8.2873,3.5825,1.2106,1.9408,4.5429,3.9747,6.8756,5.7951,1.9348,2.3401,3.3402,1.6039,1.3023,2.5911,2.6853,408.7415,1.5302,0.8179
