ÈÕÆÚ,000430.SZ,000888.SZ,000978.SZ,300144.SZ,600054.SH,600593.SH,600749.SH,603099.SH,603136.SH,603199.SH,900942.SH,000430.SZ,000888.SZ,000978.SZ,300144.SZ,600054.SH,600593.SH,600749.SH,603099.SH,603136.SH,603199.SH,900942.SH,000430.SZ,000888.SZ,000978.SZ,300144.SZ,600054.SH,600593.SH,600749.SH,603099.SH,603136.SH,603199.SH,900942.SH,000430.SZ,000888.SZ,000978.SZ,300144.SZ,600054.SH,600593.SH,600749.SH,603099.SH,603136.SH,603199.SH,900942.SH,000430.SZ,000888.SZ,000978.SZ,300144.SZ,600054.SH,600593.SH,600749.SH,603099.SH,603136.SH,603199.SH,900942.SH,000430.SZ,000888.SZ,000978.SZ,300144.SZ,600054.SH,600593.SH,600749.SH,603099.SH,603136.SH,603199.SH,900942.SH
2014/1/2,0.1416,-2.481,-0.3252,2.3401,-0.8772,1.2938,-0.5181,,,,0.1625,0.5421,0.7292,0.4954,1.2117,1.4834,0.467,0.45,,,,0.0339,1183157388,4161147865,2207413000,3628196987,1196195400,1224520000,1452579310,,,,1196195400,43.4491,44.4316,207.3481,35.5932,33.3335,37.644,186.0444,,,,24.648,5.2225,3.181,1.5501,3.4999,2.3606,3.8432,2.2058,,,,1.7455,4.5337,6.1433,4.9682,16.1744,3.7042,4.8507,8.1401,,,,2.7391
2014/1/3,-0.7072,-1.8692,-0.6525,2.0325,0.7866,-0.6762,-0.9115,,,,-0.5677,0.8095,0.6429,0.6743,1.3731,1.229,0.3321,0.729,,,,0.0937,1174789938,4083369400,2193009000,3701940828,1205605000,1216240000,1439339655,,,,1205605000,43.1418,43.6011,205.9951,36.3167,33.5957,37.3894,184.3487,,,,24.5278,5.1856,3.1215,1.54,3.571,2.3791,3.8172,2.1857,,,,1.737,4.5016,6.0285,4.9358,16.5031,3.7334,4.8179,8.0659,,,,2.7257
2014/1/6,-0.7123,-1.3228,-2.9557,-2.8884,0.5854,-3.9334,-2.3653,,,,-1.876,0.6918,0.4268,0.8553,1.4708,2.388,0.432,0.7684,,,,0.1909,1166422488,4029356577,2128191000,3595012259,1212662200,1168400000,1405294827,,,,1212662200,42.8345,43.0244,199.9066,35.2677,33.7924,35.9187,179.9883,,,,24.0755,5.1487,3.0803,1.4945,3.4679,2.3931,3.6671,2.134,,,,1.7049,4.4696,5.9488,4.7899,16.0264,3.7552,4.6284,7.8751,,,,2.6754
2014/1/7,-1.0043,-1.3405,-0.1692,2.0513,1.8429,-0.7874,0.6729,,,,0.7481,0.4791,0.6579,0.4341,1.7215,2.8266,0.2385,0.4112,,,,0.0369,1154708059,3975343754,2124590000,3668756100,1235010000,1159200000,1414751724,,,,1235010000,42.4043,42.4477,199.5684,35.9911,34.4151,35.6359,181.1995,,,,24.2489,5.0969,3.039,1.4919,3.539,2.4372,3.6382,2.1484,,,,1.7172,4.4247,5.869,4.7818,16.3552,3.8244,4.5919,7.9281,,,,2.6947
2014/1/8,-1.5942,0.3261,0.5085,3.1658,0.0952,0.5556,-1.0695,,,,0.6601,0.7889,0.5464,0.4944,2.3673,1.3178,0.1953,0.4922,,,,0.0718,1136299669,3988306832,2135393000,3784902650,1236186200,1165640000,1399620689,,,,1236186200,41.7283,42.5861,200.5831,37.1305,34.4479,35.8339,179.2616,,,,24.4237,5.0157,3.0489,1.4995,3.6511,2.4395,3.6584,2.1254,,,,1.7296,4.3542,5.8882,4.8062,16.873,3.8281,4.6174,7.8433,,,,2.7141
2014/1/9,-1.3255,1.2459,-0.5059,-2.4842,0.3806,-0.1579,-0.4054,,,,-0.4098,0.658,0.3212,0.8377,2.5743,1.8999,0.1783,0.669,,,,0.1059,1121238260,4037998629,2124590000,3690879252,1240891000,1163800000,1393946551,,,,1240891000,41.1752,43.1167,199.5684,36.2081,34.579,35.7773,178.5348,,,,24.3356,4.9492,3.0869,1.4919,3.5604,2.4488,3.6526,2.1168,,,,1.7234,4.2964,5.9615,4.7818,16.4538,3.8427,4.6101,7.8115,,,,2.7043
2014/1/10,-1.4925,-1.0166,-2.8814,0.2498,-1.6114,-3.7945,3.2564,,,,0.3292,0.6536,0.197,0.6013,1.4838,1.3811,0.3141,1.1138,,,,0.0749,1104503360,3996948884,2063373000,3700097232,1220895600,1119640000,1439339655,,,,1220895600,40.5606,42.6784,193.8181,36.2986,34.0218,34.4198,184.3487,,,,24.3753,4.8753,3.0555,1.449,3.5693,2.4093,3.514,2.1857,,,,1.7262,4.2323,5.9009,4.6441,16.4949,3.7807,4.4352,8.0659,,,,2.7088
2014/1/13,0.303,-1.1351,0.1745,-1.9432,0.578,-0.493,0.1314,,,,0.3281,0.564,0.3372,0.3951,1.0576,1.3852,0.2234,0.5732,,,,0.0619,1107850340,3951578112,2066974000,3628196987,1227952800,1114120000,1441231034,,,,1227952800,40.6836,42.1939,194.1563,35.5932,34.2185,34.2501,184.591,,,,24.4321,4.8901,3.0208,1.4515,3.4999,2.4232,3.4967,2.1886,,,,1.7302,4.2451,5.8339,4.6522,16.1744,3.8026,4.4133,8.0765,,,,2.7151
2014/1/14,1.0574,3.7726,1.9164,1.2703,1.2452,3.5508,1.5748,,,,0.8994,0.8831,0.574,0.2764,0.8865,1.7377,0.3648,0.9416,,,,0.0936,1119564770,4100653503,2106585000,3674286888,1243243400,1153680000,1463927586,,,,1243243400,41.1137,43.7857,197.8771,36.0454,34.6446,35.4662,187.4979,,,,24.6437,4.9418,3.1348,1.4793,3.5444,2.4534,3.6209,2.2231,,,,1.7452,4.29,6.054,4.7413,16.3798,3.8499,4.57,8.2037,,,,2.7386
2014/1/15,-1.3453,-0.2634,-0.8547,1.8063,-0.2838,-0.5582,1.0336,,,,-0.1621,1.4003,0.281,0.2447,1.147,1.3426,0.3022,0.9347,,,,0.0296,1104503360,4089850939,2088580000,3740656345,1239714800,1147240000,1479058620,,,,1239714800,40.5606,43.6704,196.1858,36.6965,34.5463,35.2682,189.4359,,,,24.6341,4.8753,3.1265,1.4667,3.6084,2.4464,3.6006,2.246,,,,1.7445,4.2323,6.0381,4.7008,16.6757,3.839,4.5445,8.2885,,,,2.7375
2014/1/16,-0.9091,-2.7998,0.5172,-2.7107,-1.9924,0.6415,0.2558,,,,-0.1623,1.22,0.4232,0.2541,1.4047,2.2051,0.2045,0.6391,,,,0.0591,1094462421,3975343754,2099383000,3639258563,1215014600,1154600000,1482841379,,,,1215014600,40.1919,42.4477,197.2006,35.7017,33.8579,35.4945,189.9204,,,,24.6183,4.831,3.039,1.4742,3.5106,2.3977,3.6237,2.2518,,,,1.7434,4.1938,5.869,4.7251,16.2237,3.7625,4.5737,8.3097,,,,2.7357
2014/1/17,0.3058,-0.2717,-1.2007,-2.1783,-0.9681,-0.6375,-2.2959,,,,-0.4065,1.4739,0.282,0.215,0.958,0.7315,0.2051,0.5179,,,,0.0181,1097809401,3964541190,2074176000,3559983934,1203252600,1147240000,1448796551,,,,1203252600,40.3148,42.3323,194.8328,34.924,33.5302,35.2682,185.56,,,,24.5086,4.8458,3.0307,1.4565,3.4341,2.3745,3.6006,2.2001,,,,1.7356,4.2067,5.8531,4.6684,15.8703,3.7261,4.5445,8.1189,,,,2.7236
2014/1/20,-1.2195,-2.1253,-0.1736,-4.7644,0.0978,0.0802,-0.7833,,,,0.2449,0.4595,0.2257,0.2224,1.6557,0.7681,0.1025,0.4416,,,,0.0906,1084421481,3880281186,2070575000,3390373099,1204428800,1148160000,1437448276,,,,1204428800,39.8232,41.4326,194.4946,33.2601,33.563,35.2965,184.1065,,,,24.5855,4.7867,2.9663,1.454,3.2705,2.3768,3.6035,2.1828,,,,1.7411,4.1554,5.7287,4.6603,15.1142,3.7297,4.5482,8.0553,,,,2.7321
2014/1/21,0.9259,-0.2227,1.2174,2.2838,1.1719,1.8429,1.0526,,,,0.2443,0.6692,0.3565,0.3157,0.9152,1.3371,0.3278,0.371,,,,0.3017,1094462421,3871639135,2095782000,3676267820,1218543200,1169320000,1452579310,,,,1218543200,40.1919,41.3403,196.8623,34.0197,33.9563,35.947,186.0444,,,,24.6387,4.831,2.9597,1.4717,3.3452,2.4047,3.6699,2.2058,,,,1.7448,4.1938,5.7159,4.717,15.4593,3.7735,4.632,8.1401,,,,2.738
2014/1/22,1.8349,0,1.5464,5.0505,1.6409,1.4949,2.2135,,,,0.8123,1.2147,0.7011,0.4577,1.6018,2.3122,0.2206,0.8783,,,,0.4788,1114544300,3871639135,2128191000,3861937912,1238538600,1186800000,1484732758,,,,1238538600,40.9294,41.3403,199.9066,35.7379,34.5135,36.4844,190.1626,,,,24.8474,4.9197,2.9597,1.4945,3.5141,2.4441,3.7248,2.2546,,,,1.7596,4.2708,5.7159,4.7899,16.2401,3.8354,4.7012,8.3203,,,,2.7612
2014/1/23,0.3003,-1.8973,0.5076,6.0729,-0.3799,0,2.293,,,,0.3223,1.6466,1.1268,0.4996,4.4877,1.9569,0.3647,1.8101,,,,0.2528,1117891280,3798181696,2138994000,4096468554,1233833800,1186800000,1518777586,,,,1233833800,41.0523,40.556,200.9214,37.9082,34.3824,36.4844,194.523,,,,24.9356,4.9344,2.9035,1.5021,3.7275,2.4348,3.7248,2.3063,,,,1.7659,4.2836,5.6075,4.8143,17.2264,3.8208,4.7012,8.5111,,,,2.771
2014/1/24,1.1976,-0.4551,0.6734,2.2424,1.7159,0.8527,0.3736,,,,0.3213,1.3651,1.6659,0.6662,3.7384,2.8401,0.431,1.9189,,,,0.3589,1131279199,3780897593,2153398000,4188326389,1255005400,1196920000,1524451724,,,,1255005400,41.5439,40.3714,202.2744,38.7583,34.9723,36.7955,195.2498,,,,24.9863,4.9935,2.8903,1.5122,3.8111,2.4766,3.7566,2.315,,,,1.7694,4.3349,5.582,4.8467,17.6126,3.8864,4.7413,8.5429,,,,2.7766
2014/1/27,-1.3314,-2.5143,-1.0033,1.8665,1.4995,-1.153,-0.1241,,,,0.0801,0.8236,1.439,0.4681,3.2996,2.6557,0.2159,0.9777,,,,0.2117,1116217790,3685835024,2131792000,4266503270,1273824600,1183120000,1522560345,,,,1273824600,40.9908,39.3564,200.2449,39.4817,35.4968,36.3713,195.0075,,,,25.001,4.9271,2.8176,1.497,3.8823,2.5138,3.7133,2.3121,,,,1.7705,4.2772,5.4416,4.798,17.9414,3.9446,4.6867,8.5323,,,,2.7783
2014/1/28,0.1499,2.2274,0.1689,1.6949,-1.7544,-0.1555,0.1242,,,,-1.36,0.5845,0.9267,0.3182,1.9896,2.0524,0.3246,0.6172,,,,0.1562,1117891280,3767934515,2135393000,4338816884,1251476800,1181280000,1524451724,,,,1251476800,41.0523,40.233,200.5831,40.1509,34.874,36.3147,195.2498,,,,24.6735,4.9344,2.8804,1.4995,3.9481,2.4697,3.7075,2.315,,,,1.7473,4.2836,5.5628,4.8062,18.2455,3.8754,4.6794,8.5429,,,,2.7419
2014/1/29,0.2994,-1.2041,-0.6745,-0.6757,-0.094,3.8941,0.2481,,,,0.0811,0.3497,0.741,0.4679,1.8351,1.1173,1.1006,0.6275,,,,0.0723,1121238260,3722563744,2120989000,4309500554,1250300600,1227280000,1528234482,,,,1250300600,41.1752,39.7486,199.2301,39.8796,34.8412,37.7288,195.7343,,,,24.7016,4.9492,2.8457,1.4894,3.9214,2.4673,3.8519,2.3207,,,,1.7493,4.2964,5.4958,4.7737,18.1222,3.8718,4.8616,8.5641,,,,2.745
2014/1/30,-0.597,-0.1741,-0.1698,0.8163,1.0348,-1.1994,-0.7426,,,,0.2431,0.4933,0.2534,0.5708,1.7652,1.4143,0.5198,0.4735,,,,0.0382,1114544300,3716082205,2117388000,4344680150,1263238800,1212560000,1516886207,,,,1263238800,40.9294,39.6794,198.8918,40.2051,35.2018,37.2763,194.2808,,,,24.7523,4.9197,2.8408,1.4869,3.9534,2.4929,3.8057,2.3035,,,,1.7529,4.2708,5.4863,4.7656,18.2701,3.9119,4.8033,8.5005,,,,2.7506
2014/2/7,3.4535,1.5116,0.6803,0.2699,1.3035,0.607,1.6209,,,,-0.485,1.6485,0.3744,0.4037,1.9148,1.9506,0.4512,1.1419,,,,0.209,1153034569,3772255541,2131792000,4356406683,1279705600,1219920000,1541474138,,,,1279705600,42.3429,40.2792,200.2449,40.3137,35.6606,37.5026,197.43,,,,24.648,5.0896,2.8837,1.497,3.9641,2.5254,3.8288,2.3408,,,,1.7455,4.4183,5.5692,4.798,18.3194,3.9629,4.8324,8.6383,,,,2.7391
2014/2/10,2.0319,1.9473,3.0405,5.6528,1.5625,2.187,2.6994,,,,0.7311,1.6572,1.0275,1.1833,2.9896,2.7251,0.9192,3.4305,,,,0.2924,1176463428,3845712980,2196610000,4602663857,1299701000,1246600000,1583084482,,,,1299701000,43.2032,41.0635,206.3334,42.5925,36.2178,38.3227,202.7594,,,,24.8257,5.193,2.9399,1.5425,4.1881,2.5648,3.9125,2.404,,,,1.7581,4.5081,5.6776,4.9439,19.355,4.0248,4.9381,8.8715,,,,2.7588
2014/2/11,6.8279,-0.3933,0,-1.9533,2.5339,0.0738,0,,,,1.6935,14.8136,1.3714,1.358,2.3434,4.7019,0.7424,1.8388,,,,0.8112,1256790945,3830589389,2196610000,4512760444,1332634600,1247520000,1583084482,,,,1332634600,46.1531,40.902,206.3334,41.7605,37.1356,38.351,202.7594,,,,25.2404,5.5475,2.9283,1.5425,4.1063,2.6298,3.9154,2.404,,,,1.7874,4.8159,5.6553,4.9439,18.9769,4.1268,4.9418,8.8715,,,,2.8049
2014/2/12,-1.3316,0.9024,0.4918,7.1893,-1.4122,1.7699,-0.2389,,,,-0.1586,10.946,0.6088,0.7204,2.8157,2.3737,0.7704,1.2751,,,,0.3247,1240056046,3865157596,2207413000,4837194500,1313815400,1269600000,1579301724,,,,1313815400,45.5385,41.2711,207.3481,44.7628,36.6112,39.0298,202.2749,,,,25.2041,5.4737,2.9547,1.5501,4.4015,2.5927,3.9847,2.3983,,,,1.7849,4.7517,5.7063,4.9682,20.3412,4.0685,5.0292,8.8503,,,,2.8008
2014/2/13,-1.0796,-1.8446,-1.1419,-4.6465,-2.5962,-1.087,-0.9581,,,,-0.3177,8.68,0.6164,0.7307,1.4753,2.5004,0.6302,1.1706,,,,0.2465,1226668126,3793860670,2182206000,4612435967,1279705600,1255800000,1564170689,,,,1279705600,45.0469,40.5098,204.9804,42.6829,35.6606,38.6056,200.3369,,,,25.1331,5.4146,2.9002,1.5324,4.197,2.5254,3.9414,2.3753,,,,1.7798,4.7004,5.6011,4.9115,19.3961,3.9629,4.9746,8.7655,,,,2.793
2014/2/14,5.7299,3.5308,2.3102,8.1356,7.4449,2.8571,3.7485,,,,2.1514,11.582,1.4523,1.0181,1.9807,6.2097,0.9836,2.4904,,,,0.6767,1296954704,3927812470,2232620000,4987684995,1374977800,1291680000,1622803448,,,,1374977800,47.628,41.9402,209.7159,46.1554,38.3155,39.7086,207.8465,,,,25.6612,5.7248,3.0026,1.5678,4.5385,2.7134,4.054,2.4643,,,,1.8172,4.9698,5.7989,5.025,20.9741,4.2579,5.1167,9.094,,,,2.8516
2014/2/17,0.6452,0.055,1.2903,0.1567,0.5133,0.9972,10.0233,,,,-0.546,8.5992,1.3319,1.4949,1.8829,5.329,1.2239,8.9762,,,,0.3826,1305322153,3929972983,2261428000,4995502683,1382035000,1304560000,1785462069,,,,1382035000,47.9353,41.9632,212.4219,46.2278,38.5122,40.1045,228.6796,,,,25.5139,5.7618,3.0043,1.588,4.5456,2.7273,4.0944,2.7113,,,,1.8068,5.0018,5.802,5.0898,21.007,4.2797,5.1677,10.0056,,,,2.8353
2014/2/18,-0.3846,-1.5393,-0.3185,-0.2347,-1.2766,1.2694,5.2966,,,,-1.2549,4.6734,0.5334,1.1882,1.412,2.478,1.1377,10.8689,,,,0.4724,1300301683,3869478622,2254226000,4983776151,1364392000,1321120000,1880031034,,,,1364392000,47.7509,41.3173,211.7454,46.1193,38.0205,40.6136,240.7919,,,,25.202,5.7396,2.958,1.583,4.5349,2.6925,4.1464,2.8549,,,,1.7847,4.9826,5.7127,5.0736,20.9576,4.2251,5.2333,10.5355,,,,2.8006
2014/2/19,-1.9305,0.3908,0,-1.2549,1.2069,-1.6713,-2.1127,,,,0.4766,4.0742,0.7735,0.8436,1.2301,1.9145,1.0644,4.5253,,,,0.2061,1275199334,3884602212,2254226000,4921234646,1380858800,1299040000,1840312069,,,,1380858800,46.8291,41.4788,211.7454,45.5405,38.4794,39.9349,235.7047,,,,25.3346,5.6288,2.9696,1.583,4.478,2.725,4.0771,2.7946,,,,1.7941,4.8864,5.7351,5.0736,20.6946,4.2761,5.1459,10.3129,,,,2.8153
2014/2/20,-2.6247,-2.5584,-0.4792,-3.5346,-1.1925,-1.6997,-2.4666,,,,-0.5534,3.4567,0.651,0.9265,1.9618,1.7828,0.7448,2.8737,,,,0.2153,1241729535,3785218618,2243423000,4747291087,1364392000,1276960000,1794918965,,,,1364392000,45.6,40.4176,210.7306,43.9309,38.0205,39.2561,229.8909,,,,25.2121,5.4811,2.8936,1.5754,4.3197,2.6925,4.0078,2.7257,,,,1.7854,4.7581,5.5883,5.0493,19.9632,4.2251,5.0584,10.0586,,,,2.8017
2014/2/21,0.6739,-0.742,-1.7657,1.2762,-1.2069,0.2161,-1.5806,,,,-0.9539,1.6569,0.6552,0.7846,1.6267,1.6941,0.5225,2.4175,,,,0.206,1250096985,3757131950,2203812000,4807878169,1347925200,1279720000,1766548276,,,,1347925200,45.9073,40.1177,207.0099,44.4915,37.5617,39.3409,226.2572,,,,24.9839,5.518,2.8721,1.5476,4.3749,2.66,4.0164,2.6826,,,,1.7693,4.7902,5.5469,4.9601,20.218,4.1741,5.0693,9.8996,,,,2.7764
2014/2/24,0.4016,0.2875,0.6536,-0.813,-0.2618,-0.8627,0.4283,,,,-1.9262,2.21,0.4521,0.8166,1.1613,1.0039,0.5958,2.2973,,,,0.418,1255117455,3767934515,2218216000,4768789729,1344396600,1268680000,1774113793,,,,1344396600,46.0916,40.233,208.3629,44.1298,37.4633,39.0015,227.2262,,,,24.5078,5.5402,2.8804,1.5577,4.3393,2.653,3.9818,2.6941,,,,1.7356,4.8095,5.5628,4.9926,20.0536,4.1632,5.0256,9.942,,,,2.7235
2014/2/25,-6.1333,-0.6307,-2.1104,-4.5082,-4.4619,-2.7556,-7.2495,,,,-2.7823,3.6735,1.1044,0.8717,3.2996,1.9801,0.6195,3.9148,,,,0.5,1178136918,3744168873,2171403000,4553803307,1284410400,1233720000,1645500000,,,,1284410400,43.2647,39.9793,203.9656,42.1404,35.7918,37.9268,210.7535,,,,23.824,5.2004,2.8622,1.5248,4.1437,2.5346,3.8721,2.4988,,,,1.6871,4.5145,5.5277,4.8872,19.1495,3.9774,4.8871,9.2212,,,,2.6475
2014/2/26,2.5568,1.0387,-0.1658,0.515,6.044,1.566,3.908,,,,0.6734,2.2434,0.4572,0.8898,4.4546,3.2967,0.4932,4.4665,,,,0.525,1208259737,3783058105,2167802000,4577256371,1362039600,1253040000,1709806896,,,,1362039600,44.3709,40.3945,203.6274,42.3574,37.955,38.5207,218.9898,,,,23.9876,5.3333,2.892,1.5223,4.165,2.6878,3.9327,2.5964,,,,1.6987,4.6299,5.5851,4.8791,19.2482,4.2178,4.9636,9.5816,,,,2.6657
2014/2/27,-0.1385,9.0234,0.6645,2.5192,5.1813,-2.2761,1.7699,,,,-0.2508,3.1427,4.1564,1.6518,3.0539,6.449,0.4272,4.1541,,,,0.4122,1206586247,4124419145,2182206000,4692567270,1432611600,1224520000,1740068965,,,,1432611600,44.3094,44.0395,204.9804,43.4245,39.9216,37.644,222.8657,,,,23.9399,5.3259,3.1529,1.5324,4.2699,2.8271,3.8432,2.6424,,,,1.6953,4.6235,6.0891,4.9115,19.7331,4.4364,4.8507,9.7512,,,,2.6604
2014/2/28,1.2483,-0.4715,0.9901,1.8326,-0.6568,3.0053,1.3043,,,,2.5985,1.8722,1.5297,0.5441,2.8182,4.8611,0.5149,3.4593,,,,0.4764,1221647656,4104974529,2203812000,4778561839,1423202000,1261320000,1762765517,,,,1423202000,44.8625,43.8318,207.0099,44.2202,39.6594,38.7753,225.7727,,,,24.558,5.3924,3.1381,1.5476,4.3482,2.8085,3.9587,2.6769,,,,1.7391,4.6812,6.0604,4.9601,20.0947,4.4072,4.9964,9.8784,,,,2.729
2014/3/3,1.0959,0.5263,0.817,-2.6585,0.9091,1.9694,2.0386,,,,0.5719,2.0046,1.3451,0.7239,2.3123,3.7025,0.6792,3.13,,,,1.4047,1235035576,4126579658,2221817000,4651524408,1436140200,1286160000,1798701724,,,,1436140200,45.3542,44.0625,208.7011,43.0446,40.0199,39.5389,230.3753,,,,24.6887,5.4515,3.1546,1.5602,4.2326,2.8341,4.0366,2.7314,,,,1.7484,4.7325,6.0923,5.0007,19.5605,4.4473,5.0948,10.0798,,,,2.7436
2014/3/4,-1.7615,-3.089,-0.8104,-2.1008,-2.5389,0.7868,0.1052,,,,0.3249,2.0203,0.575,1.0124,1.0114,2.3782,0.5537,1.9837,,,,0.785,1213280207,3999109396,2203812000,4553803307,1399678000,1296280000,1800593103,,,,1399678000,44.5553,42.7014,207.0099,42.1404,39.0038,39.85,230.6176,,,,24.7876,5.3555,3.0571,1.5476,4.1437,2.7621,4.0684,2.7343,,,,1.7554,4.6491,5.9041,4.9601,19.1495,4.3344,5.1349,10.0904,,,,2.7546
2014/3/5,4.4138,0.8644,1.1438,-1.1588,0,-0.8517,0.4202,,,,-0.3239,6.7798,0.5576,2.0642,1.6074,2.2278,0.3896,2.132,,,,0.2357,1266831885,4033677603,2229019000,4501033912,1399678000,1285240000,1808158620,,,,1399678000,46.5218,43.0706,209.3776,41.652,39.0038,39.5106,231.5866,,,,24.7158,5.5919,3.0836,1.5653,4.0957,2.7621,4.0338,2.7458,,,,1.7503,4.8543,5.9551,5.0169,18.9276,4.3344,5.0912,10.1328,,,,2.7466
2014/3/6,0.7926,-0.1071,0.4847,1.6066,0.6723,0.3579,0.1046,,,,0.3249,3.3361,0.1918,1.5538,1.5519,2.5767,0.4762,1.3701,,,,0.1077,1276872824,4029356577,2239822000,4573347527,1409087600,1289840000,1810050000,,,,1409087600,46.8906,43.0244,210.3924,42.3212,39.266,39.652,231.8288,,,,24.7928,5.6362,3.0803,1.5729,4.1615,2.7807,4.0482,2.7487,,,,1.7557,4.8928,5.9488,5.0412,19.2317,4.3635,5.1094,10.1434,,,,2.7551
2014/3/7,0.6553,-0.1072,-0.3215,0.5556,0.0835,-0.214,-0.209,,,,-0.8097,2.5047,0.6233,1.0995,1.791,1.8123,0.3587,1.1459,,,,0.0908,1285240274,4025035551,2232620000,4598755013,1410263800,1287080000,1806267241,,,,1410263800,47.1978,42.9783,209.7159,42.5563,39.2988,39.5672,231.3443,,,,24.5728,5.6731,3.0769,1.5678,4.1846,2.783,4.0395,2.7429,,,,1.7402,4.9249,5.9424,5.025,19.3386,4.3672,5.0985,10.1222,,,,2.7307
2014/3/10,-1.9531,0.0537,-2.4194,-2.6774,-1.9183,-3.6455,-6.3874,,,,-1.7959,2.6205,0.3551,1.092,1.5505,1.3141,0.4269,3.124,,,,0.3446,1260137925,4027196064,2178605000,4475626426,1383211200,1240160000,1690893103,,,,1383211200,46.276,43.0013,204.6421,41.4169,38.545,38.1248,216.5674,,,,24.1753,5.5623,3.0786,1.5299,4.0725,2.7296,3.8923,2.5677,,,,1.712,4.8287,5.9456,4.9034,18.8208,4.2834,4.9126,9.4756,,,,2.6865
2014/3/11,-3.0544,-1.0193,-1.3223,-1.5284,0.2551,0.3709,-1.1186,,,,0.7481,1.5127,0.3165,1.0505,1.719,1.0474,0.2848,1.0331,,,,0.1277,1221647656,3986146319,2149797000,4407221655,1386739800,1244760000,1671979310,,,,1386739800,44.8625,42.563,201.9361,40.7839,38.6433,38.2662,214.1449,,,,24.3621,5.3924,3.0472,1.5096,4.0103,2.7366,3.9067,2.539,,,,1.7252,4.6812,5.885,4.8386,18.5331,4.2943,4.9308,9.3696,,,,2.7073
2014/3/12,0.411,0.4878,0.5025,2.4834,-1.1026,3.1042,1.0181,,,,0.33,1.0885,0.2565,0.843,1.3813,1.5152,0.9243,0.8862,,,,0.1192,1226668126,4005590935,2160600000,4516669288,1371449200,1283400000,1689001724,,,,1371449200,45.0469,42.7706,202.9509,41.7967,38.2172,39.454,216.3251,,,,24.4489,5.4146,3.0621,1.5172,4.1099,2.7064,4.028,2.5648,,,,1.7314,4.7004,5.9137,4.8629,18.9934,4.247,5.0839,9.465,,,,2.7169
2014/3/13,0.4093,0.2157,0.8333,5.0627,0.1715,2.0072,1.9037,,,,1.0691,1.0963,0.1813,0.5603,1.8006,1.5424,0.9742,0.8617,,,,0.1011,1231688596,4014232987,2178605000,4745336665,1373801600,1309160000,1721155172,,,,1373801600,45.2313,42.8629,204.6421,43.9128,38.2828,40.246,220.4433,,,,24.701,5.4367,3.0687,1.5299,4.318,2.711,4.1088,2.6137,,,,1.7492,4.7197,5.9264,4.9034,19.955,4.2542,5.1859,9.6452,,,,2.7449
2014/3/14,-2.1739,-2.1529,-0.4959,-1.1532,-0.0856,0.3514,0.1099,,,,-0.3255,1.4813,0.2333,0.6837,1.2743,1.259,0.7682,1.1,,,,0.0551,1204912757,3927812470,2167802000,4690612848,1372625400,1313760000,1723046551,,,,1372625400,44.248,41.9402,203.6274,43.4064,38.25,40.3874,220.6855,,,,24.631,5.3186,3.0026,1.5223,4.2682,2.7087,4.1233,2.6165,,,,1.7443,4.6171,5.7989,4.8791,19.7248,4.2506,5.2042,9.6558,,,,2.7372
2014/3/17,1.3889,0.44,1.3289,3.625,3.856,2.2409,1.2075,,,,-0.2449,1.9265,0.5179,0.8987,1.5249,2.5587,1.6225,1.011,,,,0.1517,1221647656,3945096574,2196610000,4860647564,1425554400,1343200000,1743851724,,,,1425554400,44.8625,42.1247,206.3334,44.9799,39.7249,41.2924,223.3502,,,,24.5607,5.3924,3.0158,1.5425,4.4229,2.8132,4.2157,2.6481,,,,1.7393,4.6812,5.8244,4.9439,20.4399,4.4145,5.3208,9.7724,,,,2.7294
2014/3/18,1.3699,2.8478,0.8197,0.3217,5.1155,-0.8219,-0.8677,,,,2.1277,1.9947,1.0974,1.2823,1.8697,7.0259,0.827,1.3702,,,,0.4751,1238382556,4057443245,2214615000,4876282940,1498478800,1332160000,1728720689,,,,1498478800,45.4771,43.3243,208.0246,45.1245,41.757,40.953,221.4123,,,,25.0914,5.4663,3.1017,1.5552,4.4371,2.9571,4.181,2.6252,,,,1.7769,4.7453,5.9902,4.9845,20.5056,4.6403,5.2771,9.6876,,,,2.7883
2014/3/19,-1.2162,0.1065,1.1382,-1.0421,-2.4333,0.2762,-1.0941,,,,-0.7212,1.6203,0.4531,1.2774,0.9629,2.9872,0.6859,1.3003,,,,0.1588,1223321146,4061764271,2239822000,4825467967,1462016600,1335840000,1709806896,,,,1462016600,44.924,43.3705,210.3924,44.6543,40.741,41.0661,218.9898,,,,24.9146,5.3998,3.105,1.5729,4.3909,2.8851,4.1926,2.5964,,,,1.7644,4.6876,5.9966,5.0412,20.2919,4.5274,5.2916,9.5816,,,,2.7687
2014/3/20,0.1368,-2.0745,-0.8039,-4.8198,-1.9308,-3.0992,-1.7699,,,,0.0807,2.5493,0.5921,1.0745,1.147,1.5586,0.7189,1.2232,,,,0.1526,1224994636,3977504267,2221817000,4592891747,1433787800,1294440000,1679544827,,,,1433787800,44.9854,42.4707,208.7011,42.5021,39.9543,39.7934,215.1139,,,,24.979,5.4072,3.0406,1.5602,4.1792,2.8294,4.0626,2.5505,,,,1.7689,4.694,5.8722,5.0007,19.3139,4.44,5.1276,9.412,,,,2.7758
