代码,简称,date,前收盘价,收盘价,yield
000016.SH,上证50,2014-03-10,1455.585,1408.873,-0.032091565
000016.SH,上证50,2014-03-11,1408.873,1412.733,0.002739779
000016.SH,上证50,2014-03-12,1412.733,1418.698,0.004222312
000016.SH,上证50,2014-03-13,1418.698,1437.392,0.013176871
000016.SH,上证50,2014-03-14,1437.392,1426.395,-0.007650662
000016.SH,上证50,2014-03-17,1426.395,1434.157,0.00544169
000016.SH,上证50,2014-03-18,1434.157,1427.63,-0.004551106
000016.SH,上证50,2014-03-19,1427.63,1418.707,-0.006250219
000016.SH,上证50,2014-03-20,1418.707,1406.915,-0.008311794
000016.SH,上证50,2014-03-21,1406.915,1464.08,0.040631453
000016.SH,上证50,2014-03-24,1464.08,1477.532,0.009188023
000016.SH,上证50,2014-03-25,1477.532,1470.121,-0.005015797
000016.SH,上证50,2014-03-26,1470.121,1467.08,-0.002068537
000016.SH,上证50,2014-03-27,1467.08,1464.53,-0.001738147
000016.SH,上证50,2014-03-28,1464.53,1472.047,0.005132705
000016.SH,上证50,2014-03-31,1472.047,1465.783,-0.004255299
000016.SH,上证50,2014-04-01,1465.783,1473.142,0.005020525
000016.SH,上证50,2014-04-02,1473.142,1491.303,0.012328072
000016.SH,上证50,2014-04-03,1491.303,1477.488,-0.009263711
000016.SH,上证50,2014-04-04,1477.488,1490.334,0.008694487
000016.SH,上证50,2014-04-08,1490.334,1534.747,0.029800702
000016.SH,上证50,2014-04-09,1534.747,1530.875,-0.002522891
000016.SH,上证50,2014-04-10,1530.875,1570.397,0.025816608
000016.SH,上证50,2014-04-11,1570.397,1565.308,-0.003240582
000016.SH,上证50,2014-04-14,1565.308,1557.7,-0.004860385
000016.SH,上证50,2014-04-15,1557.7,1523.22,-0.022135199
000016.SH,上证50,2014-04-16,1523.22,1527.054,0.002517036
000016.SH,上证50,2014-04-17,1527.054,1520.562,-0.004251323
000016.SH,上证50,2014-04-18,1520.562,1521.278,0.000470879
000016.SH,上证50,2014-04-21,1521.278,1493.756,-0.018091368
000016.SH,上证50,2014-04-22,1493.756,1509.547,0.010571338
000016.SH,上证50,2014-04-23,1509.547,1507.041,-0.001660101
000016.SH,上证50,2014-04-24,1507.041,1510.285,0.002152563
000016.SH,上证50,2014-04-25,1510.285,1501.046,-0.006117388
000016.SH,上证50,2014-04-28,1501.046,1483.776,-0.01150531
000016.SH,上证50,2014-04-29,1483.776,1496.009,0.008244506
000016.SH,上证50,2014-04-30,1496.009,1494.808,-0.000802803
000016.SH,上证50,2014-05-05,1494.808,1487.532,-0.004867515
000016.SH,上证50,2014-05-06,1487.532,1485.25,-0.001534085
000016.SH,上证50,2014-05-07,1485.25,1476.176,-0.006109409
000016.SH,上证50,2014-05-08,1476.176,1478.717,0.001721339
000016.SH,上证50,2014-05-09,1478.717,1480.737,0.001366049
000016.SH,上证50,2014-05-12,1480.737,1508.387,0.018673134
000016.SH,上证50,2014-05-13,1508.387,1503.517,-0.003228614
000016.SH,上证50,2014-05-14,1503.517,1500.825,-0.001790469
000016.SH,上证50,2014-05-15,1500.825,1488.771,-0.008031583
000016.SH,上证50,2014-05-16,1488.771,1487.735,-0.000695876
000016.SH,上证50,2014-05-19,1487.735,1459.212,-0.019172097
000016.SH,上证50,2014-05-20,1459.212,1460.82,0.001101965
000016.SH,上证50,2014-05-21,1460.82,1474.139,0.009117482
000016.SH,上证50,2014-05-22,1474.139,1471.552,-0.001754923
000016.SH,上证50,2014-05-23,1471.552,1484.375,0.008713929
000016.SH,上证50,2014-05-26,1484.375,1486.049,0.001127747
000016.SH,上证50,2014-05-27,1486.049,1479.733,-0.004250196
000016.SH,上证50,2014-05-28,1479.733,1491.756,0.008125114
000016.SH,上证50,2014-05-29,1491.756,1484.307,-0.004993444
000016.SH,上证50,2014-05-30,1484.307,1482.096,-0.001489584
000016.SH,上证50,2014-06-03,1482.096,1477.522,-0.00308617
000016.SH,上证50,2014-06-04,1477.522,1466.387,-0.007536267
000016.SH,上证50,2014-06-05,1466.387,1484.241,0.012175503
000016.SH,上证50,2014-06-06,1484.241,1472.268,-0.008066749
000016.SH,上证50,2014-06-09,1472.268,1475.347,0.002091331
000016.SH,上证50,2014-06-10,1475.347,1493.533,0.012326592
000016.SH,上证50,2014-06-11,1493.533,1488.764,-0.0031931
000016.SH,上证50,2014-06-12,1488.764,1483.861,-0.003293336
000016.SH,上证50,2014-06-13,1483.861,1502.961,0.012871826
000016.SH,上证50,2014-06-16,1502.961,1518.705,0.010475322
000016.SH,上证50,2014-06-17,1518.705,1501.939,-0.011039669
000016.SH,上证50,2014-06-18,1501.939,1495.431,-0.004333065
000016.SH,上证50,2014-06-19,1495.431,1478.038,-0.011630761
000016.SH,上证50,2014-06-20,1478.038,1484.479,0.004357804
000016.SH,上证50,2014-06-23,1484.479,1475.76,-0.005873441
000016.SH,上证50,2014-06-24,1475.76,1480.128,0.002959831
000016.SH,上证50,2014-06-25,1480.128,1469.954,-0.00687373
000016.SH,上证50,2014-06-26,1469.954,1478.006,0.005477722
000016.SH,上证50,2014-06-27,1478.006,1473.756,-0.002875496
000016.SH,上证50,2014-06-30,1473.756,1482.405,0.005868678
000016.SH,上证50,2014-07-01,1482.405,1481.663,-0.000500538
000016.SH,上证50,2014-07-02,1481.663,1484.841,0.002144887
000016.SH,上证50,2014-07-03,1484.841,1489.545,0.003168016
000016.SH,上证50,2014-07-04,1489.545,1492.463,0.001958987
000016.SH,上证50,2014-07-07,1492.463,1492.836,0.000249922
000016.SH,上证50,2014-07-08,1492.836,1491.964,-0.000584123
000016.SH,上证50,2014-07-09,1491.964,1475.137,-0.011278422
000016.SH,上证50,2014-07-10,1475.137,1471.168,-0.002690598
000016.SH,上证50,2014-07-11,1471.168,1468.541,-0.001785656
000016.SH,上证50,2014-07-14,1468.541,1482.777,0.009693975
000016.SH,上证50,2014-07-15,1482.777,1484.662,0.001271263
000016.SH,上证50,2014-07-16,1484.662,1483.176,-0.001000901
000016.SH,上证50,2014-07-17,1483.176,1473.668,-0.006410568
000016.SH,上证50,2014-07-18,1473.668,1478.755,0.003451931
000016.SH,上证50,2014-07-21,1478.755,1479.837,0.000731697
000016.SH,上证50,2014-07-22,1479.837,1495.927,0.010872819
000016.SH,上证50,2014-07-23,1495.927,1506.755,0.007238321
000016.SH,上证50,2014-07-24,1506.755,1541.899,0.023324296
000016.SH,上证50,2014-07-25,1541.899,1557.015,0.009803496
000016.SH,上证50,2014-07-28,1557.015,1609.477,0.033693959
000016.SH,上证50,2014-07-29,1609.477,1611.852,0.001475635
000016.SH,上证50,2014-07-30,1611.852,1601.377,-0.006498736
000016.SH,上证50,2014-07-31,1601.377,1621.847,0.012782749
000016.SH,上证50,2014-08-01,1621.847,1607.974,-0.008553828
000016.SH,上证50,2014-08-04,1607.974,1644.634,0.022798876
000016.SH,上证50,2014-08-05,1644.634,1632.408,-0.007433873
000016.SH,上证50,2014-08-06,1632.408,1619.012,-0.008206282
000016.SH,上证50,2014-08-07,1619.012,1593.419,-0.015807789
000016.SH,上证50,2014-08-08,1593.419,1595.662,0.001407665
000016.SH,上证50,2014-08-11,1595.662,1619.253,0.014784459
000016.SH,上证50,2014-08-12,1619.253,1607.91,-0.007005082
000016.SH,上证50,2014-08-13,1607.91,1610.139,0.001386272
000016.SH,上证50,2014-08-14,1610.139,1596.839,-0.008260156
000016.SH,上证50,2014-08-15,1596.839,1612.004,0.009496887
000016.SH,上证50,2014-08-18,1612.004,1613.127,0.000696648
000016.SH,上证50,2014-08-19,1613.127,1609.093,-0.002500733
000016.SH,上证50,2014-08-20,1609.093,1600.338,-0.005440953
000016.SH,上证50,2014-08-21,1600.338,1587.025,-0.008318868
000016.SH,上证50,2014-08-22,1587.025,1594.183,0.004510326
000016.SH,上证50,2014-08-25,1594.183,1577.425,-0.010511968
000016.SH,上证50,2014-08-26,1577.425,1573.391,-0.002557332
000016.SH,上证50,2014-08-27,1573.391,1572.791,-0.000381342
000016.SH,上证50,2014-08-28,1572.791,1563.889,-0.005660002
000016.SH,上证50,2014-08-29,1563.889,1581.284,0.011122912
000016.SH,上证50,2014-09-01,1581.284,1586.022,0.002996299
000016.SH,上证50,2014-09-02,1586.022,1607.499,0.013541426
000016.SH,上证50,2014-09-03,1607.499,1624.032,0.010284921
000016.SH,上证50,2014-09-04,1624.032,1637.287,0.008161785
000016.SH,上证50,2014-09-05,1637.287,1656.237,0.011574025
000016.SH,上证50,2014-09-09,1656.237,1645.112,-0.006717034
000016.SH,上证50,2014-09-10,1645.112,1629.985,-0.009195119
000016.SH,上证50,2014-09-11,1629.985,1622.815,-0.004398813
000016.SH,上证50,2014-09-12,1622.815,1630.204,0.004553199
000016.SH,上证50,2014-09-15,1630.204,1624.068,-0.003763946
000016.SH,上证50,2014-09-16,1624.068,1600.916,-0.014255561
000016.SH,上证50,2014-09-17,1600.916,1604.916,0.00249857
000016.SH,上证50,2014-09-18,1604.916,1609.869,0.003086143
000016.SH,上证50,2014-09-19,1609.869,1619.581,0.006032789
000016.SH,上证50,2014-09-22,1619.581,1583.886,-0.022039651
000016.SH,上证50,2014-09-23,1583.886,1595.642,0.007422251
000016.SH,上证50,2014-09-24,1595.642,1625.731,0.018856987
000016.SH,上证50,2014-09-25,1625.731,1618.524,-0.004433083
000016.SH,上证50,2014-09-26,1618.524,1616.088,-0.001505075
000016.SH,上证50,2014-09-29,1616.088,1621.816,0.003544361
000016.SH,上证50,2014-09-30,1621.816,1619.697,-0.00130656
000016.SH,上证50,2014-10-08,1619.697,1633.571,0.0085658
000016.SH,上证50,2014-10-09,1633.571,1634.042,0.000288325
000016.SH,上证50,2014-10-10,1634.042,1621.713,-0.007545094
000016.SH,上证50,2014-10-13,1621.713,1605.986,-0.00969777
000016.SH,上证50,2014-10-14,1605.986,1600.299,-0.003541127
000016.SH,上证50,2014-10-15,1600.299,1612.772,0.007794168
000016.SH,上证50,2014-10-16,1612.772,1608.735,-0.002503144
000016.SH,上证50,2014-10-17,1608.735,1608.516,-0.000136132
000016.SH,上证50,2014-10-20,1608.516,1612.402,0.002415891
000016.SH,上证50,2014-10-21,1612.402,1600.844,-0.007168188
000016.SH,上证50,2014-10-22,1600.844,1597.125,-0.00232315
000016.SH,上证50,2014-10-23,1597.125,1586.557,-0.00661689
000016.SH,上证50,2014-10-24,1586.557,1583.419,-0.001977868
000016.SH,上证50,2014-10-27,1583.419,1559.906,-0.014849512
000016.SH,上证50,2014-10-28,1559.906,1585.744,0.016563819
000016.SH,上证50,2014-10-29,1585.744,1608.402,0.014288561
000016.SH,上证50,2014-10-30,1608.402,1619.096,0.006648835
000016.SH,上证50,2014-10-31,1619.096,1657.286,0.023587236
000016.SH,上证50,2014-11-03,1657.286,1651.052,-0.003761572
000016.SH,上证50,2014-11-04,1651.052,1645.624,-0.003287601
000016.SH,上证50,2014-11-05,1645.624,1637.625,-0.00486077
000016.SH,上证50,2014-11-06,1637.625,1635.964,-0.001014274
000016.SH,上证50,2014-11-07,1635.964,1640.323,0.002664484
000016.SH,上证50,2014-11-10,1640.323,1689.024,0.029689884
000016.SH,上证50,2014-11-11,1689.024,1710.882,0.012941202
000016.SH,上证50,2014-11-12,1710.882,1731.021,0.011771122
000016.SH,上证50,2014-11-13,1731.021,1726.337,-0.002705917
000016.SH,上证50,2014-11-14,1726.337,1728.805,0.001429617
000016.SH,上证50,2014-11-17,1728.805,1708.096,-0.011978795
000016.SH,上证50,2014-11-18,1708.096,1679.423,-0.016786527
000016.SH,上证50,2014-11-19,1679.423,1671.654,-0.004625994
000016.SH,上证50,2014-11-20,1671.654,1676.598,0.00295755
000016.SH,上证50,2014-11-21,1676.598,1714.711,0.022732343
000016.SH,上证50,2014-11-24,1714.711,1758.096,0.02530164
000016.SH,上证50,2014-11-25,1758.096,1777.673,0.011135342
000016.SH,上证50,2014-11-26,1777.673,1820.489,0.02408542
000016.SH,上证50,2014-11-27,1820.489,1853.004,0.017860586
000016.SH,上证50,2014-11-28,1853.004,1914.44,0.033154812
000016.SH,上证50,2014-12-01,1914.44,1920.38,0.003102735
000016.SH,上证50,2014-12-02,1920.38,2021.54,0.052677074
000016.SH,上证50,2014-12-03,2021.54,2037.585,0.007937018
000016.SH,上证50,2014-12-04,2037.585,2160.66,0.060402388
000016.SH,上证50,2014-12-05,2160.66,2200.253,0.018324493
000016.SH,上证50,2014-12-08,2200.253,2298.849,0.04481121
000016.SH,上证50,2014-12-09,2298.849,2182.693,-0.050527895
000016.SH,上证50,2014-12-10,2182.693,2254.823,0.033046333
000016.SH,上证50,2014-12-11,2254.823,2193.542,-0.027177743
000016.SH,上证50,2014-12-12,2193.542,2193.287,-0.00011625
000016.SH,上证50,2014-12-15,2193.287,2201.536,0.003761022
000016.SH,上证50,2014-12-16,2201.536,2299.278,0.044397185
000016.SH,上证50,2014-12-17,2299.278,2383.948,0.036824603
000016.SH,上证50,2014-12-18,2383.948,2364.041,-0.008350434
000016.SH,上证50,2014-12-19,2364.041,2390.28,0.011099215
000016.SH,上证50,2014-12-22,2390.28,2426.684,0.015230015
000016.SH,上证50,2014-12-23,2426.684,2374.954,-0.021317155
000016.SH,上证50,2014-12-24,2374.954,2270.883,-0.043820217
000016.SH,上证50,2014-12-25,2270.883,2359.655,0.039091402
000016.SH,上证50,2014-12-26,2359.655,2464.819,0.044567532
000016.SH,上证50,2014-12-29,2464.819,2481.663,0.006833768
000016.SH,上证50,2014-12-30,2481.663,2523.627,0.016909629
000016.SH,上证50,2014-12-31,2523.627,2581.567,0.022959019
000016.SH,上证50,2015-01-05,2581.567,2649.639,0.026368481
000016.SH,上证50,2015-01-06,2649.639,2629.402,-0.007637644
000016.SH,上证50,2015-01-07,2629.402,2635.231,0.002216854
000016.SH,上证50,2015-01-08,2635.231,2558.107,-0.029266505
000016.SH,上证50,2015-01-09,2558.107,2569.019,0.004265654
000016.SH,上证50,2015-01-12,2569.019,2543.852,-0.009796346
000016.SH,上证50,2015-01-13,2543.852,2527.828,-0.006299109
000016.SH,上证50,2015-01-14,2527.828,2534.23,0.002532609
000016.SH,上证50,2015-01-15,2534.23,2632.89,0.038930957
000016.SH,上证50,2015-01-16,2632.89,2653.034,0.007650908
000016.SH,上证50,2015-01-19,2653.034,2410.201,-0.091530301
000016.SH,上证50,2015-01-20,2410.201,2403.724,-0.002687328
000016.SH,上证50,2015-01-21,2403.724,2542.318,0.057658034
000016.SH,上证50,2015-01-22,2542.318,2544.308,0.00078275
000016.SH,上证50,2015-01-23,2544.308,2564.514,0.007941649
000016.SH,上证50,2015-01-26,2564.514,2562.363,-0.000838755
000016.SH,上证50,2015-01-27,2562.363,2522.103,-0.01571206
000016.SH,上证50,2015-01-28,2522.103,2486.285,-0.01420164
000016.SH,上证50,2015-01-29,2486.285,2442.038,-0.017796431
000016.SH,上证50,2015-01-30,2442.038,2405.38,-0.015011232
000016.SH,上证50,2015-02-02,2405.38,2332.533,-0.030285028
000016.SH,上证50,2015-02-03,2332.533,2405.76,0.031393768
000016.SH,上证50,2015-02-04,2405.76,2372.455,-0.013843858
000016.SH,上证50,2015-02-05,2372.455,2348.921,-0.009919682
000016.SH,上证50,2015-02-06,2348.921,2325.241,-0.010081225
000016.SH,上证50,2015-02-09,2325.241,2366.766,0.017858364
000016.SH,上证50,2015-02-10,2366.766,2403.548,0.015541038
000016.SH,上证50,2015-02-11,2403.548,2415.128,0.004817878
000016.SH,上证50,2015-02-12,2415.128,2416.449,0.000546969
000016.SH,上证50,2015-02-13,2416.449,2427.474,0.00456248
000016.SH,上证50,2015-02-16,2427.474,2431.21,0.001539048
000016.SH,上证50,2015-02-17,2431.21,2445.26,0.005779015
000016.SH,上证50,2015-02-25,2445.26,2407.457,-0.015459706
000016.SH,上证50,2015-02-26,2407.457,2478.061,0.029327211
000016.SH,上证50,2015-02-27,2478.061,2474.595,-0.001398674
000016.SH,上证50,2015-03-02,2474.595,2479.237,0.001875863
000016.SH,上证50,2015-03-03,2479.237,2396.805,-0.033248939
000016.SH,上证50,2015-03-04,2396.805,2397.993,0.00049566
000016.SH,上证50,2015-03-05,2397.993,2366.899,-0.012966677
000016.SH,上证50,2015-03-06,2366.899,2371.623,0.00199586
000016.SH,上证50,2015-03-09,2371.623,2429.867,0.024558709
000016.SH,上证50,2015-03-10,2429.867,2395.428,-0.014173204
000016.SH,上证50,2015-03-11,2395.428,2408.503,0.005458315
000016.SH,上证50,2015-03-12,2408.503,2485.114,0.031808555
000016.SH,上证50,2015-03-13,2485.114,2495.277,0.004089551
000016.SH,上证50,2015-03-16,2495.277,2550.861,0.022275683
000016.SH,上证50,2015-03-17,2550.861,2583.198,0.012676896
000016.SH,上证50,2015-03-18,2583.198,2649.642,0.025721606
000016.SH,上证50,2015-03-19,2649.642,2630.243,-0.007321366
000016.SH,上证50,2015-03-20,2630.243,2680.679,0.019175415
000016.SH,上证50,2015-03-23,2680.679,2720.671,0.014918608
000016.SH,上证50,2015-03-24,2720.671,2683.647,-0.013608408
000016.SH,上证50,2015-03-25,2683.647,2649.161,-0.012850423
000016.SH,上证50,2015-03-26,2649.161,2687.762,0.014571028
000016.SH,上证50,2015-03-27,2687.762,2689.24,0.0005499
000016.SH,上证50,2015-03-30,2689.24,2784.456,0.035406286
000016.SH,上证50,2015-03-31,2784.456,2754.658,-0.010701552
000016.SH,上证50,2015-04-01,2754.658,2799.451,0.016260821
000016.SH,上证50,2015-04-02,2799.451,2781.641,-0.006361962
000016.SH,上证50,2015-04-03,2781.641,2817.181,0.012776631
000016.SH,上证50,2015-04-07,2817.181,2889.452,0.025653659
000016.SH,上证50,2015-04-08,2889.452,2952.079,0.021674352
000016.SH,上证50,2015-04-09,2952.079,2931.772,-0.006878881
000016.SH,上证50,2015-04-10,2931.772,2986.605,0.018703023
000016.SH,上证50,2015-04-13,2986.605,3041.125,0.018254841
000016.SH,上证50,2015-04-14,3041.125,3052.407,0.003709811
000016.SH,上证50,2015-04-15,3052.407,3053.304,0.000293866
000016.SH,上证50,2015-04-16,3053.304,3183.302,0.042576173
000016.SH,上证50,2015-04-17,3183.302,3235.332,0.016344663
000016.SH,上证50,2015-04-20,3235.332,3164.461,-0.021905325
000016.SH,上证50,2015-04-21,3164.461,3214.364,0.015769826
000016.SH,上证50,2015-04-22,3214.364,3299.221,0.026399313
000016.SH,上证50,2015-04-23,3299.221,3273.398,-0.007826999
000016.SH,上证50,2015-04-24,3273.398,3223.958,-0.015103571
000016.SH,上证50,2015-04-27,3223.958,3308.454,0.026208778
000016.SH,上证50,2015-04-28,3308.454,3282.33,-0.007896135
000016.SH,上证50,2015-04-29,3282.33,3283.282,0.000290038
000016.SH,上证50,2015-04-30,3283.282,3250.49,-0.009987567
000016.SH,上证50,2015-05-04,3250.49,3272.005,0.006619002
000016.SH,上证50,2015-05-05,3272.005,3148.813,-0.037650309
000016.SH,上证50,2015-05-06,3148.813,3139.02,-0.003110061
000016.SH,上证50,2015-05-07,3139.02,3094.883,-0.014060758
000016.SH,上证50,2015-05-08,3094.883,3110.455,0.005031531
000016.SH,上证50,2015-05-11,3110.455,3169.134,0.018865086
000016.SH,上证50,2015-05-12,3169.134,3188.313,0.006051811
000016.SH,上证50,2015-05-13,3188.313,3141.296,-0.01474667
000016.SH,上证50,2015-05-14,3141.296,3128.572,-0.004050557
000016.SH,上证50,2015-05-15,3128.572,3060.411,-0.021786617
000016.SH,上证50,2015-05-18,3060.411,2998.389,-0.020265905
000016.SH,上证50,2015-05-19,2998.389,3116.086,0.039253412
000016.SH,上证50,2015-05-20,3116.086,3122.85,0.002170672
000016.SH,上证50,2015-05-21,3122.85,3150.901,0.0089825
000016.SH,上证50,2015-05-22,3150.901,3248.855,0.031087616
000016.SH,上证50,2015-05-25,3248.855,3349.945,0.031115578
000016.SH,上证50,2015-05-26,3349.945,3386.593,0.010939881
000016.SH,上证50,2015-05-27,3386.593,3344.738,-0.012359029
000016.SH,上证50,2015-05-28,3344.738,3124.621,-0.065809938
000016.SH,上证50,2015-05-29,3124.621,3111.334,-0.004252356
000016.SH,上证50,2015-06-01,3111.334,3244.319,0.042742116
000016.SH,上证50,2015-06-02,3244.319,3258.31,0.004312461
000016.SH,上证50,2015-06-03,3258.31,3238.428,-0.006101936
000016.SH,上证50,2015-06-04,3238.428,3299.03,0.0187134
000016.SH,上证50,2015-06-05,3299.03,3303.988,0.001502866
000016.SH,上证50,2015-06-08,3303.988,3458.707,0.046827955
000016.SH,上证50,2015-06-09,3458.707,3413.996,-0.012927085
000016.SH,上证50,2015-06-10,3413.996,3370.3833,-0.012774678
000016.SH,上证50,2015-06-11,3370.3833,3347.1161,-0.006903428
000016.SH,上证50,2015-06-12,3347.1161,3350.2482,0.000935761
000016.SH,上证50,2015-06-15,3350.2482,3262.4793,-0.026197731
000016.SH,上证50,2015-06-16,3262.4793,3179.6524,-0.025387717
000016.SH,上证50,2015-06-17,3179.6524,3211.7065,0.010081008
000016.SH,上证50,2015-06-18,3211.7065,3068.4878,-0.044592711
000016.SH,上证50,2015-06-19,3068.4878,2903.0573,-0.053912712
000016.SH,上证50,2015-06-23,2903.0573,3003.1629,0.034482819
000016.SH,上证50,2015-06-24,3003.1629,3045.2444,0.014012393
000016.SH,上证50,2015-06-25,3045.2444,2943.9898,-0.033250073
000016.SH,上证50,2015-06-26,2943.9898,2736.695,-0.07041288
000016.SH,上证50,2015-06-29,2736.695,2678.3683,-0.021312824
000016.SH,上证50,2015-06-30,2678.3683,2870.0253,0.071557373
000016.SH,上证50,2015-07-01,2870.0253,2736.8473,-0.046403075
000016.SH,上证50,2015-07-02,2736.8473,2714.2469,-0.008257823
000016.SH,上证50,2015-07-03,2714.2469,2582.2655,-0.048625422
000016.SH,上证50,2015-07-06,2582.2655,2749.9982,0.064955637
000016.SH,上证50,2015-07-07,2749.9982,2812.4457,0.022708197
000016.SH,上证50,2015-07-08,2812.4457,2608.9765,-0.072346001
000016.SH,上证50,2015-07-09,2608.9765,2781.0767,0.065964642
000016.SH,上证50,2015-07-10,2781.0767,2898.4101,0.042189919
000016.SH,上证50,2015-07-13,2898.4101,2869.0511,-0.010129346
000016.SH,上证50,2015-07-14,2869.0511,2763.0728,-0.03693845
000016.SH,上证50,2015-07-15,2763.0728,2757.9508,-0.001853733
000016.SH,上证50,2015-07-16,2757.9508,2742.8468,-0.00547653
000016.SH,上证50,2015-07-17,2742.8468,2807.0649,0.023412937
000016.SH,上证50,2015-07-20,2807.0649,2783.7614,-0.008301732
000016.SH,上证50,2015-07-21,2783.7614,2772.7737,-0.00394707
000016.SH,上证50,2015-07-22,2772.7737,2739.7856,-0.011897148
000016.SH,上证50,2015-07-23,2739.7856,2790.7639,0.018606675
000016.SH,上证50,2015-07-24,2790.7639,2741.0438,-0.017815946
000016.SH,上证50,2015-07-27,2741.0438,2493.2903,-0.090386553
000016.SH,上证50,2015-07-28,2493.2903,2485.6742,-0.003054638
000016.SH,上证50,2015-07-29,2485.6742,2531.4449,0.018413797
000016.SH,上证50,2015-07-30,2531.4449,2467.3671,-0.025312737
000016.SH,上证50,2015-07-31,2467.3671,2461.2401,-0.002483214
000016.SH,上证50,2015-08-03,2461.2401,2479.7243,0.007510117
000016.SH,上证50,2015-08-04,2479.7243,2534.7111,0.022174562
000016.SH,上证50,2015-08-05,2534.7111,2487.0616,-0.018798789
000016.SH,上证50,2015-08-06,2487.0616,2467.5246,-0.007855455
000016.SH,上证50,2015-08-07,2467.5246,2503.7961,0.014699549
000016.SH,上证50,2015-08-10,2503.7961,2617.6592,0.045476187
000016.SH,上证50,2015-08-11,2617.6592,2590.7101,-0.010295114
000016.SH,上证50,2015-08-12,2590.7101,2561.1265,-0.011419109
000016.SH,上证50,2015-08-13,2561.1265,2580.7779,0.007672952
000016.SH,上证50,2015-08-14,2580.7779,2577.0381,-0.001449098
000016.SH,上证50,2015-08-17,2577.0381,2550.4668,-0.010310791
000016.SH,上证50,2015-08-18,2550.4668,2407.9666,-0.055872203
000016.SH,上证50,2015-08-19,2407.9666,2430.2809,0.009266864
000016.SH,上证50,2015-08-20,2430.2809,2356.9173,-0.030187292
000016.SH,上证50,2015-08-21,2356.9173,2271.3586,-0.036301104
000016.SH,上证50,2015-08-24,2271.3586,2058.2515,-0.093823626
000016.SH,上证50,2015-08-25,2058.2515,1914.0515,-0.070059466
000016.SH,上证50,2015-08-26,1914.0515,1942.4498,0.014836748
000016.SH,上证50,2015-08-27,1942.4498,2094.7223,0.078391987
000016.SH,上证50,2015-08-28,2094.7223,2159.9579,0.031142839
000016.SH,上证50,2015-08-31,2159.9579,2210.4467,0.0233749
000016.SH,上证50,2015-09-01,2210.4467,2230.321,0.008991079
000016.SH,上证50,2015-09-02,2230.321,2243.6313,0.005967885
000016.SH,上证50,2015-09-07,2243.6313,2133.9783,-0.048873003
000016.SH,上证50,2015-09-08,2133.9783,2180.1306,0.021627352
000016.SH,上证50,2015-09-09,2180.1306,2211.1995,0.014250935
