代码,简称,date,前收盘价,收盘价,yield
399006.SZ,创业板指,2014/2/28,1414.657,1434.894,0.014305234
399006.SZ,创业板指,2014/3/3,1434.894,1465.139,0.021078212
399006.SZ,创业板指,2014/3/4,1465.139,1460.452,-0.003199014
399006.SZ,创业板指,2014/3/5,1460.452,1464.578,0.002825153
399006.SZ,创业板指,2014/3/6,1464.578,1462.528,-0.001399721
399006.SZ,创业板指,2014/3/7,1462.528,1460.611,-0.001310744
399006.SZ,创业板指,2014/3/10,1460.611,1407.073,-0.036654523
399006.SZ,创业板指,2014/3/11,1407.073,1395.813,-0.008002428
399006.SZ,创业板指,2014/3/12,1395.813,1399.266,0.002473827
399006.SZ,创业板指,2014/3/13,1399.266,1436.856,0.026864084
399006.SZ,创业板指,2014/3/14,1436.856,1434.021,-0.001973058
399006.SZ,创业板指,2014/3/17,1434.021,1477.415,0.030260366
399006.SZ,创业板指,2014/3/18,1477.415,1485.64,0.005567156
399006.SZ,创业板指,2014/3/19,1485.64,1466.217,-0.013073827
399006.SZ,创业板指,2014/3/20,1466.217,1417.658,-0.033118563
399006.SZ,创业板指,2014/3/21,1417.658,1419.84,0.001539158
399006.SZ,创业板指,2014/3/24,1419.84,1397.294,-0.015879254
399006.SZ,创业板指,2014/3/25,1397.294,1394.824,-0.001767702
399006.SZ,创业板指,2014/3/26,1394.824,1417.614,0.016338979
399006.SZ,创业板指,2014/3/27,1417.614,1367.964,-0.035023638
399006.SZ,创业板指,2014/3/28,1367.964,1330.5,-0.027386686
399006.SZ,创业板指,2014/3/31,1330.5,1327.8,-0.002029312
399006.SZ,创业板指,2014/4/1,1327.8,1355.051,0.020523422
399006.SZ,创业板指,2014/4/2,1355.051,1327.983,-0.019975632
399006.SZ,创业板指,2014/4/3,1327.983,1326.1764,-0.001360409
399006.SZ,创业板指,2014/4/4,1326.1764,1346.738,0.015504423
399006.SZ,创业板指,2014/4/8,1346.738,1351.183,0.003300568
399006.SZ,创业板指,2014/4/9,1351.183,1370.462,0.014268238
399006.SZ,创业板指,2014/4/10,1370.462,1381.142,0.007792992
399006.SZ,创业板指,2014/4/11,1381.142,1363.899,-0.012484596
399006.SZ,创业板指,2014/4/14,1363.899,1372.728,0.006473353
399006.SZ,创业板指,2014/4/15,1372.728,1369.889,-0.002068145
399006.SZ,创业板指,2014/4/16,1369.889,1359.304,-0.007726903
399006.SZ,创业板指,2014/4/17,1359.304,1367.591,0.006096502
399006.SZ,创业板指,2014/4/18,1367.591,1377.419,0.007186359
399006.SZ,创业板指,2014/4/21,1377.419,1363.851,-0.009850307
399006.SZ,创业板指,2014/4/22,1363.851,1336.187,-0.020283741
399006.SZ,创业板指,2014/4/23,1336.187,1326.438,-0.007296134
399006.SZ,创业板指,2014/4/24,1326.438,1319.505,-0.00522678
399006.SZ,创业板指,2014/4/25,1319.505,1291.903,-0.02091845
399006.SZ,创业板指,2014/4/28,1291.903,1257.263,-0.026813159
399006.SZ,创业板指,2014/4/29,1257.263,1266.543,0.007381113
399006.SZ,创业板指,2014/4/30,1266.543,1283.209,0.013158653
399006.SZ,创业板指,2014/5/5,1283.209,1302.146,0.014757534
399006.SZ,创业板指,2014/5/6,1302.146,1316.858,0.011298272
399006.SZ,创业板指,2014/5/7,1316.858,1290.025,-0.020376533
399006.SZ,创业板指,2014/5/8,1290.025,1279.837,-0.007897521
399006.SZ,创业板指,2014/5/9,1279.837,1258.584,-0.016606021
399006.SZ,创业板指,2014/5/12,1258.584,1278.282,0.015650922
399006.SZ,创业板指,2014/5/13,1278.282,1276.244,-0.001594327
399006.SZ,创业板指,2014/5/14,1276.244,1278.661,0.001893838
399006.SZ,创业板指,2014/5/15,1278.661,1253.879,-0.019381212
399006.SZ,创业板指,2014/5/16,1253.879,1226.473,-0.021856973
399006.SZ,创业板指,2014/5/19,1226.473,1228.371,0.001547527
399006.SZ,创业板指,2014/5/20,1228.371,1244.647,0.013250069
399006.SZ,创业板指,2014/5/21,1244.647,1257.796,0.010564441
399006.SZ,创业板指,2014/5/22,1257.796,1269.513,0.009315501
399006.SZ,创业板指,2014/5/23,1269.513,1295.998,0.020862331
399006.SZ,创业板指,2014/5/26,1295.998,1320.759,0.019105739
399006.SZ,创业板指,2014/5/27,1320.759,1306.284,-0.010959607
399006.SZ,创业板指,2014/5/28,1306.284,1338.971,0.025022889
399006.SZ,创业板指,2014/5/29,1338.971,1314.212,-0.018491065
399006.SZ,创业板指,2014/5/30,1314.212,1318.127,0.002978971
399006.SZ,创业板指,2014/6/3,1318.127,1319.625,0.001136461
399006.SZ,创业板指,2014/6/4,1319.625,1321.718,0.001586057
399006.SZ,创业板指,2014/6/5,1321.718,1355.482,0.02554554
399006.SZ,创业板指,2014/6/6,1355.482,1350.447,-0.003714546
399006.SZ,创业板指,2014/6/9,1350.447,1326.675,-0.01760306
399006.SZ,创业板指,2014/6/10,1326.675,1353.871,0.020499369
399006.SZ,创业板指,2014/6/11,1353.871,1367.388,0.009983964
399006.SZ,创业板指,2014/6/12,1367.388,1363.739,-0.002668592
399006.SZ,创业板指,2014/6/13,1363.739,1382.733,0.013927885
399006.SZ,创业板指,2014/6/16,1382.733,1395.611,0.009313439
399006.SZ,创业板指,2014/6/17,1395.611,1377.431,-0.013026553
399006.SZ,创业板指,2014/6/18,1377.431,1363.991,-0.009757295
399006.SZ,创业板指,2014/6/19,1363.991,1320.655,-0.031771471
399006.SZ,创业板指,2014/6/20,1320.655,1333.982,0.010091205
399006.SZ,创业板指,2014/6/23,1333.982,1361.283,0.020465793
399006.SZ,创业板指,2014/6/24,1361.283,1369.439,0.005991407
399006.SZ,创业板指,2014/6/25,1369.439,1358.708,-0.007836055
399006.SZ,创业板指,2014/6/26,1358.708,1386.273,0.020287656
399006.SZ,创业板指,2014/6/27,1386.273,1388.815,0.001833694
399006.SZ,创业板指,2014/6/30,1388.815,1404.71,0.011445009
399006.SZ,创业板指,2014/7/1,1404.71,1411.736,0.005001744
399006.SZ,创业板指,2014/7/2,1411.736,1419.937,0.00580916
399006.SZ,创业板指,2014/7/3,1419.937,1422.603,0.001877548
399006.SZ,创业板指,2014/7/4,1422.603,1411.638,-0.007707702
399006.SZ,创业板指,2014/7/7,1411.638,1393.889,-0.012573337
399006.SZ,创业板指,2014/7/8,1393.889,1410.725,0.012078437
399006.SZ,创业板指,2014/7/9,1410.725,1384.579,-0.018533733
399006.SZ,创业板指,2014/7/10,1384.579,1363.882,-0.014948226
399006.SZ,创业板指,2014/7/11,1363.882,1359.342,-0.003328734
399006.SZ,创业板指,2014/7/14,1359.342,1367.07,0.005685104
399006.SZ,创业板指,2014/7/15,1367.07,1341.269,-0.018873211
399006.SZ,创业板指,2014/7/16,1341.269,1318.615,-0.016889975
399006.SZ,创业板指,2014/7/17,1318.615,1312.809,-0.004403105
399006.SZ,创业板指,2014/7/18,1312.809,1305.922,-0.005246003
399006.SZ,创业板指,2014/7/21,1305.922,1306.965,0.000798669
399006.SZ,创业板指,2014/7/22,1306.965,1329.349,0.017126702
399006.SZ,创业板指,2014/7/23,1329.349,1293.094,-0.027272748
399006.SZ,创业板指,2014/7/24,1293.094,1271.879,-0.016406387
399006.SZ,创业板指,2014/7/25,1271.879,1285.768,0.010920064
399006.SZ,创业板指,2014/7/28,1285.768,1314.527,0.022367177
399006.SZ,创业板指,2014/7/29,1314.527,1331.764,0.013112701
399006.SZ,创业板指,2014/7/30,1331.764,1342.738,0.008240199
399006.SZ,创业板指,2014/7/31,1342.738,1344.544,0.001345013
399006.SZ,创业板指,2014/8/1,1344.544,1325.938,-0.013838149
399006.SZ,创业板指,2014/8/4,1325.938,1329.821,0.002928493
399006.SZ,创业板指,2014/8/5,1329.821,1360.692,0.023214403
399006.SZ,创业板指,2014/8/6,1360.692,1365.74,0.003709877
399006.SZ,创业板指,2014/8/7,1365.74,1362.028,-0.00271794
399006.SZ,创业板指,2014/8/8,1362.028,1377.445,0.011319151
399006.SZ,创业板指,2014/8/11,1377.445,1397.784,0.014765744
399006.SZ,创业板指,2014/8/12,1397.784,1396.438,-0.000962953
399006.SZ,创业板指,2014/8/13,1396.438,1384.309,-0.00868567
399006.SZ,创业板指,2014/8/14,1384.309,1380.303,-0.002893863
399006.SZ,创业板指,2014/8/15,1380.303,1392.451,0.008800966
399006.SZ,创业板指,2014/8/18,1392.451,1428.739,0.026060522
399006.SZ,创业板指,2014/8/19,1428.739,1436.396,0.005359271
399006.SZ,创业板指,2014/8/20,1436.396,1427.404,-0.006260112
399006.SZ,创业板指,2014/8/21,1427.404,1447.881,0.014345623
399006.SZ,创业板指,2014/8/22,1447.881,1461.722,0.009559487
399006.SZ,创业板指,2014/8/25,1461.722,1443.806,-0.012256777
399006.SZ,创业板指,2014/8/26,1443.806,1411.15,-0.022617997
399006.SZ,创业板指,2014/8/27,1411.15,1420.54,0.006654147
399006.SZ,创业板指,2014/8/28,1420.54,1403.795,-0.011787771
399006.SZ,创业板指,2014/8/29,1403.795,1424.469,0.014727222
399006.SZ,创业板指,2014/9/1,1424.469,1452.843,0.019919001
399006.SZ,创业板指,2014/9/2,1452.843,1465.033,0.008390445
399006.SZ,创业板指,2014/9/3,1465.033,1477.673,0.008627792
399006.SZ,创业板指,2014/9/4,1477.673,1495.513,0.012073036
399006.SZ,创业板指,2014/9/5,1495.513,1489.835,-0.003796691
399006.SZ,创业板指,2014/9/9,1489.835,1494.017,0.002807022
399006.SZ,创业板指,2014/9/10,1494.017,1504.914,0.007293759
399006.SZ,创业板指,2014/9/11,1504.914,1513.014,0.005382367
399006.SZ,创业板指,2014/9/12,1513.014,1524.121,0.007340976
399006.SZ,创业板指,2014/9/15,1524.121,1526.135,0.001321417
399006.SZ,创业板指,2014/9/16,1526.135,1473.13,-0.034731528
399006.SZ,创业板指,2014/9/17,1473.13,1479.118,0.004064814
399006.SZ,创业板指,2014/9/18,1479.118,1490.787,0.007889161
399006.SZ,创业板指,2014/9/19,1490.787,1499.124,0.005592348
399006.SZ,创业板指,2014/9/22,1499.124,1483.353,-0.010520144
399006.SZ,创业板指,2014/9/23,1483.353,1500.99,0.011889955
399006.SZ,创业板指,2014/9/24,1500.99,1517.421,0.010946775
399006.SZ,创业板指,2014/9/25,1517.421,1508.416,-0.005934411
399006.SZ,创业板指,2014/9/26,1508.416,1511.357,0.001949727
399006.SZ,创业板指,2014/9/29,1511.357,1526.175,0.009804434
399006.SZ,创业板指,2014/9/30,1526.175,1540.874,0.009631268
399006.SZ,创业板指,2014/10/8,1540.874,1557.568,0.010834111
399006.SZ,创业板指,2014/10/9,1557.568,1561.166,0.002310012
399006.SZ,创业板指,2014/10/10,1561.166,1554.217,-0.00445116
399006.SZ,创业板指,2014/10/13,1554.217,1548.327,-0.00378969
399006.SZ,创业板指,2014/10/14,1548.327,1539.119,-0.005947064
399006.SZ,创业板指,2014/10/15,1539.119,1545.623,0.004225794
399006.SZ,创业板指,2014/10/16,1545.623,1526.56,-0.012333538
399006.SZ,创业板指,2014/10/17,1526.56,1511.054,-0.010157478
399006.SZ,创业板指,2014/10/20,1511.054,1532.38,0.014113328
399006.SZ,创业板指,2014/10/21,1532.38,1517.483,-0.009721479
399006.SZ,创业板指,2014/10/22,1517.483,1504.552,-0.008521348
399006.SZ,创业板指,2014/10/23,1504.552,1477.837,-0.017756116
399006.SZ,创业板指,2014/10/24,1477.837,1477.588,-0.000168489
399006.SZ,创业板指,2014/10/27,1477.588,1492.01,0.009760502
399006.SZ,创业板指,2014/10/28,1492.01,1522.052,0.020135254
399006.SZ,创业板指,2014/10/29,1522.052,1530.084,0.005277086
399006.SZ,创业板指,2014/10/30,1530.084,1525.767,-0.002821414
399006.SZ,创业板指,2014/10/31,1525.767,1513.267,-0.008192601
399006.SZ,创业板指,2014/11/3,1513.267,1529.892,0.010986164
399006.SZ,创业板指,2014/11/4,1529.892,1516.396,-0.008821538
399006.SZ,创业板指,2014/11/5,1516.396,1512.487,-0.002577823
399006.SZ,创业板指,2014/11/6,1512.487,1532.52,0.013245073
399006.SZ,创业板指,2014/11/7,1532.52,1522.625,-0.006456686
399006.SZ,创业板指,2014/11/10,1522.625,1514.818,-0.005127329
399006.SZ,创业板指,2014/11/11,1514.818,1461.508,-0.035192347
399006.SZ,创业板指,2014/11/12,1461.508,1475.753,0.009746782
399006.SZ,创业板指,2014/11/13,1475.753,1442.859,-0.022289638
399006.SZ,创业板指,2014/11/14,1442.859,1441.213,-0.001140791
399006.SZ,创业板指,2014/11/17,1441.213,1471.685,0.021143301
399006.SZ,创业板指,2014/11/18,1471.685,1481.86,0.006913844
399006.SZ,创业板指,2014/11/19,1481.86,1505.552,0.015988015
399006.SZ,创业板指,2014/11/20,1505.552,1494.591,-0.007280386
399006.SZ,创业板指,2014/11/21,1494.591,1504.833,0.006852711
399006.SZ,创业板指,2014/11/24,1504.833,1507.811,0.001978957
399006.SZ,创业板指,2014/11/25,1507.811,1541.922,0.022622862
399006.SZ,创业板指,2014/11/26,1541.922,1554.22,0.00797576
399006.SZ,创业板指,2014/11/27,1554.22,1563.409,0.00591229
399006.SZ,创业板指,2014/11/28,1563.409,1570.851,0.004760111
399006.SZ,创业板指,2014/12/1,1570.851,1552.306,-0.011805703
399006.SZ,创业板指,2014/12/2,1552.306,1565.417,0.008446144
399006.SZ,创业板指,2014/12/3,1565.417,1604.447,0.024932654
399006.SZ,创业板指,2014/12/4,1604.447,1621.845,0.010843612
399006.SZ,创业板指,2014/12/5,1621.845,1581.907,-0.024625041
399006.SZ,创业板指,2014/12/8,1581.907,1567.163,-0.009320396
399006.SZ,创业板指,2014/12/9,1567.163,1504.623,-0.039906506
399006.SZ,创业板指,2014/12/10,1504.623,1572.685,0.045235252
399006.SZ,创业板指,2014/12/11,1572.685,1587.665,0.009525112
399006.SZ,创业板指,2014/12/12,1587.665,1623.569,0.022614342
399006.SZ,创业板指,2014/12/15,1623.569,1657.498,0.020897788
399006.SZ,创业板指,2014/12/16,1657.498,1649.582,-0.004775873
399006.SZ,创业板指,2014/12/17,1649.582,1644.212,-0.00325537
399006.SZ,创业板指,2014/12/18,1644.212,1634.052,-0.006179252
399006.SZ,创业板指,2014/12/19,1634.052,1596.811,-0.022790584
399006.SZ,创业板指,2014/12/22,1596.811,1517.928,-0.049400336
399006.SZ,创业板指,2014/12/23,1517.928,1496.534,-0.014094213
399006.SZ,创业板指,2014/12/24,1496.534,1519.798,0.015545253
399006.SZ,创业板指,2014/12/25,1519.798,1529.468,0.006362688
399006.SZ,创业板指,2014/12/26,1529.468,1536.082,0.004324379
399006.SZ,创业板指,2014/12/29,1536.082,1499.4,-0.023880236
399006.SZ,创业板指,2014/12/30,1499.4,1460.108,-0.026205149
399006.SZ,创业板指,2014/12/31,1460.108,1471.764,0.007982971
399006.SZ,创业板指,2015/1/5,1471.764,1464.774,-0.004749403
399006.SZ,创业板指,2015/1/6,1464.774,1539.828,0.051239304
399006.SZ,创业板指,2015/1/7,1539.828,1523.387,-0.010677167
399006.SZ,创业板指,2015/1/8,1523.387,1541.887,0.012143992
399006.SZ,创业板指,2015/1/9,1541.887,1553.239,0.007362407
399006.SZ,创业板指,2015/1/12,1553.239,1586.124,0.021171887
399006.SZ,创业板指,2015/1/13,1586.124,1601.168,0.009484757
399006.SZ,创业板指,2015/1/14,1601.168,1588.007,-0.008219625
399006.SZ,创业板指,2015/1/15,1588.007,1586.335,-0.001052892
399006.SZ,创业板指,2015/1/16,1586.335,1639.555,0.03354903
399006.SZ,创业板指,2015/1/19,1639.555,1630.065,-0.005788156
399006.SZ,创业板指,2015/1/20,1630.065,1700.852,0.043425876
399006.SZ,创业板指,2015/1/21,1700.852,1722.581,0.012775362
399006.SZ,创业板指,2015/1/22,1722.581,1744.037,0.012455728
399006.SZ,创业板指,2015/1/23,1744.037,1697.288,-0.026805051
399006.SZ,创业板指,2015/1/26,1697.288,1739.79,0.025041124
399006.SZ,创业板指,2015/1/27,1739.79,1743.675,0.002233028
399006.SZ,创业板指,2015/1/28,1743.675,1731.413,-0.007032274
399006.SZ,创业板指,2015/1/29,1731.413,1711.372,-0.011574939
399006.SZ,创业板指,2015/1/30,1711.372,1680.58,-0.017992581
399006.SZ,创业板指,2015/2/2,1680.58,1696.829,0.009668686
399006.SZ,创业板指,2015/2/3,1696.829,1750.906,0.031869446
399006.SZ,创业板指,2015/2/4,1750.906,1757.739,0.003902551
399006.SZ,创业板指,2015/2/5,1757.739,1774.312,0.00942859
399006.SZ,创业板指,2015/2/6,1774.312,1730.966,-0.024429751
399006.SZ,创业板指,2015/2/9,1730.966,1708.845,-0.012779569
399006.SZ,创业板指,2015/2/10,1708.845,1747.675,0.02272295
399006.SZ,创业板指,2015/2/11,1747.675,1772.845,0.014401991
399006.SZ,创业板指,2015/2/12,1772.845,1788.809,0.009004735
399006.SZ,创业板指,2015/2/13,1788.809,1825.488,0.020504705
399006.SZ,创业板指,2015/2/16,1825.488,1896.628,0.038970401
399006.SZ,创业板指,2015/2/17,1896.628,1894.306,-0.001224278
399006.SZ,创业板指,2015/2/25,1894.306,1876.745,-0.009270414
399006.SZ,创业板指,2015/2/26,1876.745,1880.388,0.001941127
399006.SZ,创业板指,2015/2/27,1880.388,1928.044,0.025343706
399006.SZ,创业板指,2015/3/2,1928.044,1986.986,0.030570879
399006.SZ,创业板指,2015/3/3,1986.986,1961.743,-0.012704166
399006.SZ,创业板指,2015/3/4,1961.743,2009.827,0.024510856
399006.SZ,创业板指,2015/3/5,2009.827,2014.786,0.002467377
399006.SZ,创业板指,2015/3/6,2014.786,1951.398,-0.031461406
399006.SZ,创业板指,2015/3/9,1951.398,1994.39,0.022031385
399006.SZ,创业板指,2015/3/10,1994.39,2045.322,0.025537633
399006.SZ,创业板指,2015/3/11,2045.322,2035.829,-0.004641323
399006.SZ,创业板指,2015/3/12,2035.829,2018.132,-0.008692773
399006.SZ,创业板指,2015/3/13,2018.132,2069.072,0.025241164
399006.SZ,创业板指,2015/3/16,2069.072,2142.672,0.035571503
399006.SZ,创业板指,2015/3/17,2142.672,2137.462,-0.002431543
399006.SZ,创业板指,2015/3/18,2137.462,2182.919,0.021266811
399006.SZ,创业板指,2015/3/19,2182.919,2183.878,0.00043932
399006.SZ,创业板指,2015/3/20,2183.878,2213.766,0.013685746
399006.SZ,创业板指,2015/3/23,2213.766,2293.649,0.036084663
399006.SZ,创业板指,2015/3/24,2293.649,2357.969,0.028042652
399006.SZ,创业板指,2015/3/25,2357.969,2385.014,0.011469616
399006.SZ,创业板指,2015/3/26,2385.014,2291.789,-0.039087821
399006.SZ,创业板指,2015/3/27,2291.789,2323.818,0.013975545
399006.SZ,创业板指,2015/3/30,2323.818,2290.476,-0.014347939
399006.SZ,创业板指,2015/3/31,2290.476,2335.171,0.019513411
399006.SZ,创业板指,2015/4/1,2335.171,2404.909,0.029864194
399006.SZ,创业板指,2015/4/2,2404.909,2475.325,0.02928011
399006.SZ,创业板指,2015/4/3,2475.325,2510.16,0.0140729
399006.SZ,创业板指,2015/4/7,2510.16,2556.698,0.018539854
399006.SZ,创业板指,2015/4/8,2556.698,2488.158,-0.026808016
399006.SZ,创业板指,2015/4/9,2488.158,2496.487,0.003347456
399006.SZ,创业板指,2015/4/10,2496.487,2552.829,0.022568513
399006.SZ,创业板指,2015/4/13,2552.829,2577.776,0.009772296
399006.SZ,创业板指,2015/4/14,2577.776,2558.848,-0.007342764
399006.SZ,创业板指,2015/4/15,2558.848,2441.739,-0.045766298
399006.SZ,创业板指,2015/4/16,2441.739,2484.33,0.017442896
399006.SZ,创业板指,2015/4/17,2484.33,2463.99,-0.008187318
399006.SZ,创业板指,2015/4/20,2463.99,2424.848,-0.015885616
399006.SZ,创业板指,2015/4/21,2424.848,2566.091,0.058248187
399006.SZ,创业板指,2015/4/22,2566.091,2634.931,0.026826796
399006.SZ,创业板指,2015/4/23,2634.931,2706.185,0.027042074
399006.SZ,创业板指,2015/4/24,2706.185,2734.75,0.01055545
399006.SZ,创业板指,2015/4/27,2734.75,2747.497,0.004661121
399006.SZ,创业板指,2015/4/28,2747.497,2687.974,-0.021664446
399006.SZ,创业板指,2015/4/29,2687.974,2797.524,0.040755603
399006.SZ,创业板指,2015/4/30,2797.524,2857.89,0.021578367
399006.SZ,创业板指,2015/5/4,2857.89,2845.252,-0.004422144
399006.SZ,创业板指,2015/5/5,2845.252,2783.443,-0.021723559
399006.SZ,创业板指,2015/5/6,2783.443,2846.558,0.022675154
399006.SZ,创业板指,2015/5/7,2846.558,2806.047,-0.014231574
399006.SZ,创业板指,2015/5/8,2806.047,2973.596,0.059709976
399006.SZ,创业板指,2015/5/11,2973.596,3146.83,0.05825741
399006.SZ,创业板指,2015/5/12,3146.83,3250.296,0.032879437
399006.SZ,创业板指,2015/5/13,3250.296,3192.147,-0.017890371
399006.SZ,创业板指,2015/5/14,3192.147,3141.593,-0.01583699
399006.SZ,创业板指,2015/5/15,3141.593,3145.335,0.001191115
399006.SZ,创业板指,2015/5/18,3145.335,3278.483,0.042331898
399006.SZ,创业板指,2015/5/19,3278.483,3322.774,0.013509602
399006.SZ,创业板指,2015/5/20,3322.774,3406.284,0.025132615
399006.SZ,创业板指,2015/5/21,3406.284,3527.413,0.035560452
399006.SZ,创业板指,2015/5/22,3527.413,3516.627,-0.003057765
399006.SZ,创业板指,2015/5/25,3516.627,3467.916,-0.013851625
399006.SZ,创业板指,2015/5/26,3467.916,3618.231,0.043344475
399006.SZ,创业板指,2015/5/27,3618.231,3628.673,0.002885941
399006.SZ,创业板指,2015/5/28,3628.673,3432.982,-0.053929081
399006.SZ,创业板指,2015/5/29,3432.982,3542.844,0.032001916
399006.SZ,创业板指,2015/6/1,3542.844,3718.753,0.049651918
399006.SZ,创业板指,2015/6/2,3718.753,3901.543,0.049153574
399006.SZ,创业板指,2015/6/3,3901.543,3982.251,0.020686175
399006.SZ,创业板指,2015/6/4,3982.251,3943.467,-0.009739215
399006.SZ,创业板指,2015/6/5,3943.467,3885.832,-0.014615312
399006.SZ,创业板指,2015/6/8,3885.832,3704.553,-0.046651271
399006.SZ,创业板指,2015/6/9,3704.553,3705.536,0.000265349
399006.SZ,创业板指,2015/6/10,3705.536,3834.699,0.034856766
399006.SZ,创业板指,2015/6/11,3834.699,3862.138,0.007155451
399006.SZ,创业板指,2015/6/12,3862.138,3899.705,0.009726996
399006.SZ,创业板指,2015/6/15,3899.705,3696.027,-0.052229079
399006.SZ,创业板指,2015/6/16,3696.027,3590.669,-0.028505744
399006.SZ,创业板指,2015/6/17,3590.669,3741.357,0.041966553
399006.SZ,创业板指,2015/6/18,3741.357,3504.554,-0.063293345
399006.SZ,创业板指,2015/6/19,3504.554,3314.976,-0.054094758
399006.SZ,创业板指,2015/6/23,3314.976,3393.94,0.023820384
399006.SZ,创业板指,2015/6/24,3393.94,3383.404,-0.003104357
399006.SZ,创业板指,2015/6/25,3383.404,3206.381,-0.052320976
399006.SZ,创业板指,2015/6/26,3206.381,2920.703,-0.089096711
399006.SZ,创业板指,2015/6/29,2920.703,2689.76,-0.079071032
399006.SZ,创业板指,2015/6/30,2689.76,2858.606,0.06277363
399006.SZ,创业板指,2015/7/1,2858.606,2759.408,-0.034701529
399006.SZ,创业板指,2015/7/2,2759.408,2649.316,-0.039896963
399006.SZ,创业板指,2015/7/3,2649.316,2605.276,-0.016623159
399006.SZ,创业板指,2015/7/6,2605.276,2493.828,-0.042777809
399006.SZ,创业板指,2015/7/7,2493.828,2352.01,-0.056867595
399006.SZ,创业板指,2015/7/8,2352.01,2364.049,0.005118601
399006.SZ,创业板指,2015/7/9,2364.049,2435.755,0.030331859
399006.SZ,创业板指,2015/7/10,2435.755,2535.889,0.041110046
399006.SZ,创业板指,2015/7/13,2535.889,2683.074,0.05804079
399006.SZ,创业板指,2015/7/14,2683.074,2726.048,0.016016703
399006.SZ,创业板指,2015/7/15,2726.048,2590.031,-0.049895306
399006.SZ,创业板指,2015/7/16,2590.031,2627.076,0.014302918
399006.SZ,创业板指,2015/7/17,2627.076,2783.324,0.059476011
399006.SZ,创业板指,2015/7/20,2783.324,2848.303,0.023345827
399006.SZ,创业板指,2015/7/21,2848.303,2882.897,0.012145478
399006.SZ,创业板指,2015/7/22,2882.897,2897.373,0.005021338
399006.SZ,创业板指,2015/7/23,2897.373,2967.952,0.024359653
399006.SZ,创业板指,2015/7/24,2967.952,2897.824,-0.023628414
399006.SZ,创业板指,2015/7/27,2897.824,2683.446,-0.073978958
399006.SZ,创业板指,2015/7/28,2683.446,2581.962,-0.037818536
399006.SZ,创业板指,2015/7/29,2581.962,2693.865,0.043340297
399006.SZ,创业板指,2015/7/30,2693.865,2561.191,-0.049250426
399006.SZ,创业板指,2015/7/31,2561.191,2539.844,-0.008334794
399006.SZ,创业板指,2015/8/3,2539.844,2399.273,-0.055346313
399006.SZ,创业板指,2015/8/4,2399.273,2546.162,0.061222295
399006.SZ,创业板指,2015/8/5,2546.162,2502.041,-0.017328434
399006.SZ,创业板指,2015/8/6,2502.041,2480.926,-0.00843911
399006.SZ,创业板指,2015/8/7,2480.926,2576.993,0.038722235
399006.SZ,创业板指,2015/8/10,2576.993,2706.718,0.050339679
