代码,简称,date,前收盘价,收盘价,yield
399005.SZ,中小板指,2016/2/16,6400.88,6643.883,0.037963999
399005.SZ,中小板指,2016/2/17,6643.883,6727.219,0.012543267
399005.SZ,中小板指,2016/2/18,6727.219,6687.463,-0.005909723
399005.SZ,中小板指,2016/2/19,6687.463,6714.978,0.004114415
399005.SZ,中小板指,2016/2/22,6714.978,6843.932,0.019203935
399005.SZ,中小板指,2016/2/23,6843.932,6798.582,-0.006626308
399005.SZ,中小板指,2016/2/24,6798.582,6784.095,-0.002130886
399005.SZ,中小板指,2016/2/25,6784.095,6284.617,-0.073624853
399005.SZ,中小板指,2016/2/26,6284.617,6304.217,0.003118726
399005.SZ,中小板指,2016/2/29,6304.217,5998.284,-0.04852831
399005.SZ,中小板指,2016/3/1,5998.284,6138.748,0.023417364
399005.SZ,中小板指,2016/3/2,6138.748,6399.489,0.042474622
399005.SZ,中小板指,2016/3/3,6399.489,6404.891,0.00084413
399005.SZ,中小板指,2016/3/4,6404.891,6261.244,-0.022427704
399005.SZ,中小板指,2016/3/7,6261.244,6352.877,0.014634951
399005.SZ,中小板指,2016/3/8,6352.877,6358.052,0.000814592
399005.SZ,中小板指,2016/3/9,6358.052,6242.926,-0.018107118
399005.SZ,中小板指,2016/3/10,6242.926,6159.337,-0.013389395
399005.SZ,中小板指,2016/3/11,6159.337,6140.842,-0.003002758
399005.SZ,中小板指,2016/3/14,6140.842,6335.972,0.031775773
399005.SZ,中小板指,2016/3/15,6335.972,6273.005,-0.009938017
399005.SZ,中小板指,2016/3/16,6273.005,6199.729,-0.011681164
399005.SZ,中小板指,2016/3/17,6199.729,6410.727,0.034033423
399005.SZ,中小板指,2016/3/18,6410.727,6632.239,0.034553335
399005.SZ,中小板指,2016/3/21,6632.239,6801.93,0.025585779
399005.SZ,中小板指,2016/3/22,6801.93,6811.987,0.001478551
399005.SZ,中小板指,2016/3/23,6811.987,6887.846,0.011136105
399005.SZ,中小板指,2016/3/24,6887.846,6777.165,-0.016069029
399005.SZ,中小板指,2016/3/25,6777.165,6812.943,0.005279199
399005.SZ,中小板指,2016/3/28,6812.943,6750.737,-0.009130562
399005.SZ,中小板指,2016/3/29,6750.737,6638.835,-0.016576264
399005.SZ,中小板指,2016/3/30,6638.835,6875.674,0.035674783
399005.SZ,中小板指,2016/3/31,6875.674,6864.801,-0.001581372
399005.SZ,中小板指,2016/4/1,6864.801,6799.114,-0.009568668
399005.SZ,中小板指,2016/4/5,6799.114,6975.494,0.025941615
399005.SZ,中小板指,2016/4/6,6975.494,7012.322,0.005279626
399005.SZ,中小板指,2016/4/7,7012.322,6871.478,-0.020085216
399005.SZ,中小板指,2016/4/8,6871.478,6830.381,-0.005980809
399005.SZ,中小板指,2016/4/11,6830.381,6943.452,0.016554128
399005.SZ,中小板指,2016/4/12,6943.452,6893.314,-0.007220904
399005.SZ,中小板指,2016/4/13,6893.314,6985.258,0.013338142
399005.SZ,中小板指,2016/4/14,6985.258,7040.493,0.007907367
399005.SZ,中小板指,2016/4/15,7040.493,7011.919,-0.004058523
399005.SZ,中小板指,2016/4/18,7011.919,6878.179,-0.019073238
399005.SZ,中小板指,2016/4/19,6878.179,6894.248,0.002336229
399005.SZ,中小板指,2016/4/20,6894.248,6620.659,-0.039683661
399005.SZ,中小板指,2016/4/21,6620.659,6553.734,-0.01010851
399005.SZ,中小板指,2016/4/22,6553.734,6611.613,0.008831454
399005.SZ,中小板指,2016/4/25,6611.613,6595.642,-0.002415598
399005.SZ,中小板指,2016/4/26,6595.642,6656.756,0.009265815
399005.SZ,中小板指,2016/4/27,6656.756,6625.581,-0.004683212
399005.SZ,中小板指,2016/4/28,6625.581,6611.787,-0.002081931
399005.SZ,中小板指,2016/4/29,6611.787,6616.827,0.000762275
399005.SZ,中小板指,2016/5/3,6616.827,6812.147,0.02951868
399005.SZ,中小板指,2016/5/4,6812.147,6804.804,-0.001077927
399005.SZ,中小板指,2016/5/5,6804.804,6825.509,0.003042703
399005.SZ,中小板指,2016/5/6,6825.509,6563.617,-0.038369593
399005.SZ,中小板指,2016/5/9,6563.617,6390.903,-0.026313845
399005.SZ,中小板指,2016/5/10,6390.903,6400.159,0.001448309
399005.SZ,中小板指,2016/5/11,6400.159,6390.857,-0.001453401
399005.SZ,中小板指,2016/5/12,6390.857,6426.766,0.005618808
399005.SZ,中小板指,2016/5/13,6426.766,6398.485,-0.004400503
399005.SZ,中小板指,2016/5/16,6398.485,6512.528,0.017823438
399005.SZ,中小板指,2016/5/17,6512.528,6505.023,-0.001152394
399005.SZ,中小板指,2016/5/18,6505.023,6366.701,-0.021263876
399005.SZ,中小板指,2016/5/19,6366.701,6379.461,0.002004178
399005.SZ,中小板指,2016/5/20,6379.461,6433.558,0.00847987
399005.SZ,中小板指,2016/5/23,6433.558,6484.898,0.007980032
399005.SZ,中小板指,2016/5/24,6484.898,6420.264,-0.009966849
399005.SZ,中小板指,2016/5/25,6420.264,6403.622,-0.002592105
399005.SZ,中小板指,2016/5/26,6403.622,6426.308,0.003542683
399005.SZ,中小板指,2016/5/27,6426.308,6420.716,-0.000870173
399005.SZ,中小板指,2016/5/30,6420.716,6383.635,-0.005775213
399005.SZ,中小板指,2016/5/31,6383.635,6653.514,0.042276697
399005.SZ,中小板指,2016/6/1,6653.514,6693.934,0.006074985
399005.SZ,中小板指,2016/6/2,6693.934,6734.026,0.005989303
399005.SZ,中小板指,2016/6/3,6734.026,6802.302,0.010138957
399005.SZ,中小板指,2016/6/6,6802.302,6839.812,0.00551431
399005.SZ,中小板指,2016/6/7,6839.812,6820.265,-0.002857827
399005.SZ,中小板指,2016/6/8,6820.265,6809.42,-0.001590114
399005.SZ,中小板指,2016/6/13,6809.42,6495.613,-0.046084248
399005.SZ,中小板指,2016/6/14,6495.613,6518.603,0.003539312
399005.SZ,中小板指,2016/6/15,6518.603,6710.72,0.029472112
399005.SZ,中小板指,2016/6/16,6710.72,6671.655,-0.005821283
399005.SZ,中小板指,2016/6/17,6671.655,6720.074,0.00725742
399005.SZ,中小板指,2016/6/20,6720.074,6752.483,0.004822715
399005.SZ,中小板指,2016/6/21,6752.483,6698.009,-0.008067255
399005.SZ,中小板指,2016/6/22,6698.009,6801.208,0.015407414
399005.SZ,中小板指,2016/6/23,6801.208,6759.77,-0.006092741
399005.SZ,中小板指,2016/6/24,6759.77,6658.703,-0.014951248
399005.SZ,中小板指,2016/6/27,6658.703,6816.662,0.023722187
399005.SZ,中小板指,2016/6/28,6816.662,6895.451,0.011558296
399005.SZ,中小板指,2016/6/29,6895.451,6886.861,-0.001245749
399005.SZ,中小板指,2016/6/30,6886.861,6892.73,0.000852202
399005.SZ,中小板指,2016/7/1,6892.73,6875.682,-0.002473331
399005.SZ,中小板指,2016/7/4,6875.682,6977.875,0.014862962
399005.SZ,中小板指,2016/7/5,6977.875,6971.673,-0.000888809
399005.SZ,中小板指,2016/7/6,6971.673,6985.093,0.001924933
399005.SZ,中小板指,2016/7/7,6985.093,6993.505,0.001204279
399005.SZ,中小板指,2016/7/8,6993.505,6987.699,-0.000830199
399005.SZ,中小板指,2016/7/11,6987.699,6940.179,-0.006800522
399005.SZ,中小板指,2016/7/12,6940.179,7026.548,0.01244478
399005.SZ,中小板指,2016/7/13,7026.548,7095.748,0.009848364
399005.SZ,中小板指,2016/7/14,7095.748,7102.785,0.000991721
399005.SZ,中小板指,2016/7/15,7102.785,7093.012,-0.001375939
399005.SZ,中小板指,2016/7/18,7093.012,7047.412,-0.006428863
399005.SZ,中小板指,2016/7/19,7047.412,7063.662,0.002305811
399005.SZ,中小板指,2016/7/20,7063.662,7041.783,-0.003097402
399005.SZ,中小板指,2016/7/21,7041.783,7053.891,0.001719451
399005.SZ,中小板指,2016/7/22,7053.891,7002.719,-0.007254436
399005.SZ,中小板指,2016/7/25,7002.719,7014.428,0.001672065
399005.SZ,中小板指,2016/7/26,7014.428,7086.976,0.010342682
399005.SZ,中小板指,2016/7/27,7086.976,6783.557,-0.042813606
399005.SZ,中小板指,2016/7/28,6783.557,6772.807,-0.001584714
399005.SZ,中小板指,2016/7/29,6772.807,6736.08,-0.005422715
399005.SZ,中小板指,2016/8/1,6736.08,6647.639,-0.013129446
399005.SZ,中小板指,2016/8/2,6647.639,6685.292,0.005664116
399005.SZ,中小板指,2016/8/3,6685.292,6707.77,0.003362306
399005.SZ,中小板指,2016/8/4,6707.77,6759.158,0.007660966
399005.SZ,中小板指,2016/8/5,6759.158,6729.824,-0.00433989
399005.SZ,中小板指,2016/8/8,6729.824,6823.498,0.013919235
399005.SZ,中小板指,2016/8/9,6823.498,6884.046,0.008873455
399005.SZ,中小板指,2016/8/10,6884.046,6843.024,-0.005958996
399005.SZ,中小板指,2016/8/11,6843.024,6754.641,-0.012915781
399005.SZ,中小板指,2016/8/12,6754.641,6829.867,0.011136935
399005.SZ,中小板指,2016/8/15,6829.867,6995.678,0.02427734
399005.SZ,中小板指,2016/8/16,6995.678,7008.886,0.001888023
399005.SZ,中小板指,2016/8/17,7008.886,7032.515,0.003371292
399005.SZ,中小板指,2016/8/18,7032.515,7015.538,-0.002414072
399005.SZ,中小板指,2016/8/19,7015.538,7021.191,0.000805783
399005.SZ,中小板指,2016/8/22,7021.191,6938.088,-0.011836026
399005.SZ,中小板指,2016/8/23,6938.088,6953.105,0.002164429
399005.SZ,中小板指,2016/8/24,6953.105,6969.064,0.002295234
399005.SZ,中小板指,2016/8/25,6969.064,6925.737,-0.006217047
399005.SZ,中小板指,2016/8/26,6925.737,6942.077,0.002359316
399005.SZ,中小板指,2016/8/29,6942.077,6961.593,0.002811262
399005.SZ,中小板指,2016/8/30,6961.593,6966.576,0.000715784
399005.SZ,中小板指,2016/8/31,6966.576,6961.141,-0.000780154
399005.SZ,中小板指,2016/9/1,6961.141,6912.747,-0.006952021
399005.SZ,中小板指,2016/9/2,6912.747,6872.163,-0.005870893
399005.SZ,中小板指,2016/9/5,6872.163,6884.966,0.001863023
399005.SZ,中小板指,2016/9/6,6884.966,7005.393,0.017491299
399005.SZ,中小板指,2016/9/7,7005.393,6986.073,-0.002757875
399005.SZ,中小板指,2016/9/8,6986.073,6988.116,0.000292439
399005.SZ,中小板指,2016/9/9,6988.116,6935.741,-0.007494867
399005.SZ,中小板指,2016/9/12,6935.741,6731.843,-0.029398157
399005.SZ,中小板指,2016/9/13,6731.843,6774.01,0.006263812
399005.SZ,中小板指,2016/9/14,6774.01,6726.92,-0.006951569
399005.SZ,中小板指,2016/9/19,6726.92,6783.6,0.008425847
399005.SZ,中小板指,2016/9/20,6783.6,6778.18,-0.000798986
399005.SZ,中小板指,2016/9/21,6778.18,6797.078,0.002788064
399005.SZ,中小板指,2016/9/22,6797.078,6829.12,0.004714084
399005.SZ,中小板指,2016/9/23,6829.12,6822.026,-0.001038787
399005.SZ,中小板指,2016/9/26,6822.026,6667.08,-0.022712608
399005.SZ,中小板指,2016/9/27,6667.08,6709.876,0.006419002
399005.SZ,中小板指,2016/9/28,6709.876,6704.23,-0.000841446
399005.SZ,中小板指,2016/9/29,6704.23,6749.419,0.006740371
399005.SZ,中小板指,2016/9/30,6749.419,6783.591,0.005062954
399005.SZ,中小板指,2016/10/10,6783.591,6910.221,0.018667104
399005.SZ,中小板指,2016/10/11,6910.221,6946.771,0.005289266
399005.SZ,中小板指,2016/10/12,6946.771,6947.61,0.000120776
399005.SZ,中小板指,2016/10/13,6947.61,6952.04,0.000637629
399005.SZ,中小板指,2016/10/14,6952.04,6931.369,-0.002973372
399005.SZ,中小板指,2016/10/17,6931.369,6858.675,-0.010487683
399005.SZ,中小板指,2016/10/18,6858.675,6958.971,0.014623233
399005.SZ,中小板指,2016/10/19,6958.971,6930.134,-0.00414386
399005.SZ,中小板指,2016/10/20,6930.134,6973.232,0.006218927
399005.SZ,中小板指,2016/10/21,6973.232,6948.867,-0.003494076
399005.SZ,中小板指,2016/10/24,6948.867,7004.894,0.008062753
399005.SZ,中小板指,2016/10/25,7004.894,7019.311,0.002058132
399005.SZ,中小板指,2016/10/26,7019.311,6983.41,-0.005114605
399005.SZ,中小板指,2016/10/27,6983.41,6973.344,-0.001441416
399005.SZ,中小板指,2016/10/28,6973.344,6911.974,-0.008800656
399005.SZ,中小板指,2016/10/31,6911.974,6900.73,-0.001626742
399005.SZ,中小板指,2016/11/1,6900.73,6953.887,0.007703098
399005.SZ,中小板指,2016/11/2,6953.887,6894.832,-0.008492373
399005.SZ,中小板指,2016/11/3,6894.832,6926.244,0.004555876
399005.SZ,中小板指,2016/11/4,6926.244,6895.157,-0.004488291
399005.SZ,中小板指,2016/11/7,6895.157,6882.825,-0.001788502
399005.SZ,中小板指,2016/11/8,6882.825,6928.478,0.006632887
399005.SZ,中小板指,2016/11/9,6928.478,6851.996,-0.011038788
399005.SZ,中小板指,2016/11/10,6851.996,6924.449,0.010573999
399005.SZ,中小板指,2016/11/11,6924.449,6941.25,0.00242633
399005.SZ,中小板指,2016/11/14,6941.25,6947.363,0.000880677
399005.SZ,中小板指,2016/11/15,6947.363,6970.823,0.003376821
399005.SZ,中小板指,2016/11/16,6970.823,6991.644,0.002986878
399005.SZ,中小板指,2016/11/17,6991.644,6966.583,-0.003584422
399005.SZ,中小板指,2016/11/18,6966.583,6928.973,-0.005398629
399005.SZ,中小板指,2016/11/21,6928.973,6929.676,0.000101458
399005.SZ,中小板指,2016/11/22,6929.676,6961.128,0.00453874
399005.SZ,中小板指,2016/11/23,6961.128,6937.364,-0.003413815
399005.SZ,中小板指,2016/11/24,6937.364,6891.438,-0.006620094
399005.SZ,中小板指,2016/11/25,6891.438,6921.688,0.004389505
399005.SZ,中小板指,2016/11/28,6921.688,6934.941,0.001914706
399005.SZ,中小板指,2016/11/29,6934.941,6922.469,-0.001798429
399005.SZ,中小板指,2016/11/30,6922.469,6902.103,-0.002942014
399005.SZ,中小板指,2016/12/1,6902.103,6931.15,0.004208427
399005.SZ,中小板指,2016/12/2,6931.15,6858.434,-0.010491188
399005.SZ,中小板指,2016/12/5,6858.434,6832.557,-0.003773019
399005.SZ,中小板指,2016/12/6,6832.557,6855.364,0.003337989
399005.SZ,中小板指,2016/12/7,6855.364,6890.185,0.00507938
399005.SZ,中小板指,2016/12/8,6890.185,6877.193,-0.001885581
399005.SZ,中小板指,2016/12/9,6877.193,6831.713,-0.006613163
399005.SZ,中小板指,2016/12/12,6831.713,6526.363,-0.044695964
399005.SZ,中小板指,2016/12/13,6526.363,6550.168,0.003647514
399005.SZ,中小板指,2016/12/14,6550.168,6493.113,-0.008710464
399005.SZ,中小板指,2016/12/15,6493.113,6503.861,0.001655292
399005.SZ,中小板指,2016/12/16,6503.861,6543.184,0.006046101
399005.SZ,中小板指,2016/12/19,6543.184,6514.0973,-0.004445343
399005.SZ,中小板指,2016/12/20,6514.0973,6496.5668,-0.002691163
399005.SZ,中小板指,2016/12/21,6496.5668,6544.3529,0.007355593
399005.SZ,中小板指,2016/12/22,6544.3529,6543.9373,-6.35E-05
399005.SZ,中小板指,2016/12/23,6543.9373,6497.7097,-0.007064187
399005.SZ,中小板指,2016/12/26,6497.7097,6521.2635,0.003624939
399005.SZ,中小板指,2016/12/27,6521.2635,6510.4341,-0.001660629
399005.SZ,中小板指,2016/12/28,6510.4341,6492.3716,-0.002774393
399005.SZ,中小板指,2016/12/29,6492.3716,6470.3747,-0.003388115
399005.SZ,中小板指,2016/12/30,6470.3747,6472.2324,0.000287109
399005.SZ,中小板指,2017/1/3,6472.2324,6510.9047,0.00597511
399005.SZ,中小板指,2017/1/4,6510.9047,6600.1998,0.013714699
399005.SZ,中小板指,2017/1/5,6600.1998,6587.1309,-0.001980076
399005.SZ,中小板指,2017/1/6,6587.1309,6520.0449,-0.010184404
399005.SZ,中小板指,2017/1/9,6520.0449,6546.6092,0.004074251
399005.SZ,中小板指,2017/1/10,6546.6092,6531.1023,-0.002368692
399005.SZ,中小板指,2017/1/11,6531.1023,6481.3056,-0.007624548
399005.SZ,中小板指,2017/1/12,6481.3056,6415.3664,-0.010173753
399005.SZ,中小板指,2017/1/13,6415.3664,6324.5081,-0.014162605
399005.SZ,中小板指,2017/1/16,6324.5081,6146.8458,-0.028091086
399005.SZ,中小板指,2017/1/17,6146.8458,6215.1655,0.011114595
399005.SZ,中小板指,2017/1/18,6215.1655,6206.2604,-0.001432802
399005.SZ,中小板指,2017/1/19,6206.2604,6186.3702,-0.003204861
399005.SZ,中小板指,2017/1/20,6186.3702,6265.4877,0.012789002
399005.SZ,中小板指,2017/1/23,6265.4877,6296.3461,0.004925139
399005.SZ,中小板指,2017/1/24,6296.3461,6275.0827,-0.003377102
399005.SZ,中小板指,2017/1/25,6275.0827,6300.3088,0.004020043
399005.SZ,中小板指,2017/1/26,6300.3088,6341.3769,0.006518427
399005.SZ,中小板指,2017/2/3,6341.3769,6335.5619,-0.000916993
399005.SZ,中小板指,2017/2/6,6335.5619,6381.6101,0.007268211
399005.SZ,中小板指,2017/2/7,6381.6101,6362.213,-0.003039531
399005.SZ,中小板指,2017/2/8,6362.213,6414.7544,0.008258353
399005.SZ,中小板指,2017/2/9,6414.7544,6445.2251,0.004750096
399005.SZ,中小板指,2017/2/10,6445.2251,6442.2771,-0.000457393
399005.SZ,中小板指,2017/2/13,6442.2771,6499.6912,0.008912082
399005.SZ,中小板指,2017/2/14,6499.6912,6504.9896,0.000815177
399005.SZ,中小板指,2017/2/15,6504.9896,6449.0503,-0.008599445
399005.SZ,中小板指,2017/2/16,6449.0503,6499.0461,0.007752428
399005.SZ,中小板指,2017/2/17,6499.0461,6465.4489,-0.005169559
399005.SZ,中小板指,2017/2/20,6465.4489,6546.2475,0.012496982
399005.SZ,中小板指,2017/2/21,6546.2475,6596.7639,0.007716848
399005.SZ,中小板指,2017/2/22,6596.7639,6628.9198,0.004874496
399005.SZ,中小板指,2017/2/23,6628.9198,6627.8708,-0.000158246
399005.SZ,中小板指,2017/2/24,6627.8708,6635.2693,0.001116271
399005.SZ,中小板指,2017/2/27,6635.2693,6600.1646,-0.005290622
399005.SZ,中小板指,2017/2/28,6600.1646,6625.6034,0.003854268
399005.SZ,中小板指,2017/3/1,6625.6034,6640.5795,0.002260338
399005.SZ,中小板指,2017/3/2,6640.5795,6623.8137,-0.00252475
399005.SZ,中小板指,2017/3/3,6623.8137,6679.2774,0.008373379
399005.SZ,中小板指,2017/3/6,6679.2774,6752.4064,0.010948639
399005.SZ,中小板指,2017/3/7,6752.4064,6761.6292,0.001365854
399005.SZ,中小板指,2017/3/8,6761.6292,6720.3671,-0.00610239
399005.SZ,中小板指,2017/3/9,6720.3671,6676.2713,-0.006561517
399005.SZ,中小板指,2017/3/10,6676.2713,6718.1077,0.006266432
399005.SZ,中小板指,2017/3/13,6718.1077,6808.1712,0.013406082
399005.SZ,中小板指,2017/3/14,6808.1712,6791.6655,-0.002424396
399005.SZ,中小板指,2017/3/15,6791.6655,6786.8153,-0.00071414
399005.SZ,中小板指,2017/3/16,6786.8153,6839.9355,0.00782697
399005.SZ,中小板指,2017/3/17,6839.9355,6759.7966,-0.011716324
399005.SZ,中小板指,2017/3/20,6759.7966,6762.0712,0.000336489
399005.SZ,中小板指,2017/3/21,6762.0712,6800.8327,0.005732193
399005.SZ,中小板指,2017/3/22,6800.8327,6786.0779,-0.002169558
399005.SZ,中小板指,2017/3/23,6786.0779,6809.9665,0.003520237
399005.SZ,中小板指,2017/3/24,6809.9665,6861.2238,0.007526806
399005.SZ,中小板指,2017/3/27,6861.2238,6829.6334,-0.004604193
399005.SZ,中小板指,2017/3/28,6829.6334,6811.2773,-0.002687714
399005.SZ,中小板指,2017/3/29,6811.2773,6793.7493,-0.002573379
399005.SZ,中小板指,2017/3/30,6793.7493,6676.7658,-0.017219284
399005.SZ,中小板指,2017/3/31,6676.7658,6745.6794,0.010321404
399005.SZ,中小板指,2017/4/5,6745.6794,6861.7939,0.017213166
399005.SZ,中小板指,2017/4/6,6861.7939,6872.6347,0.001579878
399005.SZ,中小板指,2017/4/7,6872.6347,6882.713,0.001466439
399005.SZ,中小板指,2017/4/10,6882.713,6831.5518,-0.00743329
399005.SZ,中小板指,2017/4/11,6831.5518,6856.0913,0.003592083
399005.SZ,中小板指,2017/4/12,6856.0913,6807.7605,-0.007049323
399005.SZ,中小板指,2017/4/13,6807.7605,6853.5762,0.006729922
399005.SZ,中小板指,2017/4/14,6853.5762,6774.8899,-0.011481057
399005.SZ,中小板指,2017/4/17,6774.8899,6756.1988,-0.002758879
399005.SZ,中小板指,2017/4/18,6756.1988,6736.9635,-0.00284706
399005.SZ,中小板指,2017/4/19,6736.9635,6702.9443,-0.005049634
399005.SZ,中小板指,2017/4/20,6702.9443,6729.1541,0.003910192
399005.SZ,中小板指,2017/4/21,6729.1541,6691.4628,-0.005601194
399005.SZ,中小板指,2017/4/24,6691.4628,6545.8398,-0.021762506
399005.SZ,中小板指,2017/4/25,6545.8398,6594.2072,0.007389029
399005.SZ,中小板指,2017/4/26,6594.2072,6640.7966,0.007065201
399005.SZ,中小板指,2017/4/27,6640.7966,6642.0474,0.000188351
399005.SZ,中小板指,2017/4/28,6642.0474,6640.1806,-0.000281058
399005.SZ,中小板指,2017/5/2,6640.1806,6622.173,-0.002711914
399005.SZ,中小板指,2017/5/3,6622.173,6592.9261,-0.004416511
399005.SZ,中小板指,2017/5/4,6592.9261,6575.5731,-0.002632063
399005.SZ,中小板指,2017/5/5,6575.5731,6493.1769,-0.012530649
399005.SZ,中小板指,2017/5/8,6493.1769,6409.5404,-0.012880675
399005.SZ,中小板指,2017/5/9,6409.5404,6448.7472,0.006116944
399005.SZ,中小板指,2017/5/10,6448.7472,6399.516,-0.007634227
399005.SZ,中小板指,2017/5/11,6399.516,6407.04,0.001175714
399005.SZ,中小板指,2017/5/12,6407.04,6403.1107,-0.000613279
399005.SZ,中小板指,2017/5/15,6403.1107,6460.5142,0.008964939
399005.SZ,中小板指,2017/5/16,6460.5142,6599.3409,0.021488491
399005.SZ,中小板指,2017/5/17,6599.3409,6567.8778,-0.004767612
399005.SZ,中小板指,2017/5/18,6567.8778,6515.7605,-0.007935181
399005.SZ,中小板指,2017/5/19,6515.7605,6496.0747,-0.003021259
399005.SZ,中小板指,2017/5/22,6496.0747,6481.6131,-0.002226206
399005.SZ,中小板指,2017/5/23,6481.6131,6422.4554,-0.009127003
399005.SZ,中小板指,2017/5/24,6422.4554,6460.2957,0.005891874
399005.SZ,中小板指,2017/5/25,6460.2957,6485.861,0.003957296
399005.SZ,中小板指,2017/5/26,6485.861,6442.2137,-0.006729608
399005.SZ,中小板指,2017/5/31,6442.2137,6444.7517,0.000393964
399005.SZ,中小板指,2017/6/1,6444.7517,6384.6334,-0.009328257
399005.SZ,中小板指,2017/6/2,6384.6334,6420.9307,0.005685103
399005.SZ,中小板指,2017/6/5,6420.9307,6469.5172,0.007566894
399005.SZ,中小板指,2017/6/6,6469.5172,6509.9303,0.006246695
399005.SZ,中小板指,2017/6/7,6509.9303,6654.126,0.022150114
399005.SZ,中小板指,2017/6/8,6654.126,6654.5806,6.83E-05
399005.SZ,中小板指,2017/6/9,6654.5806,6695.2867,0.006117005
399005.SZ,中小板指,2017/6/12,6695.2867,6640.7933,-0.008139069
399005.SZ,中小板指,2017/6/13,6640.7933,6729.5717,0.013368644
399005.SZ,中小板指,2017/6/14,6729.5717,6680.0545,-0.00735815
399005.SZ,中小板指,2017/6/15,6680.0545,6724.2259,0.006612431
399005.SZ,中小板指,2017/6/16,6724.2259,6704.948,-0.002866932
399005.SZ,中小板指,2017/6/19,6704.948,6725.0793,0.003002454
399005.SZ,中小板指,2017/6/20,6725.0793,6743.4057,0.002725083
399005.SZ,中小板指,2017/6/21,6743.4057,6818.4037,0.01112168
399005.SZ,中小板指,2017/6/22,6818.4037,6753.9831,-0.009448047
399005.SZ,中小板指,2017/6/23,6753.9831,6823.5284,0.010296931
399005.SZ,中小板指,2017/6/26,6823.5284,6930.8005,0.015720914
399005.SZ,中小板指,2017/6/27,6930.8005,6924.5841,-0.000896924
399005.SZ,中小板指,2017/6/28,6924.5841,6873.7548,-0.007340412
399005.SZ,中小板指,2017/6/29,6873.7548,6939.6625,0.009588311
399005.SZ,中小板指,2017/6/30,6939.6625,6946.4264,0.000974673
399005.SZ,中小板指,2017/7/3,6946.4264,6936.5748,-0.001418226
399005.SZ,中小板指,2017/7/4,6936.5748,6896.3512,-0.00579877
399005.SZ,中小板指,2017/7/5,6896.3512,6968.9178,0.010522463
399005.SZ,中小板指,2017/7/6,6968.9178,6966.8243,-0.000300405
399005.SZ,中小板指,2017/7/7,6966.8243,6971.4573,0.000665009
399005.SZ,中小板指,2017/7/10,6971.4573,6932.0459,-0.005653251
399005.SZ,中小板指,2017/7/11,6932.0459,6887.3923,-0.006441619
399005.SZ,中小板指,2017/7/12,6887.3923,6892.5137,0.000743591
399005.SZ,中小板指,2017/7/13,6892.5137,6905.9366,0.001947461
399005.SZ,中小板指,2017/7/14,6905.9366,6916.6445,0.001550536
399005.SZ,中小板指,2017/7/17,6916.6445,6721.522,-0.028210572
399005.SZ,中小板指,2017/7/18,6721.522,6723.308,0.000265714
399005.SZ,中小板指,2017/7/19,6723.308,6881.1361,0.023474769
399005.SZ,中小板指,2017/7/20,6881.1361,6935.0097,0.007829172
399005.SZ,中小板指,2017/7/21,6935.0097,6956.8133,0.00314399
399005.SZ,中小板指,2017/7/24,6956.8133,6963.3473,0.000939223
399005.SZ,中小板指,2017/7/25,6963.3473,6920.4496,-0.0061605
399005.SZ,中小板指,2017/7/26,6920.4496,6882.6712,-0.005458952
399005.SZ,中小板指,2017/7/27,6882.6712,6957.398,0.010857238
399005.SZ,中小板指,2017/7/28,6957.398,6995.557,0.005484665
399005.SZ,中小板指,2017/7/31,6995.557,7054.9587,0.008491347
399005.SZ,中小板指,2017/8/1,7054.9587,7070.6977,0.002230913
399005.SZ,中小板指,2017/8/2,7070.6977,7053.8975,-0.002376031
399005.SZ,中小板指,2017/8/3,7053.8975,6989.8623,-0.009077988
399005.SZ,中小板指,2017/8/4,6989.8623,6913.4471,-0.01093229
399005.SZ,中小板指,2017/8/7,6913.4471,6960.8411,0.006855336
399005.SZ,中小板指,2017/8/8,6960.8411,6975.6146,0.002122373
399005.SZ,中小板指,2017/8/9,6975.6146,7000.9505,0.003632067
399005.SZ,中小板指,2017/8/10,7000.9505,6994.7642,-0.000883637
399005.SZ,中小板指,2017/8/11,6994.7642,6892.3176,-0.014646183
399005.SZ,中小板指,2017/8/14,6892.3176,7079.9219,0.027219335
399005.SZ,中小板指,2017/8/15,7079.9219,7129.6486,0.007023623
399005.SZ,中小板指,2017/8/16,7129.6486,7174.2674,0.006258205
399005.SZ,中小板指,2017/8/17,7174.2674,7197.9056,0.003294859
399005.SZ,中小板指,2017/8/18,7197.9056,7163.4759,-0.004783294
399005.SZ,中小板指,2017/8/21,7163.4759,7213.4662,0.006978498
399005.SZ,中小板指,2017/8/22,7213.4662,7197.2966,-0.002241585
399005.SZ,中小板指,2017/8/23,7197.2966,7179.604,-0.002458229
399005.SZ,中小板指,2017/8/24,7179.604,7125.7815,-0.007496583
399005.SZ,中小板指,2017/8/25,7125.7815,7196.6273,0.00994218
399005.SZ,中小板指,2017/8/28,7196.6273,7299.12,0.014241769
399005.SZ,中小板指,2017/8/29,7299.12,7274.9897,-0.003305919
399005.SZ,中小板指,2017/8/30,7274.9897,7305.333,0.004170906
399005.SZ,中小板指,2017/8/31,7305.333,7326.7603,0.002933104
399005.SZ,中小板指,2017/9/1,7326.7603,7383.457,0.007738304
399005.SZ,中小板指,2017/9/4,7383.457,7438.8545,0.007502922
399005.SZ,中小板指,2017/9/5,7438.8545,7481.0198,0.005668252
399005.SZ,中小板指,2017/9/6,7481.0198,7486.2661,0.000701281
