ÈÕÆÚ,000922.SZ,002176.SZ,002196.SZ,002249.SZ,002576.SZ,002801.SZ,002823.SZ,002892.SZ,300626.SZ,300660.SZ,600580.SH,603320.SH,603728.SH,603819.SH,603988.SH,000922.SZ,002176.SZ,002196.SZ,002249.SZ,002576.SZ,002801.SZ,002823.SZ,002892.SZ,300626.SZ,300660.SZ,600580.SH,603320.SH,603728.SH,603819.SH,603988.SH,000922.SZ,002176.SZ,002196.SZ,002249.SZ,002576.SZ,002801.SZ,002823.SZ,002892.SZ,300626.SZ,300660.SZ,600580.SH,603320.SH,603728.SH,603819.SH,603988.SH,000922.SZ,002176.SZ,002196.SZ,002249.SZ,002576.SZ,002801.SZ,002823.SZ,002892.SZ,300626.SZ,300660.SZ,600580.SH,603320.SH,603728.SH,603819.SH,603988.SH,000922.SZ,002176.SZ,002196.SZ,002249.SZ,002576.SZ,002801.SZ,002823.SZ,002892.SZ,300626.SZ,300660.SZ,600580.SH,603320.SH,603728.SH,603819.SH,603988.SH,000922.SZ,002176.SZ,002196.SZ,002249.SZ,002576.SZ,002801.SZ,002823.SZ,002892.SZ,300626.SZ,300660.SZ,600580.SH,603320.SH,603728.SH,603819.SH,603988.SH
2015/12/21,0,-4.957,0.6068,1.1792,0.6042,,,,,,1.8455,,,,-4.2459,3.1118,18.5948,3.5901,2.1033,4.0371,,,,,,2.0341,,,,17.1817,4876800035,21608920708,3007619402,11652072338,3552166558,,,,,,10247158464,,,,1207360000,-211.494,599.8265,552.8741,74.6865,-298.1685,,,,,,37.1186,,,,79.352,3.4229,12.1428,6.9854,6.1951,5.8789,,,,,,4.3871,,,,7.0806,3.5342,29.2919,9.0477,4.9901,4.7019,,,,,,2.4007,,,,13.0468
2015/12/22,0.2249,0.5854,-1.6508,-0.2331,-0.2002,,,,,,1.4094,,,,0.2041,2.8494,12.6076,4.8124,1.5259,4.7021,,,,,,2.0424,,,,9.7466,4887767351,21735423171,2957969811,11624911330,3545055113,,,,,,10391581503,,,,1209824000,-211.9696,603.338,806.8136,74.5124,-297.5716,,,,,,37.6417,,,,79.514,3.4306,12.2139,10.1938,6.1806,5.8671,,,,,,4.4489,,,,7.0951,3.5422,29.4633,13.2034,4.9785,4.6925,,,,,,2.4345,,,,13.0735
2015/12/23,-0.8227,-4.8677,3.938,0.5452,-0.0334,,,,,,-1.9193,,,,1.833,3.32,12.5754,7.3096,2.9647,4.3387,,,,,,1.6358,,,,13.2695,4847553858,20677402572,3074455388,11688287015,3543869872,,,,,,10192140164,,,,1232000000,-210.2256,573.9692,838.5861,74.9186,-297.4721,,,,,,36.9193,,,,80.9715,3.4024,11.6194,10.5952,6.2143,5.8651,,,,,,4.3635,,,,7.2252,3.513,28.0291,13.7234,5.0056,4.6909,,,,,,2.3878,,,,13.3131
2015/12/24,-2.3379,0.5006,-2.6398,-1.9365,5.0167,,,,,,2.0918,,,,0.1636,2.8461,7.5939,5.0699,1.455,7.4087,,,,,,1.8419,,,,12.4176,4734224921,20780904587,2993297404,11461945283,3721655986,,,,,,10405336078,,,,1234016000,-205.3108,576.8422,816.4496,73.4678,-312.3954,,,,,,37.6916,,,,81.104,3.3228,11.6775,10.3155,6.094,6.1594,,,,,,4.4548,,,,7.237,3.4309,28.1694,13.3611,4.9087,4.9262,,,,,,2.4377,,,,13.3349
2015/12/25,0.7722,-0.9408,-0.638,0.5529,3.4713,,,,,,1.0575,,,,3.8846,1.706,6.6661,3.4034,1.0535,5.8473,,,,,,1.8859,,,,16.4092,4770782643,20585400781,2974201408,11525320968,3850847229,,,,,,10515372679,,,,1281952000,-206.8963,571.4154,811.2409,73.874,-323.2397,,,,,,38.0902,,,,84.2545,3.3485,11.5677,10.2497,6.1277,6.3732,,,,,,4.5019,,,,7.5181,3.4574,27.9044,13.2759,4.9359,5.0972,,,,,,2.4635,,,,13.8529
2015/12/28,0,-5.1397,-3.4671,-2.4352,-3.9397,,,,,,-4.5128,,,,-5.7138,3.1938,9.2129,5.2977,1.7953,5.2913,,,,,,2.3846,,,,12.4768,4770782643,19527380182,2871083029,11244657221,3699136412,,,,,,10040839838,,,,1208704000,-206.8963,542.0465,783.1144,72.0751,-310.5051,,,,,,36.3712,,,,79.4404,3.3485,10.9731,9.8944,5.9784,6.1221,,,,,,4.2987,,,,7.0885,3.4574,26.4702,12.8156,4.8157,4.8964,,,,,,2.3523,,,,13.0614
2015/12/29,-0.6897,5.9482,2.3612,2.1739,0.9292,,,,,,3.9041,,,,7.5241,2.1641,9.7283,4.6246,1.0985,4.659,,,,,,1.758,,,,12.2636,4737880693,20688902796,2938873815,11489106291,3733508394,,,,,,10432845229,,,,1299648000,-205.4694,574.2884,801.605,73.6419,-313.3903,,,,,,37.7912,,,,85.4175,3.3254,11.6258,10.128,6.1084,6.179,,,,,,4.4666,,,,7.6219,3.4335,28.0447,13.1182,4.9203,4.9419,,,,,,2.4442,,,,14.0441
2015/12/30,0.2315,-1.7232,2.8265,-0.0788,3.0794,,,,,,3.4937,,,,1.7235,1.6796,6.3122,5.3428,1.2247,5.1445,,,,,,3.7437,,,,15.8106,4748848010,20332395855,3021941399,11480052622,3848476748,,,,,,10797341469,,,,1322048000,-205.945,564.3924,824.2625,73.5839,-323.0408,,,,,,39.1115,,,,86.8898,3.3331,11.4255,10.4143,6.1036,6.3693,,,,,,4.6226,,,,7.7532,3.4415,27.5615,13.489,4.9165,5.0941,,,,,,2.5296,,,,14.2862
2015/12/31,0.3079,-0.4525,-3.0648,4.5741,-3.0182,,,,,,-1.7834,,,,-0.6947,4.3539,6.8293,3.4623,4.197,4.8113,,,,,,1.9872,,,,19.0506,4763471098,20240684464,2929325817,12002878089,3732323153,,,,,,10604777418,,,,1312864000,-206.5792,561.8386,799.0007,76.9497,-313.2908,,,,,,38.414,,,,86.2861,3.3433,11.3738,10.0951,6.3828,6.177,,,,,,4.5402,,,,7.6994,3.4521,27.4368,13.0756,5.1413,4.9403,,,,,,2.4845,,,,14.1869
2016/1/4,-9.977,-10,-10.0065,-3.997,-10.0032,,,,,,-9.987,,,,-9.9983,2.8051,6.4114,3.8507,4.5461,3.8871,,,,,,1.8467,,,,8.9145,4288220720,18216616018,2636202275,11523125043,3358972314,,,,,,9545675133,,,,1181600000,-25.6535,497.3372,124.0707,64.2826,494.7086,,,,,,42.7857,,,,98.6662,3.4098,8.0171,3.3106,6.1228,5.4974,,,,,,3.9858,,,,6.6378,4.2373,21.9399,9.2203,4.4647,5.4519,,,,,,1.6271,,,,15.2696
2016/1/5,-6.8201,-5.303,-3.2597,8.7981,-9.9859,,,,,,-4.9712,,,,3.3175,3.9427,7.5971,6.0243,7.0801,6.3614,,,,,,2.4017,,,,19.3813,3995758949,17250583350,2550270293,12536942800,3023549179,,,,,,9071142292,,,,1220800000,-23.9039,470.9633,120.0264,69.9382,445.3076,,,,,,40.6587,,,,101.9395,3.1773,7.592,3.2027,6.6615,4.9484,,,,,,3.7877,,,,6.858,3.9483,20.7765,8.9198,4.8575,4.9075,,,,,,1.5462,,,,15.7761
2016/1/6,2.0128,4.7333,2.3961,2.0217,8.9377,,,,,,3.1842,,,,8.7339,2.6327,6.6122,3.1704,6.9702,11.3926,,,,,,1.6056,,,,16.3909,4076185936,18067110962,2611377480,12790397239,3293784072,,,,,,9359988369,,,,1327424000,-24.3851,493.2556,122.9023,71.3521,485.1077,,,,,,41.9534,,,,110.8428,3.2412,7.9513,3.2795,6.7961,5.3907,,,,,,3.9083,,,,7.457,4.0278,21.7599,9.1335,4.9557,5.3461,,,,,,1.5954,,,,17.154
2016/1/7,-9.5067,-9.9936,-9.9817,-9.9788,-10.0036,,,,,,-9.6253,,,,-10.0067,0.7335,1.6794,0.9905,1.5243,1.1067,,,,,,0.4605,,,,4.3321,3688674089,16261549905,2350717132,11514073099,2964287141,,,,,,8459063699,,,,1194592000,-22.0669,443.9614,110.6346,64.2321,436.5795,,,,,,37.9153,,,,99.7511,2.9331,7.1567,2.9521,6.118,4.8514,,,,,,3.5321,,,,6.7108,3.6449,19.5853,8.2218,4.4612,4.8113,,,,,,1.4418,,,,15.4375
2016/1/8,-0.0991,0,1.909,-3.695,-6.9172,,,,,,2.1951,,,,4.0878,2.5309,,5.0899,4.6167,11.2359,,,,,,2.0497,,,,13.5645,3685018317,16261549905,2395592723,11088631719,2759240489,,,,,,8644750463,,,,1243424000,-22.045,443.9614,112.7466,61.8587,406.3802,,,,,,38.7476,,,,103.8286,2.9302,7.1567,3.0085,5.8919,4.5158,,,,,,3.6096,,,,6.9851,3.6412,19.5853,8.3788,4.2963,4.4785,,,,,,1.4735,,,,16.0685
2016/1/11,-9.4246,0,-8.33,-9.9592,-10.0086,,,,,,-9.9443,,,,1.279,2.237,,3.4458,3.7373,4.0051,,,,,,1.8781,,,,22.3074,3337719964,16261549905,2196039563,9984294519,2483079392,,,,,,7785089518,,,,1259328000,-19.9673,443.9614,103.3548,55.6981,365.7073,,,,,,34.8944,,,,105.1567,2.654,7.1567,2.7579,5.3051,4.0639,,,,,,3.2507,,,,7.0744,3.2981,19.5853,7.6808,3.8685,4.0303,,,,,,1.327,,,,16.274
2016/1/12,9.9671,0,2.087,-3.2638,-7.0167,,,,,,2.7385,,,,3.2729,3.2992,,4.082,2.2407,9.6094,,,,,,1.5254,,,,20.7491,3670395229,16261549905,2241869954,9658424525,2308849000,,,,,,7998285432,,,,1300544000,-21.9575,443.9614,105.5118,53.8802,340.0467,,,,,,35.85,,,,108.5983,2.9186,7.1567,2.8154,5.132,3.7787,,,,,,3.3397,,,,7.306,3.6268,19.5853,7.8411,3.7422,3.7475,,,,,,1.3633,,,,16.8067
2016/1/13,4.3825,0,-3.7479,-5.717,-9.9076,,,,,,-1.2038,,,,-0.31,8.1345,,2.6387,1.8608,6.5269,,,,,,1.5559,,,,23.662,3831249203,16261549905,2157847571,9106255926,2080097534,,,,,,7902003406,,,,1296512000,-22.9198,443.9614,101.5573,50.7999,306.3562,,,,,,35.4184,,,,108.2616,3.0465,7.1567,2.7099,4.8386,3.4043,,,,,,3.2995,,,,7.2833,3.7857,19.5853,7.5473,3.5283,3.3762,,,,,,1.3469,,,,16.7546
2016/1/14,4.2939,0,10,6.7594,9.4017,,,,,,4.8738,,,,0.1037,7.5227,,5.5404,2.4633,8.7154,,,,,,1.482,,,,18.5941,3995758949,16261549905,2373632328,9721788135,2275662259,,,,,,8287131510,,,,1297856000,-23.9039,443.9614,111.7131,54.2337,335.159,,,,,,37.1446,,,,108.3738,3.1773,7.1567,2.9809,5.1656,3.7244,,,,,,3.4603,,,,7.2909,3.9483,19.5853,8.302,3.7667,3.6936,,,,,,1.4125,,,,16.7719
2016/1/15,-9.8811,1.273,3.3789,-2.0484,-9.7917,,,,,,-4.6473,,,,-1.7604,5.1226,9.1384,6.5776,1.8506,6.8079,,,,,,1.2752,,,,15.9666,3600935558,16468556905,2453835512,9522645362,2052836996,,,,,,7902003406,,,,1275008000,-21.542,449.613,115.4878,53.1227,302.3413,,,,,,35.4184,,,,106.466,2.8633,7.2478,3.0816,5.0598,3.3597,,,,,,3.2995,,,,7.1625,3.5582,19.8346,8.5825,3.6896,3.332,,,,,,1.3469,,,,16.4767
2016/1/18,1.1168,2.3743,1.4786,1.616,3.6952,,,,,,-0.7833,,,,-0.1581,3.603,6.7765,4.4973,1.2702,5.7031,,,,,,2.3159,,,,14.061,3641149051,16859570127,2490117904,9676528414,2128692405,,,,,,7840107818,,,,1272992000,-21.7825,460.2881,117.1954,53.9812,313.5133,,,,,,35.141,,,,106.2976,2.8953,7.4199,3.1272,5.1416,3.4839,,,,,,3.2737,,,,7.1512,3.5979,20.3055,8.7094,3.7492,3.4551,,,,,,1.3363,,,,16.4506
2016/1/19,3.012,3.8881,2.9908,3.6483,9.5212,,,,,,4.4737,,,,3.924,4.0867,7.2978,5.5091,1.5887,6.6902,,,,,,1.6841,,,,18.752,3750822216,17515092295,2564592290,10029554240,2331368575,,,,,,8190849484,,,,1322944000,-22.4386,478.1847,120.7004,55.9506,343.3634,,,,,,36.7131,,,,110.4687,2.9825,7.7084,3.2207,5.3292,3.8156,,,,,,3.4201,,,,7.4318,3.7063,21.095,8.9699,3.886,3.784,,,,,,1.3961,,,,17.0961
2016/1/20,0.5848,-2.1668,-3.9464,-1.2635,-1.1693,,,,,,-2.6868,,,,-1.7101,3.5644,7.2759,4.1021,1.5777,10.3152,,,,,,1.6342,,,,16.8462,4725533119,17135579461,2463383510,9902827020,2304108037,,,,,,7970776282,,,,1300320000,-22.5699,467.8235,115.9371,55.2436,339.3484,,,,,,35.7267,,,,108.5796,3,7.5414,3.0936,5.2618,3.7709,,,,,,3.3282,,,,7.3047,3.7279,20.6379,8.6159,3.8369,3.7398,,,,,,1.3586,,,,16.8038
2016/1/21,-7.9457,-9.1946,0.1938,-7.6782,-5.607,,,,,,-3.5375,,,,10.0086,2.6843,8.2972,6.1557,1.6172,6.3469,,,,,,1.2661,,,,32.9139,4350054712,15560026182,2468157509,9142463703,2174916795,,,,,,7688807492,,,,1430464000,-20.7765,424.8089,116.1618,51.0019,320.3212,,,,,,39.9982,,,,119.4469,2.7616,6.848,3.0996,4.8578,3.5595,,,,,,3.7261,,,,8.0358,3.4317,18.7404,8.6326,3.5423,3.5301,,,,,,1.5211,,,,18.4856
2016/1/22,0.9474,-1.8477,4.6809,1.9802,3.4877,,,,,,2.9517,,,,-5.6843,1.5956,7.0418,5.624,1.0882,5.0904,,,,,,1.5845,,,,24.2693,4391265757,15272516459,2583688286,9323502588,2250772203,,,,,,7915757982,,,,1349152000,-20.9734,416.9595,121.5992,52.0118,331.4932,,,,,,41.1789,,,,112.6572,2.7877,6.7214,3.2447,4.954,3.6837,,,,,,3.8361,,,,7.579,3.4642,18.3941,9.0367,3.6124,3.6532,,,,,,1.566,,,,17.4348
2016/1/25,0.1043,-1.8072,-1.4043,-1.4563,2.8436,,,,,,0.7819,,,,0.4151,1.3252,5.7381,4.7623,1.8864,5.8571,,,,,,0.8507,,,,24.0379,4395844762,14996507126,2547405893,9187723424,2314775204,,,,,,7977653570,,,,1354752000,-20.9952,409.4241,119.8916,51.2544,340.9195,,,,,,41.5008,,,,113.1248,2.7907,6.6,3.1991,4.8819,3.7884,,,,,,3.8661,,,,7.6105,3.4679,18.0617,8.9098,3.5598,3.7571,,,,,,1.5782,,,,17.5072
2016/1/26,-9.2708,-9.9693,-10.0075,-9.9507,-9.9846,,,,,,-10,,,,-1.5212,1.8636,5.9273,3.9546,2.1389,4.3162,,,,,,1.3763,,,,18.6253,3988313320,13501456569,2352847345,8273477054,2083653256,,,,,,7179888213,,,,1334144000,-19.0488,368.6073,107.8934,46.1542,306.8799,,,,,,37.3508,,,,111.404,2.5319,5.942,2.879,4.3961,3.4101,,,,,,3.4795,,,,7.4947,3.1464,16.261,8.0181,3.2056,3.382,,,,,,1.4204,,,,17.2409
2016/1/27,-1.0333,-5.2811,-2.1241,-0.8753,-2.2753,,,,,,-4.2146,,,,-0.9738,1.714,5.9239,4.3204,1.8212,5.8799,,,,,,2.1397,,,,23.858,3947102276,12788432457,2302870163,8201061500,2036243626,,,,,,6877287560,,,,1321152000,-18.852,349.1408,105.5778,45.7502,299.8974,,,,,,35.7766,,,,110.3191,2.5058,5.6282,2.8172,4.3576,3.3326,,,,,,3.3329,,,,7.4217,3.1138,15.4023,7.846,3.1775,3.305,,,,,,1.3605,,,,17.073
2016/1/28,-6.7285,-7.464,-9.6596,-6.181,-5.1222,,,,,,-8.9,,,,3.4418,1.1271,5.3662,3.3607,1.1747,3.9695,,,,,,2.1012,,,,26.8158,3681519988,11833900178,2080422704,7694152621,1931942439,,,,,,6265208967,,,,1366624000,-17.5835,323.0808,95.3794,42.9224,284.536,,,,,,32.5925,,,,114.1161,2.3372,5.2081,2.545,4.0883,3.1619,,,,,,3.0362,,,,7.6772,2.9043,14.2526,7.0881,2.9811,3.1357,,,,,,1.2394,,,,17.6606
2016/1/29,3.9801,4.9563,7.2068,5.6471,7.8528,,,,,,5.0494,,,,-2.77,1.4398,5.5857,3.4244,1.2935,5.6887,,,,,,1.8553,,,,15.8967,3828048147,12420420012,2230354251,8128645945,2083653256,,,,,,6581564195,,,,1328768000,-18.2833,339.0936,102.2532,45.3462,306.8799,,,,,,34.2382,,,,110.9551,2.4302,5.4662,2.7285,4.3191,3.4101,,,,,,3.1896,,,,7.4645,3.0199,14.959,7.599,3.1495,3.382,,,,,,1.302,,,,17.1714
2016/2/1,-4.5455,-4.7222,-3.8664,-3.4521,-4.1524,,,,,,-2.0899,,,,-2.9838,1.0925,4.1616,2.6779,1.5693,4.3013,,,,,,0.9903,,,,13.2773,3654045958,11833900178,2144119113,7848035673,1997130681,,,,,,6444018444,,,,1289120000,-17.4523,323.0808,98.2996,43.7808,294.1369,,,,,,33.5227,,,,107.6444,2.3197,5.2081,2.623,4.17,3.2685,,,,,,3.1229,,,,7.2418,2.8827,14.2526,7.3052,3.0408,3.2415,,,,,,1.2748,,,,16.659
2016/2/2,10.0251,6.9971,5.5759,3.8062,4.3323,,,,,,3.3084,,,,-0.0869,1.7095,6.3868,2.6806,1.1942,4.0842,,,,,,1.0715,,,,14.2008,4020366355,12661928179,2263672373,8146749834,2083653256,,,,,,6657214358,,,,1288000000,-19.2019,345.6871,103.7807,45.4472,306.8799,,,,,,34.6317,,,,107.5508,2.5523,5.5725,2.7692,4.3287,3.4101,,,,,,3.2262,,,,7.2355,3.1716,15.2499,7.7125,3.1565,3.382,,,,,,1.317,,,,16.6446
2016/2/3,0,1.3624,0,-0.3333,0,,,,,,0.9298,,,,3.4261,1.9022,5.704,2.847,1.0475,3.2064,,,,,,1.2319,,,,20.8336,4020366355,12834434012,2263672373,8119594001,2083653256,,,,,,6719109946,,,,1332128000,-19.2019,350.3967,103.7807,45.2957,306.8799,,,,,,34.9537,,,,111.2356,2.5523,5.6484,2.7692,4.3143,3.4101,,,,,,3.2562,,,,7.4834,3.1716,15.4577,7.7125,3.146,3.382,,,,,,1.3292,,,,17.2148
2016/2/4,0.4556,5.1075,2.6407,4.0134,4.0956,,,,,,2.7636,,,,1.2443,1.9444,7.7827,3.7927,1.5081,5.3445,,,,,,1.6674,,,,16.9461,4038682375,13489956180,2323449002,8445463995,2168990591,,,,,,6904796710,,,,1348704000,-19.2894,368.2933,106.5212,64.5229,319.4484,,,,,,35.9197,,,,112.6198,2.5639,5.9369,2.8424,6.1457,3.5498,,,,,,3.3462,,,,7.5765,3.1861,16.2472,7.9161,4.4814,3.5205,,,,,,1.366,,,,17.429
2016/2/5,-2.381,-4.4331,-1.7714,-2.2508,-0.5464,,,,,,-1.2948,,,,2.375,1.2063,4.8057,2.0951,1.322,4.7137,,,,,,0.8689,,,,19.1599,3942523271,12891935957,2282291323,8255373165,2157138183,,,,,,6815391972,,,,1380736000,-18.8301,351.9666,104.6343,63.0706,317.7028,,,,,,35.4546,,,,115.2945,2.5029,5.6737,2.792,6.0073,3.5304,,,,,,3.3029,,,,7.7565,3.1102,15.5269,7.7759,4.3805,3.5012,,,,,,1.3483,,,,17.843
2016/2/15,-1.8583,-1.4273,-2.2327,-1.4254,1.5934,,,,,,0.1009,,,,9.2635,1.1298,3.6901,2.176,0.7798,3.2706,,,,,,0.6665,,,,23.0338,3869259191,12707929735,2231334196,8137697890,2191510165,,,,,,6822269260,,,,1508640000,-18.4802,346.943,102.2981,62.1715,322.7651,,,,,,35.4904,,,,125.9748,2.4564,5.5928,2.7297,5.9217,3.5867,,,,,,3.3062,,,,8.475,3.0524,15.3053,7.6023,4.3181,3.557,,,,,,1.3496,,,,19.4958
2016/2/16,5.2071,5.2489,7.0707,4.2269,6.5441,,,,,,4.3347,,,,-5.9094,2.0321,5.6794,3.7147,1.3588,7.0692,,,,,,1.1256,,,,30.6185,4070735409,13374952291,2389105301,8481671772,2334924297,,,,,,7117992625,,,,1419488000,-19.4425,365.1535,109.5313,64.7995,343.8871,,,,,,37.0288,,,,118.5304,2.5843,5.8863,2.9227,6.172,3.8214,,,,,,3.4495,,,,7.9741,3.2114,16.1087,8.1398,4.5006,3.7898,,,,,,1.4081,,,,18.3438
2016/2/17,2.6997,1.4617,5.5783,1.0672,4.3147,,,,,,0.2899,,,,-2.3355,2.6513,6.6189,4.7705,1.4602,7.6115,,,,,,1.6908,,,,34.677,4180631528,13570458902,2522377787,8572191214,2435669762,,,,,,7138624487,,,,1386336000,-19.9673,370.4911,115.6414,65.491,358.7248,,,,,,37.1361,,,,115.7621,2.654,5.9724,3.0857,6.2379,3.9863,,,,,,3.4595,,,,7.7879,3.2981,16.3441,8.5939,4.5486,3.9533,,,,,,1.4122,,,,17.9153
2016/2/18,1.9715,0.0847,-0.5828,-0.8448,-3.6983,,,,,,3.0829,,,,0.614,3.3246,6.5344,3.3127,1.1748,6.3514,,,,,,2.526,,,,32.0334,4263053618,13581959291,2507678615,8499775660,2345591464,,,,,,7358697689,,,,1394848000,-20.361,370.8051,114.9675,64.9378,345.4581,,,,,,38.281,,,,116.4729,2.7064,5.9774,3.0677,6.1852,3.8388,,,,,,3.5662,,,,7.8357,3.3631,16.358,8.5438,4.5102,3.8071,,,,,,1.4557,,,,18.0253
2016/2/19,-1.1815,3.641,1.1333,0.639,-1.8696,,,,,,-1.7757,,,,0.3212,1.6508,7.2627,2.0397,0.9899,4.7359,,,,,,1.8021,,,,21.5101,4212684563,14076476014,2536097013,8554087326,2301737556,,,,,,7228029226,,,,1399328000,-20.1204,384.306,116.2703,65.3527,338.9993,,,,,,37.6012,,,,116.847,2.6744,6.1951,3.1025,6.2247,3.7671,,,,,,3.5028,,,,7.8609,3.3234,16.9536,8.6407,4.539,3.7359,,,,,,1.4299,,,,18.0832
2016/2/22,2.6087,2.2059,0.4637,2.963,2.2142,,,,,,2.569,,,,0.096,2.2021,7.0771,2.5737,1.336,4.2844,,,,,,1.5292,,,,21.2387,4322580682,14386986514,2547856350,8807541765,2352702909,,,,,,7413715990,,,,1400672000,-20.6453,392.7834,116.8094,67.2891,346.5055,,,,,,38.5672,,,,116.9592,2.7441,6.3317,3.1169,6.4091,3.8505,,,,,,3.5928,,,,7.8684,3.4101,17.3276,8.6807,4.6735,3.8187,,,,,,1.4666,,,,18.1006
2016/2/23,2.7542,-2.8777,-2.6154,-1.5416,-1.1587,,,,,,-1.6698,,,,-1.6792,3.1068,5.5038,2.557,1.1344,3.3968,,,,,,1.0431,,,,22.2778,4441634811,13972972514,2481220107,8671762601,2325442371,,,,,,7289924814,,,,1377152000,-21.2139,381.4803,113.7544,66.2518,342.4906,,,,,,37.9232,,,,114.9952,2.8197,6.1495,3.0354,6.3103,3.8059,,,,,,3.5328,,,,7.7363,3.504,16.8289,8.4537,4.6014,3.7744,,,,,,1.4421,,,,17.7967
2016/2/24,2.9897,3.7037,2.4487,0.2088,0.4077,,,,,,0.7547,,,,-0.0163,3.384,6.375,4.9718,1.0066,3.6568,,,,,,0.97,,,,13.6162,4574425955,14490490014,2541976682,8689866490,2334924297,,,,,,7344943114,,,,1376928000,-21.8482,395.6092,116.5399,66.3901,343.8871,,,,,,38.2094,,,,114.9765,2.904,6.3773,3.1097,6.3235,3.8214,,,,,,3.5595,,,,7.7351,3.6087,17.4522,8.6607,4.6111,3.7898,,,,,,1.453,,,,17.7938
2016/2/25,-10.01,-9.8413,-7.4788,-3.3333,-10,,,,,,-9.0824,,,,-7.3369,3.149,9.6685,5.9672,4.0903,4.4136,,,,,,2.202,,,,16.9805,4116525459,13064441790,2351867400,8400204273,2101431867,,,,,,6677846221,,,,1275904000,-19.6612,356.6762,107.8241,64.1771,309.4984,,,,,,34.7391,,,,106.5408,2.6133,5.7497,2.8771,6.1127,3.4392,,,,,,3.2362,,,,7.1675,3.2475,15.7347,8.013,4.4574,3.4108,,,,,,1.3211,,,,16.4882
2016/2/26,-3.337,-2.6408,0.0417,-0.9698,2.5381,,,,,,-0.8239,,,,2.1243,2.27,5.4424,2.9213,2.1878,10.2023,,,,,,1.0778,,,,17.0354,3979155310,12719430123,2352847345,8318736775,2154767702,,,,,,6622827920,,,,1303008000,-19.0051,347.2569,107.869,63.5547,317.3536,,,,,,34.4529,,,,108.804,2.5261,5.5978,2.8783,6.0534,3.5265,,,,,,3.2096,,,,7.3198,3.1391,15.3192,8.0163,4.4141,3.4974,,,,,,1.3102,,,,16.8385
2016/2/29,-8.1703,-10.0362,-4.6647,-6.3112,-10.011,,,,,,-7.4766,,,,0.4126,1.7608,5.3518,2.0049,1.6019,6.6337,,,,,,1.4057,,,,16.5295,3654045958,11442886956,2243093533,7793724008,1939053883,,,,,,6127663216,,,,1308384000,-17.4523,312.4056,102.8372,59.5436,285.5834,,,,,,31.8769,,,,109.2529,2.3197,5.036,2.7441,5.6714,3.1735,,,,,,2.9696,,,,7.35,2.8827,13.7817,7.6424,4.1355,3.1473,,,,,,1.2122,,,,16.908
2016/3/1,2.8822,2.7136,2.6212,3.0197,1.7726,,,,,,4.0404,,,,-1.4895,1.4338,4.1292,3.2624,1.3188,6.2313,,,,,,1.5492,,,,11.28,3759363072,11753397456,2301890218,8029074559,1973425865,,,,,,6375245568,,,,1288896000,-17.9553,320.883,105.5328,61.3417,290.6457,,,,,,33.1649,,,,107.6257,2.3866,5.1727,2.816,5.8427,3.2297,,,,,,3.0896,,,,7.2405,2.9657,14.1557,7.8427,4.2604,3.2031,,,,,,1.2612,,,,16.6561
2016/3/2,7.6736,7.9256,5.1086,5.4115,4.8048,,,,,,9.7087,,,,0.504,2.0328,5.9135,3.178,1.7788,6.3007,,,,,,1.9281,,,,26.1945,4047840385,12684928957,2419483588,8463567883,2068245126,,,,,,6994201449,,,,1295392000,-19.3331,346.315,110.924,64.6612,304.6106,,,,,,36.3848,,,,108.1681,2.5697,5.5826,2.9598,6.1588,3.3849,,,,,,3.3895,,,,7.277,3.1933,15.2776,8.2433,4.491,3.357,,,,,,1.3836,,,,16.7401
2016/3/3,0.6787,-0.0907,0.486,-0.4278,0.745,,,,,,-0.9833,,,,-7.2454,2.2283,5.7719,3.697,1.7197,9.4612,,,,,,2.2717,,,,21.3519,4075314414,12673428568,2431242925,8427360106,2083653256,,,,,,6925428573,,,,1201536000,-19.4643,346.001,111.4632,64.3845,306.8799,,,,,,36.027,,,,100.3309,2.5872,5.5776,2.9742,6.1325,3.4101,,,,,,3.3562,,,,6.7498,3.215,15.2638,8.2834,4.4718,3.382,,,,,,1.37,,,,15.5272
2016/3/4,-5.7303,-7.2595,-5.3204,-4.4039,0.1706,,,,,,-4.0715,,,,-9.9925,1.997,5.2321,2.8494,1.5665,9.2117,,,,,,1.5245,,,,20.3582,3841785161,11753397456,2301890218,8056230391,2087208978,,,,,,6643459783,,,,1081472000,-18.349,320.883,105.5328,61.5491,307.4036,,,,,,34.5602,,,,90.3053,2.4389,5.1727,2.816,5.8624,3.416,,,,,,3.2195,,,,6.0753,3.0308,14.1557,7.8427,4.2748,3.3877,,,,,,1.3143,,,,13.9756
2016/3/7,2.3838,2.9354,1.4474,1.1236,2.385,,,,,,2.1739,,,,-1.9677,1.0589,3.4936,2.9461,1.028,4.9874,,,,,,0.8118,,,,12.485,3933365261,12098409123,2335208339,8146749834,2136989090,,,,,,6787882822,,,,1060192000,-18.7864,330.3023,107.0603,62.2407,314.7352,,,,,,35.3115,,,,88.5284,2.4971,5.3245,2.8567,5.9283,3.4974,,,,,,3.2895,,,,5.9558,3.103,14.5712,7.9562,4.3229,3.4685,,,,,,1.3428,,,,13.7006
