ÈÕÆÚ,002207.SZ,002554.SZ,002629.SZ,002738.SZ,002828.SZ,300157.SZ,300164.SZ,300191.SZ,600339.SH,600583.SH,600871.SH,600968.SH,601808.SH,603619.SH,603727.SH,603979.SH
2019/1/2,4.52,2.68,3.88,14.3417,11.369,4.12,5.945,14.6045,3.5531,4.8074,1.83,,8.3081,15.31,12.1784,7.271
2019/1/3,4.47,2.7,3.86,13.8729,11.3391,4.08,6.0039,14.6145,3.5334,4.8173,1.84,,8.1989,15.5996,12.0785,7.3008
2019/1/4,4.62,2.76,3.92,14.5112,11.6477,4.19,6.2589,14.9142,3.5729,4.8966,1.85,,8.2883,16.1489,12.3481,7.4397
2019/1/7,4.75,2.84,4.01,14.8004,11.8667,4.31,6.4257,15.1539,3.6518,4.9561,1.86,,8.3776,16.3387,12.4678,7.5389
2019/1/8,4.73,2.82,4.02,14.8703,12.1156,4.31,6.357,15.1839,3.6716,5.0056,1.87,,8.3875,16.6083,12.5776,7.5389
2019/1/9,4.72,2.82,3.98,14.611,11.9962,4.27,6.357,15.1339,3.7012,5.0552,1.87,,8.4372,16.3287,12.6675,7.5289
2019/1/10,4.72,2.83,4,14.3516,12.0659,4.29,6.4257,14.9941,3.8196,5.0849,1.86,,8.4471,16.1789,12.8971,7.4992
2019/1/11,4.75,2.86,4.05,14.7207,11.9763,4.33,6.4355,15.104,3.8196,5.1741,1.87,,8.4471,15.9691,12.7973,7.5686
2019/1/14,4.61,2.83,3.98,14.8004,11.7971,4.26,6.2197,14.9442,3.7703,5.1246,1.86,,8.3975,15.5397,12.5776,7.5289
2019/1/15,4.63,2.85,4.04,14.7905,11.8867,4.37,6.3865,15.2239,3.8393,5.1642,1.87,,8.5761,15.6995,12.7074,7.6579
2019/1/16,4.62,2.85,4.03,15.0598,11.8667,4.35,6.4159,15.1639,3.8591,5.2336,1.87,,8.5464,15.6396,12.6974,7.638
2019/1/17,4.74,2.88,3.93,14.4614,11.6378,4.26,6.3276,14.9541,3.7999,5.1246,1.86,,8.5166,15.4199,12.6575,7.5488
2019/1/18,4.87,2.86,3.97,14.8703,11.6975,4.29,6.4944,15.1339,3.9282,5.2633,1.88,,8.6158,15.6396,12.8072,7.6777
2019/1/21,4.95,2.92,4.04,14.8304,11.8568,4.36,6.6219,15.2638,3.8591,5.2832,1.88,,8.6754,15.9192,12.8771,7.7174
2019/1/22,4.89,2.87,3.9,14.8304,11.598,4.27,6.4159,14.9142,3.7604,5.184,1.86,,8.5364,15.5297,12.8172,7.7075
2019/1/23,4.94,2.87,3.92,14.4813,11.6975,4.29,6.4748,14.9841,3.7308,5.2534,1.86,,8.457,15.4698,12.8771,7.8464
2019/1/24,4.96,2.87,3.9,14.7007,11.588,4.29,6.4944,14.9941,3.7012,5.2633,1.87,,8.7846,15.33,12.8072,7.8265
2019/1/25,5,2.8,3.79,14.4314,11.4188,4.17,6.1608,14.5845,3.6716,5.3228,1.87,,8.7647,15.0104,12.6176,7.6083
2019/1/28,5.06,2.78,3.8,14.2818,11.2993,4.1,6.102,14.8942,3.6814,5.2733,1.86,,8.5464,14.531,12.3181,7.5488
2019/1/29,5.13,2.7,3.62,14.0225,10.9509,3.93,6.0235,14.3847,3.642,5.184,1.84,,8.5265,13.752,12.0186,7.4694
2019/1/30,5,2.66,3.52,13.6635,10.8314,3.79,6.0431,14.3148,3.6518,5.0948,1.85,,8.4173,13.8519,12.0386,7.4397
2019/1/31,4.83,2.39,3.17,13.464,10.1047,3.81,6.0431,13.9352,3.6321,5.194,1.84,,8.4868,13.2028,11.6693,7.4
2019/2/1,5.05,2.46,3.26,14.2519,10.4431,3.93,6.1412,14.2749,3.642,5.3129,1.86,,8.6357,13.6622,11.9388,7.5587
2019/2/11,5.08,2.53,3.36,14.4813,10.7916,4.05,6.2099,14.7344,3.711,5.3823,1.87,,8.6754,14.0317,12.1784,7.7174
2019/2/12,4.98,2.58,3.45,14.5711,11.0006,4.09,6.2687,14.8842,3.7801,5.4913,1.88,,8.735,14.1615,12.2482,7.7273
2019/2/13,5.03,2.62,3.54,14.8204,11.1002,4.15,6.3668,15.0041,3.8492,5.5508,1.91,,8.8243,14.4411,12.4479,7.8067
2019/2/14,5,2.63,3.56,14.8603,11.2495,4.22,6.465,15.1739,3.8887,5.5508,1.9,,8.7945,14.4811,12.4878,7.7868
2019/2/15,4.98,2.62,3.55,15.1395,11.2595,4.24,6.4061,15.1339,3.9479,5.6004,1.9,,8.7747,14.3812,12.4978,7.7868
2019/2/18,5.09,2.81,3.65,15.359,11.598,4.4,6.6023,15.4836,4.0466,5.7193,1.93,,8.9732,14.9804,12.7873,7.9654
2019/2/19,5.01,2.8,3.71,15.5584,11.7075,4.51,6.7593,15.7033,4.1453,5.7689,1.92,,9.0228,15.5197,12.9071,7.9654
2019/2/20,5.15,2.83,3.75,15.8576,11.5482,4.46,6.671,15.7333,4.096,5.64,1.93,,9.0427,15.2401,12.9071,8.0051
2019/2/21,5.28,2.82,3.73,15.6582,11.4188,4.41,6.72,15.4936,4.2045,5.6004,1.92,,8.9037,15.0503,12.7473,8.0745
2019/2/22,5.35,2.85,3.77,15.6482,11.7274,4.49,6.8279,15.7933,4.2638,5.6995,1.92,,9.0129,15.2701,13.0368,8.1935
2019/2/25,5.62,3.05,3.92,16.1369,12.3147,4.74,7.1713,16.6823,4.4019,5.9671,2,,9.5687,15.9192,13.5958,8.4514
2019/2/26,5.74,3.01,3.9,16.5059,12.3645,4.76,6.9555,16.8721,4.3032,5.9076,2.01,,9.668,15.9691,13.7356,8.4911
2019/2/27,5.72,2.98,3.92,16.2067,12.2251,4.82,6.9064,16.6324,4.1947,5.8283,2.03,,9.5886,15.8892,13.5459,8.4812
2019/2/28,6.01,2.99,4.02,16.2665,12.245,4.81,6.9358,16.8621,4.2243,6.0167,2.07,,9.7573,16.1988,13.7655,8.5407
2019/3/1,6.16,3,3.96,16.3064,12.2849,4.81,6.9849,17.0819,4.2638,6.0464,2.06,,9.7673,16.069,13.8654,8.6102
2019/3/4,6.47,3.03,4.01,16.456,12.3346,4.92,6.9849,17.1618,4.3131,6.0365,2.05,,9.8268,16.1988,13.9552,8.6002
2019/3/5,6.51,3.1,4.2,16.5558,12.6134,5.26,7.0732,17.4615,4.4019,5.9374,2.06,,9.8268,16.5584,14.075,8.7094
2019/3/6,6.45,3.2,4.62,17.1342,13.0514,5.47,7.3479,17.8011,4.4611,5.9869,2.16,,9.936,18.0165,14.4743,8.8284
2019/3/7,6.36,3.28,4.57,17.1342,13.0913,5.51,7.2792,17.7412,4.5796,5.977,2.27,,9.9459,18.376,14.5242,9.1161
2019/3/8,6.37,3.05,4.12,16.4461,12.1455,5.06,6.8377,16.7023,4.2243,5.6004,2.22,,9.3901,17.0278,14.075,8.749
2019/3/11,6.41,3.18,4.3,17.1542,12.5935,5.5,7.0241,17.8211,4.3427,5.7094,2.27,,9.539,17.9366,14.5342,8.8978
2019/3/12,6.37,3.27,4.42,17.5032,12.932,5.82,7.1713,17.9809,4.3723,5.7788,2.27,,9.6184,18.0564,14.5641,8.9077
2019/3/13,6.18,3.26,4.27,17.1342,13.0415,6.01,7.2694,17.6912,4.4217,5.7094,2.23,,9.5787,18.7855,14.4543,8.7887
2019/3/14,6.1,3.13,4.58,16.9148,12.9419,5.45,7.2105,17.2617,4.5105,5.7094,2.25,,9.5489,19.175,14.1548,8.5506
2019/3/15,6.07,3.15,4.41,17.1043,13.0514,5.6,7.2694,17.5014,4.777,5.7887,2.29,,9.6283,18.9353,14.5741,8.6895
2019/3/18,6.35,3.47,4.5,17.214,13.4795,5.66,7.4852,17.8611,4.8855,5.9869,2.35,,9.9559,19.2249,14.7837,9.0367
2019/3/19,6.29,3.82,4.64,17.1941,14.047,5.81,7.5539,18.5903,5.1224,6.0167,2.47,,9.9062,19.7842,15.3427,9.0565
2019/3/20,6.47,4.01,4.5,16.9946,13.8479,5.63,7.3283,18.2307,4.8855,6.0365,2.58,,9.8665,19.165,14.9534,8.9772
2019/3/21,6.43,3.98,4.49,17.1841,13.6786,5.63,7.3871,18.1807,4.8165,6.0662,2.51,,10.0948,18.8254,14.8636,9.0169
2019/3/22,6.49,3.73,4.53,17.0046,13.37,5.58,7.2498,17.9809,4.7572,6.0266,2.62,,9.936,18.4659,14.7737,8.997
2019/3/25,6.49,3.63,4.53,16.9946,13.0116,5.6,7.0143,17.7612,4.6684,6.0067,2.56,,9.7573,18.1563,14.7238,8.878
2019/3/26,6.43,3.45,4.53,16.5657,12.5437,5.31,6.9555,17.1518,4.6882,5.9869,2.48,,9.6184,17.2774,14.3944,8.6102
2019/3/27,6.51,3.47,4.53,16.4062,12.5537,5.37,7.1026,17.2617,4.6882,6.3438,2.4,,9.8864,17.3174,14.4843,8.6201
2019/3/28,6.36,3.36,4.53,17.1941,12.2849,5.19,6.9457,16.8222,4.5697,6.2843,2.44,,9.797,16.838,14.2946,8.5308
2019/3/29,6.68,3.38,4.53,18.0518,12.5935,5.4,7.1124,17.2817,4.4908,6.3834,2.49,,10.1147,17.3074,14.5541,8.7094
2019/4/1,7.01,3.56,4.53,18.2612,12.9917,5.61,7.4264,17.7811,4.7276,6.6709,2.49,,10.4422,17.8966,14.9634,9.0268
2019/4/2,7.36,3.55,4.53,18.351,13.0116,5.62,7.4558,17.911,4.7868,6.5321,2.74,,10.3728,17.8866,14.9534,9.5128
2019/4/3,7.25,3.76,4.53,18.4507,13.3401,5.8,7.8678,18.5903,4.9152,6.6015,3.01,,10.6606,18.7655,16.0914,10.227
2019/4/4,7.37,3.76,4.53,19.1389,13.7981,5.8,8.0836,19.0298,4.8461,6.5222,3.31,,10.6011,20.643,16.2711,10.2568
2019/4/8,7.21,3.77,4.53,19.9068,13.808,5.75,7.9757,18.4804,4.8954,6.5321,3.18,,10.7202,21.3122,16.6704,10.1179
2019/4/9,7.21,3.77,4.98,19.6275,13.9175,5.86,7.9855,18.3805,5.0435,6.542,3.2,,10.6308,20.4733,16.3909,10.0783
2019/4/10,7.15,3.68,5.48,19.0591,13.3202,5.74,7.7697,18.0109,4.8855,6.4429,3.06,,10.472,19.4945,16.301,9.9394
2019/4/11,7.14,3.64,6.03,18.2213,12.9419,5.59,7.5245,17.6413,4.7276,6.2446,2.92,,10.3827,19.5644,16.0914,9.7311
2019/4/12,7.32,3.69,6.63,18.5604,12.922,5.61,7.652,17.8211,4.7375,6.2843,2.97,,10.3132,19.6943,15.9716,9.6914
2019/4/15,7.42,3.61,6.25,18.2313,12.7926,5.57,7.3969,19.5992,4.7178,6.1554,2.95,,10.2834,18.8654,15.6322,9.5823
2019/4/16,7.43,3.66,5.88,18.9294,13.0116,5.67,7.5833,20.7979,4.7671,6.2347,2.93,,10.4819,18.5658,15.8219,9.8699
2019/4/17,7.63,3.7,5.96,19.1887,13.38,5.8,7.6422,20.3984,4.8461,6.1753,2.9,,10.5216,18.9552,16.0215,9.741
2019/4/18,7.72,3.67,5.56,18.8596,13.0116,5.72,7.5245,19.7191,4.8461,6.1257,2.86,,10.3331,18.356,15.6921,9.5724
2019/4/19,7.63,3.67,5.43,19.1089,13.7184,5.72,7.6716,19.5792,4.8263,6.1455,2.92,,10.3529,18.8953,16.291,9.6418
2019/4/22,7.42,4.04,5.52,19.3283,15.0923,6.29,8.1131,20.3185,4.8362,6.314,3.08,,10.7996,19.6044,16.9898,9.8005
2019/4/23,7.4,3.93,4.97,19.099,15.4507,6.17,8.1425,19.7291,4.8066,6.1753,2.97,,10.7301,20.0338,16.1812,9.4335
2019/4/24,7.62,3.93,4.47,18.8596,14.6144,5.98,7.9855,19.809,4.7079,6.096,2.91,,10.5415,20.4333,15.8319,9.5823
2019/4/25,7.4,3.62,4.1,18.4108,13.5492,5.44,7.5539,19.1797,4.5895,5.9175,2.82,,10.1643,19.2648,15.0233,9.4434
2019/4/26,7.49,3.59,3.77,17.7426,13.1211,5.34,7.3086,18.5603,4.5006,5.7292,2.81,,9.936,18.1763,15.0233,9.1161
2019/4/29,7.34,3.47,3.77,17.7127,12.026,5.19,6.877,17.8411,4.2736,5.5706,2.6,,9.7375,16.6882,14.624,8.997
2019/4/30,7.36,3.47,3.58,17.952,12.4143,5.31,7.0634,18.2207,4.2736,5.6796,2.65,,9.8765,17.4272,15.1032,9.3541
2019/5/6,6.99,3.47,3.4,16.1568,11.1699,4.78,6.357,16.7123,3.9973,5.2534,2.42,,9.1022,15.6895,14.4743,8.4614
2019/5/7,7.06,3.47,3.23,16.5358,11.2794,4.83,6.4159,17.1418,4.1354,5.3129,2.44,,9.2412,15.33,15.0433,8.6498
2019/5/8,6.88,3.47,3.07,16.6555,11.1699,4.76,6.3276,16.982,4.0367,5.2633,2.4,,9.2114,15.0903,15.0233,8.511
2019/5/9,6.86,3.47,2.92,16.5558,11.15,4.7,6.2786,16.962,3.9677,5.2237,2.37,,9.0724,14.9505,14.7937,8.4514
2019/5/10,7.18,3.82,2.94,17.0345,11.4486,4.85,6.4551,17.3716,4.0565,5.3525,2.43,,9.2908,15.3599,15.193,8.6598
2019/5/13,6.97,3.84,2.79,16.9048,11.7373,4.84,6.6023,17.5714,4.0565,5.4616,2.67,,9.4695,15.8094,15.6921,8.6102
2019/5/14,6.83,3.58,2.65,16.6754,11.5084,4.77,6.465,18.1807,4.017,5.3922,2.52,,9.1816,15.3,15.3627,8.5209
2019/5/15,6.91,3.69,2.67,16.8649,12.6632,4.97,6.6513,18.3605,4.1157,5.4418,2.62,,9.3206,16.069,15.9217,8.6201
2019/5/16,6.93,3.69,2.8,17.1941,13.1112,4.97,6.7004,18.2806,4.2045,5.531,2.62,,9.4397,16.8879,16.0914,8.63
2019/5/17,6.82,3.45,2.66,16.5059,12.1853,4.81,6.3276,17.5913,4.0466,5.3823,2.52,,9.1618,16.4885,15.4326,8.0547
2019/5/20,6.48,3.36,2.53,16.4859,12.1256,4.77,6.4355,17.5814,4.096,5.4715,2.47,,9.2114,16.2288,15.3527,8.0745
2019/5/21,6.69,3.43,2.41,16.9647,12.4242,4.92,6.5336,18.0009,4.1848,5.5409,2.51,,9.3007,16.1589,15.6821,8.2531
2019/5/22,6.58,3.48,2.43,16.6655,12.0559,4.91,6.3472,17.6313,4.1058,5.531,2.46,,9.2412,15.9092,15.4925,8.1539
2019/5/23,6.43,3.36,2.31,16.3064,11.4287,4.78,6.102,16.962,4.017,5.5805,2.42,,9.0228,15.3599,15.2229,7.9753
2019/5/24,6.5,3.26,2.26,16.2566,11.2993,4.69,6.0137,16.8122,3.9677,5.5607,2.41,,9.1221,14.7607,14.6839,7.9852
2019/5/27,6.18,3.33,2.32,16.6056,11.6676,4.82,6.1608,17.2317,4.0269,5.6004,2.45,,9.2015,14.9704,14.9734,8.1737
2019/5/28,6.03,3.29,2.33,16.6056,11.4984,4.83,6.1608,17.0619,4.0466,5.6796,2.43,,9.1816,14.9804,15.1531,8.1638
2019/5/29,5.73,3.27,2.24,16.6355,11.7174,4.91,6.1805,17.1418,4.0565,5.5607,2.47,,9.1618,15.1902,15.3827,8.1737
2019/5/30,5.68,3.6,2.28,17.1841,12.8921,5.31,6.5532,18.86,4.3032,5.7788,2.63,,9.539,16.7082,16.9199,8.5606
2019/5/31,5.77,3.96,2.29,16.9347,14.1863,5.33,6.6317,19.2,4.2243,5.749,2.75,,9.4695,18.376,18.6169,8.4614
2019/6/3,5.68,3.87,2.26,16.4361,13.2207,4.93,6.1706,18.11,4.1651,5.6598,2.57,,9.1518,17.2275,18.1677,8.2134
2019/6/4,5.63,3.62,2.16,16.1469,12.922,4.79,6.1314,17.76,4.0762,5.5805,2.53,,9.5092,16.808,16.87,8.0249
2019/6/5,5.65,3.69,2.19,16.107,14.2162,4.83,6.1805,18.6,4.0466,5.5409,2.52,,9.3702,17.5271,17.3492,8.0844
2019/6/6,5.57,3.46,2.15,15.339,13.4198,4.61,5.9254,18.24,3.9578,5.4021,2.44,,8.993,16.3886,15.7919,8.015
2019/6/10,5.6,3.55,2.04,16.2665,14.7637,4.82,6.0137,18.6,4.0466,5.531,2.47,,9.0923,17.0178,16.0714,8.2035
2019/6/11,5.78,3.65,2.03,17.1242,14.7837,4.93,6.1903,18.89,4.1256,5.64,2.53,,9.2908,17.5171,16.0714,8.4514
2019/6/12,5.95,3.66,2.03,16.6056,15.2018,4.92,6.2197,19.48,4.0762,5.5508,2.53,,9.2511,18.1962,16.1812,8.4415
2019/6/13,6.11,3.8,2.13,16.6854,15.4308,5.1,6.4061,19.53,4.1947,5.64,2.61,,9.4,20.0139,16.4408,8.5209
2019/6/14,5.93,3.6,2.04,16.4062,14.0768,4.86,6.0725,18.58,4.0367,5.51,2.51,,9.19,18.6856,15.6522,8.382
2019/6/17,5.94,3.54,1.98,16.456,13.7881,4.86,6.1216,18.03,4.0565,5.41,2.5,,9.2,18.5158,15.772,8.382
2019/6/18,5.85,3.49,1.99,16.3363,13.5392,4.84,6.1608,17.52,4.0071,5.39,2.48,,9.21,18.2062,15.3527,8.4614
2019/6/19,5.85,3.52,2,16.5358,13.5492,4.88,6.2099,17.63,4.0367,5.43,2.49,,9.24,18.4958,15.3727,8.63
2019/6/20,5.89,3.65,1.91,16.7054,14.2062,5.01,6.3865,18.17,4.1157,5.52,2.54,,9.4,19.2948,15.752,8.71
2019/6/21,6,3.73,2.01,16.845,14.3158,5.18,6.5532,18.54,4.2144,5.66,2.6,,9.6,20.0139,16.0115,8.92
2019/6/24,6.3,3.74,1.99,17.1342,14.1963,5.14,6.4355,18.56,4.1848,5.69,2.59,,9.64,19.6743,15.9017,8.57
2019/6/25,6.43,3.77,2.04,17.7925,14.6841,5.14,6.4944,18.86,4.1749,5.73,2.59,,9.57,20.7129,16.4907,8.6
2019/6/26,6.39,3.79,2.14,17.3835,15.2814,5.3,6.7102,19.4,4.2638,5.73,2.62,2.94,9.78,22.7802,17.449,8.59
2019/6/27,6.24,3.74,2.14,17.4234,14.8932,5.23,6.5827,18.62,4.244,5.67,2.57,3.23,9.7,22.0612,16.88,8.61
2019/6/28,5.96,3.63,2.13,17.593,13.8578,5.13,6.4355,18.33,4.1651,5.6,2.53,3.55,9.63,21.402,16.33,8.42
2019/7/1,6.09,3.72,2.19,17.8623,14.3257,5.13,6.6219,18.77,4.2934,5.7,2.57,3.91,9.83,21.462,16.7,8.59
2019/7/2,6.07,3.75,2.3,17.8822,14.4352,5.64,6.5729,19.21,4.2736,5.61,2.54,4.3,9.78,21.9413,16.77,8.52
2019/7/3,5.98,3.65,2.2,17.6129,13.9275,5.52,6.3865,18.33,4.1947,5.49,2.49,4.6,9.63,20.6231,16.39,8.44
2019/7/4,5.88,3.66,2.2,17.5232,13.37,5.31,6.2687,18.54,4.1848,5.45,2.49,4.23,9.56,19.8241,16.61,8.49
2019/7/5,5.96,3.67,2.2,17.8024,13.49,5.35,6.2884,18.47,4.1651,5.41,2.47,4.21,9.54,19.2049,16.55,8.43
2019/7/8,5.98,3.5,2.09,17.8423,13.81,5.17,6.0627,17.58,3.9973,5.34,2.41,4.31,9.28,19.0351,15.96,8.14
2019/7/9,5.94,3.49,2.06,17.7526,13.39,5.36,6.0922,17.46,3.9874,5.31,2.44,4.15,9.36,19.2149,16.34,8.18
2019/7/10,6,3.47,2.05,17.3237,13.05,5.28,6.102,17.35,3.9677,5.28,2.42,4.1,9.43,18.8753,16.94,8.1
2019/7/11,6,3.57,2.06,17.6528,13.36,5.45,6.1805,17.6,4.017,5.37,2.46,4.07,9.92,19.5545,16.99,8.16
2019/7/12,5.88,3.53,2.03,17.7426,12.95,4.92,6.1706,17.36,3.9874,5.36,2.44,3.84,9.88,18.5757,17.63,8.98
2019/7/15,5.89,3.55,2.04,18.5704,12.95,4.85,6.0137,17.02,3.9973,5.39,2.44,3.86,10,18.2562,18.17,9.16
2019/7/16,5.94,3.55,2.07,18.6202,12.98,4.89,5.9843,18.72,3.9874,5.41,2.44,3.88,10.13,18.396,17.54,9.05
2019/7/17,5.94,3.54,2.05,18.7,13.08,4.84,5.9646,20.59,3.9578,5.38,2.43,3.77,10.3,18.366,17.53,8.85
2019/7/18,6.03,3.54,2.01,18.71,13.18,4.96,5.8077,22.65,3.9084,5.32,2.38,3.63,10.21,18.5058,18.21,8.88
2019/7/19,6.11,3.55,2.02,18.61,13.16,5.04,5.8077,24.92,3.8887,5.38,2.4,3.78,10.32,18.8853,18,8.77
2019/7/22,6.16,3.49,1.92,17.7,12.37,5.05,5.5624,27.41,3.7407,5.3,2.34,3.62,10.39,17.9565,18.48,9.19
2019/7/23,6.19,3.53,1.97,17.7,12.76,5.18,5.6507,30.15,3.7604,5.3,2.35,3.73,10.43,18.3061,19.46,9.24
2019/7/24,6.25,3.59,1.99,17.68,12.91,5.56,5.7488,33.17,3.79,5.38,2.38,3.72,10.43,18.6456,19.6,9.1
2019/7/25,6.25,3.54,2.02,17.46,12.86,5.25,5.6409,30.3,3.79,5.34,2.37,3.69,10.39,18.1363,19.2,8.97
2019/7/26,6.26,3.52,2.02,17.2,13.18,5.18,5.6703,27.27,3.77,5.35,2.38,3.66,10.45,18.2861,21.12,9.17
2019/7/29,6.2,3.48,2,16.89,12.78,5.14,5.5624,26.6,3.77,5.4,2.36,3.67,10.33,17.9965,19.08,8.93
2019/7/30,6.2,3.49,2,17.09,12.91,5.14,5.5722,26.26,3.8,5.38,2.36,3.67,10.33,18.1064,18.82,8.89
2019/7/31,6.21,3.45,2,16.81,12.95,5,5.5526,25.75,3.79,5.4,2.36,3.62,10.25,18.0165,18.16,8.92
2019/8/1,6.21,3.39,2,16.91,12.55,5.04,5.4251,25.97,3.78,5.33,2.34,3.54,10.28,16.6283,18.24,8.69
2019/8/2,6.15,3.33,1.97,16.53,12.28,4.9,5.2387,24.52,3.65,5.22,2.26,3.42,10.03,16.099,17.65,8.37
2019/8/5,6.11,3.29,1.95,16.52,11.99,4.86,5.2191,24.15,3.62,5.19,2.21,3.36,10.14,15.7694,17.26,8.33
2019/8/6,6.06,3.15,1.85,15.85,11.42,4.51,4.964,23.28,3.53,5.1,2.08,3.25,9.75,15.4099,16.88,8.08
2019/8/7,6.07,3.15,1.84,17.1,11.6,4.54,5.0228,23.21,3.59,5.1,2.11,3.23,9.97,15.6695,16.94,8.38
2019/8/8,6.09,3.15,1.86,16.39,11.52,4.54,5.0425,23.06,3.61,5.15,2.11,3.22,9.77,15.5797,17.43,8.3
2019/8/9,6.1,3.19,1.83,16.11,11.48,4.45,4.9542,22.44,3.55,5.15,2.15,3.19,9.71,15.3599,17.01,8.14
2019/8/12,6.21,3.22,1.83,16.32,11.59,4.53,5.0327,22.95,3.6,5.34,2.16,3.19,9.86,15.4598,17.24,8.26
2019/8/13,6.4,3.18,1.88,16.32,11.47,4.44,4.9934,23.1,3.59,5.36,2.15,3.22,9.81,15.3699,17.13,8.28
2019/8/14,6.35,3.19,1.87,16.44,11.7,4.46,5.013,23.1,3.61,5.38,2.18,3.18,9.83,15.5697,17.45,8.23
2019/8/15,6.26,3.16,1.86,16.56,11.57,4.42,5.0032,22.85,3.58,5.34,2.18,3.16,9.63,15.4598,17.19,8.19
2019/8/16,6.2,3.17,1.86,16.63,11.63,4.46,4.9934,24.26,3.62,5.33,2.17,3.14,9.54,15.31,17.18,8.23
2019/8/19,6.28,3.24,1.94,17.01,11.92,4.59,5.1209,24.35,3.69,5.4,2.22,3.28,9.73,15.73,17.67,8.4
2019/8/20,6.27,3.24,1.99,17.15,11.85,4.56,5.1013,24.8,3.68,5.3,2.26,3.22,9.94,15.94,17.48,8.6
2019/8/21,6.32,3.24,1.97,17.07,11.82,4.57,5.1209,23.98,3.67,5.16,2.24,3.18,10.16,15.73,17.55,8.66
2019/8/22,6.27,3.24,1.98,17.35,12.29,4.62,5.17,23.97,3.71,5.19,2.29,3.21,10.68,16.05,17.62,8.55
2019/8/23,6.27,3.18,1.98,17.35,12.05,4.62,5.1,23.03,3.69,5.22,2.34,3.19,11.3,15.85,17.33,8.65
2019/8/26,6.2,3.17,1.94,17.07,12.12,4.56,5.07,25.33,3.65,5.16,2.32,3.14,11.34,16.17,16.95,8.75
2019/8/27,6.31,3.2,1.97,17.1,12.37,4.61,5.17,25.26,3.72,5.16,2.36,3.2,11.64,16.43,17.2,8.8
2019/8/28,6.3,3.24,1.99,16.9,12.19,4.62,5.21,24.79,3.83,5.2,2.31,3.27,11.73,16.29,17.04,8.66
2019/8/29,6.33,3.21,1.98,16.68,12.01,4.57,5.2,24.27,3.73,5.29,2.31,3.25,12.29,15.69,17.07,8.65
2019/8/30,6.31,3.15,1.93,16.38,11.8,4.47,5.09,23.97,3.67,5.34,2.3,3.18,12.06,15.17,16.67,8.46
2019/9/2,6.37,3.2,1.94,16.68,12.11,4.62,5.25,24.12,3.71,5.36,2.33,3.25,12.84,15.46,16.9,8.56
2019/9/3,6.39,3.19,1.93,16.68,12.17,4.72,5.23,24.08,3.69,5.3,2.32,3.27,12.69,15.39,16.75,8.62
2019/9/4,6.46,3.21,1.92,16.67,12.29,4.72,5.31,24.96,3.76,5.37,2.33,3.35,13.22,15.57,17.46,8.67
2019/9/5,6.59,3.25,1.93,17.05,12.39,4.73,5.33,25.15,3.78,5.4,2.34,3.37,12.93,16.08,17.57,8.66
2019/9/6,6.52,3.24,1.88,16.99,12.5,4.74,5.34,24.64,3.78,5.41,2.34,3.43,12.77,16.14,17.65,8.65
2019/9/9,6.51,3.31,1.87,17.16,12.64,4.81,5.45,25.21,3.8,5.47,2.37,3.44,12.72,16.7,17.69,8.78
2019/9/10,6.57,3.32,1.85,17.26,12.5,4.83,5.43,25.36,3.84,5.52,2.41,3.41,12.8,16.48,17.76,8.81
2019/9/11,6.49,3.31,1.86,17.15,12.69,4.84,5.38,24.69,3.86,5.42,2.39,3.36,12.6,16.41,17.6,8.7
2019/9/12,6.46,3.31,1.87,17.16,12.53,4.88,5.4,25.99,3.87,5.43,2.37,3.35,12.6,16.42,17.64,8.78
2019/9/16,6.67,3.45,1.89,17.53,13.78,4.98,5.94,27.3,3.94,5.73,2.51,3.47,12.8,17.63,18.17,8.84
2019/9/17,6.58,3.47,1.9,16.93,15.16,5.15,6.33,28.1,3.98,5.65,2.47,3.4,12.37,19.24,19.1,8.51
2019/9/18,6.53,3.34,1.88,16.71,14.51,4.85,5.79,25.94,3.84,5.48,2.38,3.3,12.56,17.6,17.85,8.39
2019/9/19,6.51,3.31,1.87,16.83,13.6,4.84,5.57,25.42,3.8,5.47,2.35,3.27,12.84,16.82,17.29,8.37
2019/9/20,6.51,3.29,1.88,16.68,13.48,4.8,5.57,25.5,3.84,5.57,2.37,3.26,12.77,16.91,17.38,8.54
2019/9/23,6.48,3.23,1.88,17,13.59,4.75,5.62,24.61,3.85,5.72,2.34,3.22,13.82,16.91,17.23,8.5
2019/9/24,6.39,3.23,1.86,16.8,13.24,4.7,5.5,24.57,3.81,5.62,2.33,3.23,12.77,16.45,17,8.5
2019/9/25,6.42,3.17,1.77,16.74,12.78,4.58,5.29,23.83,3.72,5.49,2.26,3.15,12.28,15.7,16.6,8.49
2019/9/26,6.4,3.1,1.68,16.35,12.9,4.46,5.15,22.59,3.69,5.42,2.19,3.08,12.19,15.58,16.42,8.32
2019/9/27,6.4,3.13,1.7,16.5,12.69,4.5,5.17,23.23,3.71,5.41,2.22,3.1,12.28,15.69,16.47,8.32
2019/9/30,6.4,3.13,1.71,16.39,12.37,4.45,5.16,22.5,3.75,5.39,2.24,3.08,12.25,15.5,16.58,8.26
