ÈÕÆÚ,000557.SZ,600125.SH,601006.SH,601333.SH,000557.SZ,600125.SH,601006.SH,601333.SH,000557.SZ,600125.SH,601006.SH,601333.SH,000557.SZ,600125.SH,601006.SH,601333.SH,000557.SZ,600125.SH,601006.SH,601333.SH,000557.SZ,600125.SH,601006.SH,601333.SH
2015/4/7,3.8997,7.3029,2.6834,7.0565,3.9513,9.1833,1.6407,5.9319,4920592158,16880397831,1.70671E+11,30013378470,4364.3819,49.4086,12.032,56.8163,36.4145,3.603,2.0367,1.4063,610.3663,2.8583,3.1623,2.5413
2015/4/8,-3.3512,-3.5576,-1.4808,-2.0716,4.4131,7.8229,1.3937,4.1966,4755692957,16279857769,1.68143E+11,29391632400,4218.1225,47.6508,11.8538,55.6393,35.1942,3.4748,2.0065,1.3772,589.9117,2.7567,3.1155,2.4887
2015/4/9,-2.2191,-4.7314,-1.3263,-1.5385,3.9681,5.3287,1.5122,3.0121,4650157468,15509599863,1.65913E+11,28939453440,4124.5164,45.3963,11.6966,54.7833,34.4132,3.3104,1.9799,1.356,576.8207,2.6262,3.0741,2.4504
2015/4/10,1.4184,2.0202,4.0323,2.1484,2.9563,4.3274,1.9538,2.9717,4716117149,15822925113,1.72603E+11,29561199510,4183.0202,46.3134,12.1683,55.9603,34.9013,3.3772,2.0597,1.3851,585.0026,2.6793,3.1981,2.503
2015/4/13,1.5385,3.8779,7.4935,6.1185,3.578,7.3437,3.3589,6.0073,4788672797,16436520394,1.85538E+11,31369915350,4247.3744,48.1094,13.0801,59.3843,35.4382,3.5082,2.2141,1.4699,594.0026,2.7832,3.4377,2.6562
2015/4/14,-1.2397,6.9102,-1.7628,0.9009,3.5748,9.9639,1.9922,4.6042,4729309085,17572324424,1.82267E+11,31652527200,4194.721,51.4339,12.8495,59.9193,34.9989,3.7506,2.1751,1.4831,586.6389,2.9755,3.3771,2.6801
2015/4/15,-2.5105,3.0461,3.2626,3.5714,3.6775,10.4559,2.2413,6.0472,4610581660,18107588392,1.88214E+11,32782974600,4089.4142,53.0006,13.2687,62.0592,34.1203,3.8649,2.246,1.5361,571.9116,3.0661,3.4873,2.7758
2015/4/16,2.8612,-2.4513,1.6588,0.5172,3.9457,8.8488,1.6314,3.8789,4742501021,17663710955,1.91336E+11,32952541710,4206.4217,51.7014,13.4888,62.3802,35.0965,3.7701,2.2833,1.5441,588.2753,2.991,3.5452,2.7902
2015/4/17,0.5563,7.6127,3.885,9.9485,4.3893,11.3788,2.3967,8.6585,4768884893,19008398485,1.98769E+11,36230839170,4229.8232,55.6372,14.0129,68.5862,35.2918,4.0572,2.372,1.6977,591.548,3.2187,3.6829,3.0678
2015/4/20,4.9793,-2.1978,3.1414,1.092,6.7903,13.8794,2.8846,9.6619,5006339742,18590631486,2.05013E+11,36626495760,4440.4368,54.4144,14.4531,69.3351,37.0491,3.968,2.4465,1.7162,621.0027,3.1479,3.7986,3.1013
2015/4/21,5.0066,-4.0028,-1.4503,-1.6975,3.731,9.4627,1.7457,5.4772,5256986528,17846484018,2.0204E+11,36004749690,4662.7512,52.2363,14.2435,68.1582,38.904,3.8092,2.411,1.6871,652.0938,3.0219,3.7435,3.0486
2015/4/22,0,1.5362,2.2811,2.0408,,6.6521,1.5816,4.5387,5256986528,18120643611,2.06648E+11,36739540500,4662.7512,53.0388,14.5684,69.5491,38.904,3.8677,2.466,1.7215,652.0938,3.0684,3.8289,3.1108
2015/4/23,0,-1.3689,-1.5108,1.0769,,5.8611,1.3785,4.4704,5256986528,17872594455,2.03526E+11,37135197090,4662.7512,52.3128,14.3483,70.2981,38.904,3.8147,2.4288,1.74,652.0938,3.0264,3.7711,3.1444
2015/4/24,0,-2.3375,-2.2644,-3.1963,,5.2811,1.5601,4.2069,5256986528,17454827455,1.98918E+11,35948227320,4662.7512,51.09,14.0234,68.0512,38.904,3.7256,2.3738,1.6844,652.0938,2.9556,3.6857,3.0438
2015/4/27,5.0188,4.8616,7.0254,10.0629,0.5903,7.4573,2.2983,6.9465,5520825249,18303416673,2.12892E+11,39565659000,4896.7663,53.5738,15.0086,74.8991,40.8565,3.9067,2.5405,1.8539,684.8212,3.0993,3.9446,3.3501
2015/4/28,5.0179,-0.8559,-1.4665,5.4286,0.2802,8.1496,2.0415,10.815,5797855907,18146754049,2.0977E+11,41713509060,5142.4822,53.1152,14.7885,78.965,42.9066,3.8732,2.5033,1.9546,719.1849,3.0728,3.8867,3.532
2015/4/29,-1.8203,-2.0144,-2.0553,-1.2195,9.3135,3.8716,1.3656,4.8849,5692320419,17781207924,2.05459E+11,41204807730,5048.8761,52.0453,14.4845,78.002,42.1256,3.7952,2.4518,1.9307,706.094,3.0109,3.8069,3.4889
2015/4/30,4.9826,0.8076,1.0854,-1.2346,3.4417,4.0508,1.5302,4.2715,5975947044,17924815330,2.07689E+11,40696106400,5300.4424,52.4656,14.6417,77.039,44.2246,3.8259,2.4784,1.9069,741.2759,3.0352,3.8482,3.4459
2015/5/4,4.9669,4.5885,0.7874,0.2778,2.5859,6.256,1.2631,3.2116,6272765606,18747294111,2.09324E+11,40809151140,5563.7094,54.873,14.757,77.253,46.4212,4.0014,2.4979,1.9122,778.0943,3.1745,3.8785,3.4554
2015/5/5,-2.4185,-6.1281,-8.4517,-8.4488,9.6918,4.953,1.7733,4.4112,6121058341,17598434862,1.91633E+11,37361286570,5429.1507,51.5103,13.5098,70.7261,45.2985,3.7562,2.2868,1.7506,759.2761,2.9799,3.5507,3.1635
2015/5/6,-1.9397,-6.0831,-4.1117,-3.9334,5.5705,4.5385,1.3778,3.3449,6002330916,16527906925,1.83754E+11,35891704950,5323.8439,48.3769,12.9543,67.9442,44.4198,3.5277,2.1928,1.6818,744.5487,2.7987,3.4047,3.0391
2015/5/7,-0.5495,-9.0837,0.1618,-6.7717,3.918,3.9853,0.9895,3.1562,5969351076,15026556770,1.84051E+11,33461243040,5294.592,43.9825,12.9753,63.3432,44.1758,3.2073,2.1963,1.5679,740.4578,2.5444,3.4102,2.8333
2015/5/8,1.4365,3.9965,0.3231,2.8716,4.9377,3.4033,1.0772,2.4888,6055098661,15627096832,1.84646E+11,34422123330,5370.6469,45.7402,13.0172,65.1622,44.8103,3.3354,2.2034,1.6129,751.0942,2.6461,3.4212,2.9146
2015/5/11,5.0109,3.9265,2.1739,3.7767,3.6503,3.8139,1.4106,2.9029,6358513191,16240692113,1.8866E+11,35722137840,5639.7643,47.5362,13.3002,67.6232,47.0557,3.4664,2.2513,1.6738,788.7307,2.75,3.4956,3.0247
2015/5/12,4.9793,6.7524,1.8125,2.3734,1.2802,4.6218,1.2407,2.8547,6675119656,17337330487,1.92079E+11,36569973390,5920.5825,50.746,13.5412,69.2281,49.3987,3.7005,2.2921,1.7136,828.0036,2.9357,3.5589,3.0965
2015/5/13,0.5929,3.238,-2.5542,-2.7821,8.7687,7.4311,1.0946,2.8964,6714695465,17898704893,1.87173E+11,35552570730,5955.6847,52.3892,13.1954,67.3022,49.6916,3.8203,2.2336,1.6659,832.9127,3.0308,3.468,3.0103
2015/5/14,-2.3576,-2.9905,-1.0326,-1.7488,4.3115,4.3598,0.7802,2.6828,6556392232,17363440924,1.8524E+11,34930824660,5815.2757,50.8225,13.0591,66.1252,48.5201,3.7061,2.2105,1.6368,813.2763,2.9401,3.4322,2.9577
2015/5/15,-3.4205,2.1053,-1.2039,-1.6181,3.9914,4.5715,0.8572,2.0432,6332129318,17728987049,1.8301E+11,34365600960,5616.3628,51.8924,12.9019,65.0552,46.8605,3.7841,2.1839,1.6103,785.458,3.002,3.3909,2.9098
2015/5/18,3.4375,-1.1046,-1.381,-1.4803,4.3257,5.0441,0.654,1.7779,6549796264,17533158768,1.80483E+11,33856899630,5809.4253,51.3192,12.7237,64.0922,48.4713,3.7423,2.1538,1.5864,812.4581,2.9689,3.3441,2.8668
2015/5/19,-1.712,2.0849,3.2949,5.5092,3.3741,5.5196,1.2972,2.7021,6437664807,17898704893,1.8643E+11,35722137840,5709.9689,52.3892,13.143,67.6232,47.6415,3.8203,2.2247,1.6738,798.549,3.0308,3.4543,3.0247
2015/5/20,1.332,1.5317,0.2392,-0.9494,3.2353,8.1718,1.1617,2.9379,6523412392,18172864486,1.86876E+11,35383003620,5786.0238,53.1916,13.1744,66.9812,48.276,3.8788,2.2301,1.6579,809.1854,3.0772,3.4625,2.996
2015/5/21,-0.1011,3.9511,0.3182,0.3195,2.8331,8.1829,1.002,2.3427,6516816424,18890901517,1.8747E+11,35496048360,5780.1734,55.2933,13.2163,67.1952,48.2272,4.0321,2.2372,1.6632,808.3672,3.1988,3.4736,3.0056
2015/5/22,4.0486,-1.1057,4.2823,4.4586,5.1123,7.7396,1.4858,4.3515,6780655145,18682018017,1.95498E+11,37078674720,6014.1885,54.6819,13.7823,70.1911,50.1798,3.9875,2.333,1.7374,841.0946,3.1634,3.6223,3.1396
2015/5/25,0.8755,6.499,4.1065,4.2683,3.9774,10.2111,1.7002,4.4066,6840018857,19896153360,2.03526E+11,38661301080,6066.8419,58.2357,14.3483,73.1871,50.6191,4.2466,2.4288,1.8115,848.4583,3.369,3.7711,3.2736
2015/5/26,3.0858,0.1969,0.6574,2.4854,5.2062,8.3982,1.6112,5.486,7051089835,19935319016,2.04864E+11,39622181370,6254.054,58.3503,14.4426,75.0061,52.1811,4.255,2.4447,1.8566,874.6402,3.3756,3.7958,3.3549
2015/5/27,-3.087,-0.9168,-0.8708,-1.1412,4.8829,6.0666,1.6062,4.2374,6833422889,19752545954,2.0308E+11,39170002410,6060.9915,57.8153,14.3168,74.1501,50.5703,4.216,2.4234,1.8354,847.6401,3.3447,3.7628,3.3166
2015/5/28,-5.0193,-9.1694,-8.7116,2.886,5.4579,8.6431,1.9527,9.9383,6490432551,17846484018,1.85389E+11,40300449810,5756.7719,52.2363,13.0696,76.2901,48.032,3.8092,2.2123,1.8884,805.0944,3.0219,3.435,3.4124
2015/5/29,-3.0488,-1.6825,-2.3256,1.5428,4.9495,5.257,1.4427,6.6622,6292553510,17546213987,1.81078E+11,40922195880,5581.2605,51.3574,12.7657,77.467,46.5676,3.7451,2.1609,1.9175,780.5489,2.9711,3.3551,3.465
2015/6/1,3.1447,7.8869,5.9934,9.9448,3.5478,5.423,1.3746,7.1453,6490432551,18930067173,1.9193E+11,44991806520,5756.7719,55.408,13.5308,85.1709,48.032,4.0404,2.2904,2.1082,805.0944,3.2054,3.5562,3.8096
2015/6/2,-0.6098,7.4483,0.9295,1.8844,3.8128,7.0045,1.2877,7.8777,6450856743,20340030797,1.93714E+11,45839642070,5721.6696,59.5349,13.6565,86.7759,47.7391,4.3414,2.3117,2.1479,800.1853,3.4442,3.5892,3.8814
2015/6/3,5.0102,3.5302,-0.9977,-2.3428,6.7149,8.0841,1.4324,5.0918,6774059177,21058067828,1.91782E+11,44765717040,6008.3381,61.6366,13.5203,84.743,50.1309,4.4946,2.2886,2.0976,840.2764,3.5657,3.5534,3.7904
2015/6/4,0.9737,-0.806,1.3178,-1.6414,5.4077,6.3583,1.7607,4.4571,6840018857,20888349984,1.94309E+11,44030926230,6066.8419,61.1398,13.6985,83.352,50.6191,4.4584,2.3188,2.0632,848.4583,3.537,3.6003,3.7282
2015/6/5,0,7,3.9786,10.0128,5.1583,9.2987,2.0028,8.3596,6840018857,22350534483,2.0204E+11,48439671090,6066.8419,65.4196,14.2435,91.6979,50.6191,4.7705,2.411,2.2697,848.4583,3.7846,3.7435,4.1015
2015/6/8,5.0145,5.257,2.8698,0.5834,6.4657,8.2556,2.6238,8.9106,7183009196,23525504169,2.07838E+11,48722282940,6371.0616,68.8587,14.6522,92.2329,53.1573,5.0213,2.4802,2.283,891.0039,3.9836,3.8509,4.1255
2015/6/9,4.9587,-2.5527,-2.9328,-4.1763,6.3835,5.7308,1.5905,5.1175,7539191470,22924964107,2.01742E+11,46687477620,6686.982,67.1009,14.2225,88.3809,55.7932,4.8931,2.4075,2.1876,935.1859,3.8819,3.738,3.9532
2015/6/10,1.7498,-1.5945,-0.6632,1.937,6.9191,5.5381,1.4717,4.2772,7671110831,22559417983,2.00404E+11,47591835540,6803.9895,66.031,14.1282,90.0929,56.7695,4.8151,2.3915,2.23,951.5496,3.82,3.7132,4.0297
2015/6/11,1.2898,5.8449,1.2611,-1.4252,4.6886,5.2025,1.2319,2.9336,7869098005,23877995075,2.02932E+11,46913567100,6891.7452,69.8905,14.3063,88.8089,57.5017,5.0965,2.4217,2.1982,963.8224,4.0432,3.76,3.9723
2015/6/12,5.0085,2.6791,2.0513,1.9277,5.1536,6.2587,2.0249,4.0055,8263220910,24517700794,2.07094E+11,47817925020,7236.9175,71.7629,14.5998,90.5209,60.3817,5.2331,2.4713,2.2406,1012.0953,4.1516,3.8372,4.0489
2015/6/15,-1.7785,6.3365,-0.8615,3.6643,6.7393,7.0084,2.161,6.2516,8116259827,26071271824,2.0531E+11,49570118490,7108.2092,76.3101,14.474,93.8378,59.3078,5.5647,2.45,2.3227,994.0953,4.4146,3.8041,4.1973
2015/6/16,-5.0206,-4.7071,-3.8378,-5.9293,4.0846,5.6827,1.3353,3.8595,7708776823,24844081262,1.97431E+11,46630955250,6751.3361,72.7182,13.9186,88.2739,56.3302,5.3027,2.356,2.185,944.186,4.2068,3.6581,3.9484
2015/6/17,0.4333,-1.051,3.6898,0.8485,5.7654,6.0219,1.1807,3.2344,7742177069,24582976887,2.04716E+11,47026611840,6780.588,71.9539,14.4321,89.0229,56.5743,5.247,2.4429,2.2035,948.2769,4.1626,3.7931,3.9819
2015/6/18,-3.9689,-0.8497,3.6311,2.524,3.7493,5.2956,2.5712,5.779,7434894804,24374093388,2.12149E+11,48213581610,6511.4706,71.3425,14.9562,91.2699,54.3289,5.2024,2.5317,2.2591,910.6403,4.1272,3.9308,4.0824
2015/6/19,-5.0314,-9.9625,-10.0073,-8.3236,2.968,4.0025,1.4612,3.7756,7060812047,21945822702,1.84497E+11,44200493340,6183.8495,64.235,13.0067,83.673,51.5953,4.6841,2.2017,2.0711,864.822,3.7161,3.4185,3.7426
2015/6/23,-4.2573,3.8073,3.7067,1.9182,3.7756,4.9072,1.3153,3.2803,6760209831,22781356701,1.91336E+11,45048328890,5920.5825,66.6806,13.4888,85.2779,49.3987,4.8625,2.2833,2.1108,828.0036,3.8575,3.5452,3.8144
2015/6/24,1.7787,5.043,7.8477,10.0376,3.1738,5.8207,2.1168,6.6162,6880450717,23930215950,2.06351E+11,49570118490,6025.8893,70.0433,14.5474,93.8378,50.2774,5.1077,2.4625,2.3227,842.731,4.0521,3.8234,4.1973
2015/6/25,1.068,-1.8003,-5.2594,-2.6226,3.692,6.5632,2.3378,7.2505,6953931259,23499393732,1.95498E+11,48270103980,6090.2434,68.7823,13.7823,91.3769,50.8143,5.0157,2.333,2.2618,851.731,3.9791,3.6223,4.0872
2015/6/26,-4.9952,-10,-5.0951,-9.8361,2.501,4.7575,2.3145,5.7503,6606568698,21149454359,1.85538E+11,43522224900,5786.0238,61.9041,13.0801,82.389,48.276,4.5141,2.2141,2.0393,809.1854,3.5812,3.4377,3.6852
2015/6/29,-4.9545,-10,5.6891,1.2987,2.0476,6.4345,3.4363,6.2377,6279246286,19034508923,1.96093E+11,44087448600,5499.3552,55.7137,13.8242,83.459,45.8842,4.0627,2.3401,2.0658,769.0943,3.2231,3.6333,3.733
2015/6/30,-5,5.8299,6.4443,5.3846,5.1307,6.2872,3.4115,6.3595,5965283971,20144202516,2.0873E+11,46461388140,5224.3875,58.9617,14.7151,87.9529,43.59,4.2996,2.4908,2.177,730.6395,3.411,3.8675,3.934
2015/7/1,-5.0392,-9.9806,-4.9145,-8.6375,4.2571,6.2983,3.0496,4.9129,5664681756,18133698830,1.98472E+11,42448299870,4961.1205,53.077,13.9919,80.356,41.3934,3.8705,2.3684,1.989,693.8212,3.0706,3.6774,3.5942
2015/7/2,-4.9528,-10.0072,-9.9625,-9.9867,1.7648,4.9637,2.8208,5.1102,5384119687,16319023425,1.78699E+11,38209122120,4715.4046,47.7655,12.598,72.3311,39.3433,3.4831,2.1325,1.7904,659.4574,2.7633,3.311,3.2353
2015/7/3,-4.9628,-10,-9.9834,-10.0592,0.23,4.1017,2.8117,4.0282,5116917718,14687121083,1.60859E+11,34365600960,4481.3895,42.9889,11.3403,65.0552,37.3908,3.1348,1.9196,1.6103,626.73,2.487,2.9805,2.9098
2015/7/6,-4.9608,-9.9556,5.0832,-9.8684,2.0375,7.6113,3.2063,5.431,4863075847,13224936584,1.69035E+11,30974258760,4259.0751,38.7091,11.9167,58.6353,35.5359,2.8227,2.0172,1.4514,595.639,2.2394,3.132,2.6227
2015/7/7,-4.9451,-9.9704,-2.4626,-10.0365,0.0425,2.5663,3.2633,5.0927,4622594074,11906359491,1.64873E+11,27865528410,4048.4615,34.8497,11.6232,52.7503,33.7786,2.5413,1.9675,1.3057,566.1843,2.0161,3.0549,2.3595
2015/7/8,-5.0578,0,-9.1073,-9.9391,0.0359,,3.8647,1.4614,4388792351,11906359491,1.49857E+11,25095932280,3843.6983,34.8497,10.5647,47.5074,32.0701,2.5413,1.7883,1.1759,537.5478,2.0161,2.7766,2.1249
2015/7/9,0,0,10.0198,9.9099,,,2.2128,5.8049,4388792351,11906359491,1.64873E+11,27582916560,3843.6983,34.8497,11.6232,52.2154,32.0701,2.5413,1.9675,1.2924,537.5478,2.0161,3.0549,2.3355
2015/7/10,0,0,9.3778,10.041,,,2.0472,3.4871,4388792351,11906359491,1.80334E+11,30352512690,3843.6983,34.8497,12.7133,57.4583,32.0701,2.5413,2.152,1.4222,537.5478,2.0161,3.3413,2.57
2015/7/13,5.0228,9.9781,-0.0824,10.0559,0.4026,0.2656,1.8934,5.2938,4609233976,13094384396,1.80186E+11,33404720670,4036.7608,38.327,12.7028,63.2362,33.681,2.7949,2.1502,1.5652,564.5479,2.2173,3.3386,2.8285
2015/7/14,5.0725,9.9701,-6.6007,-1.8613,0.1698,0.5328,1.5871,5.3299,4843035699,14399906270,1.68292E+11,32782974600,4241.524,42.1483,11.8643,62.0592,35.3894,3.0735,2.0083,1.5361,593.1844,2.4383,3.1182,2.7758
2015/7/15,-4.9655,-9.9728,0,-10,3.2101,8.7158,1.2009,3.9617,4602553926,12963832209,1.68292E+11,29504677140,4030.9104,37.9449,11.8643,55.8533,33.6322,2.767,2.0083,1.3825,563.7297,2.1952,3.1182,2.4983
2015/7/16,-4.9347,1.3092,-1.5901,1.9157,4.2774,5.4768,0.7463,2.9108,4375432252,13133550052,1.65616E+11,30069900840,3831.9975,38.4417,11.6757,56.9233,31.9725,2.8032,1.9764,1.409,535.9114,2.2239,3.0686,2.5461
2015/7/17,5.0382,9.5427,3.2316,7.3308,4.1336,6.791,0.9221,3.1419,4595873877,14386851051,1.70968E+11,32274273270,4025.06,42.11,12.053,61.0962,33.5833,3.0707,2.0402,1.5123,562.9116,2.4361,3.1678,2.7328
2015/7/20,2.907,2.6316,-1.6522,0.3503,3.8115,6.1903,0.9223,3.2406,4729474862,14765452395,1.68143E+11,32387318010,4142.0676,43.2182,11.8538,61.3102,34.5596,3.1515,2.0065,1.5176,579.2753,2.5002,3.1155,2.7423
2015/7/21,-0.4237,8.7533,3.8904,3.1414,3.6312,7.4825,1.0921,4.105,4709434714,16057919050,1.74685E+11,33404720670,4124.5164,47.0012,12.315,63.2362,34.4132,3.4274,2.0846,1.5652,576.8207,2.7191,3.2367,2.8285
2015/7/22,4.9645,-1.3821,-3.3191,0.1692,5.7694,7.1627,0.9373,3.3044,4943236438,15835980332,1.68887E+11,33461243040,4329.2797,46.3516,11.9062,63.3432,36.1216,3.38,2.0154,1.5679,605.4572,2.6815,3.1292,2.8333
2015/7/23,2.1622,8.3265,0.7042,3.7162,4.1311,8.3197,0.9503,4.5912,5050117225,17154557424,1.70076E+11,34704735180,4422.8857,50.2111,11.9901,65.6972,36.9026,3.6615,2.0296,1.6262,618.5482,2.9048,3.1513,2.9386
2015/7/24,-2.381,-2.7397,-3.9336,-3.7459,4.0158,6.8121,1.0074,3.9945,4929876339,16684569550,1.63386E+11,33404720670,4317.5789,48.8354,11.5184,63.2362,36.024,3.5612,1.9497,1.5652,603.8208,2.8252,3.0273,2.8285
2015/7/27,-5.0136,-10.0156,-10.0091,-10.0683,3.1807,5.7794,1.2483,3.1949,4682714517,15013501551,1.47033E+11,29787288990,4101.1149,43.9442,10.3655,56.3883,34.2179,3.2045,1.7546,1.3957,573.548,2.5422,2.7243,2.5222
2015/7/28,-4.9929,-8.1739,-3.9434,-3.4156,3.2312,8.6429,1.3261,3.559,4448912794,13786310989,1.41235E+11,28769886330,3896.3517,40.3523,9.9568,54.4623,32.5095,2.9426,1.6854,1.3481,544.9115,2.3344,2.6169,2.436
2015/7/29,1.3514,7.1023,6.5263,6.2868,3.7734,5.5298,0.8168,2.3767,4509033237,14765452395,1.50452E+11,30578602170,3949.0051,43.2182,10.6066,57.8863,32.9488,3.1515,1.7954,1.4328,552.2751,2.5002,2.7877,2.5892
2015/7/30,-1.3333,-2.2104,-2.7668,-0.3697,3.3644,5.5118,0.7723,3.2827,4448912794,14439071926,1.46289E+11,30465557430,3896.3517,42.2629,10.3131,57.6723,32.5095,3.0819,1.7457,1.4275,544.9115,2.445,2.7105,2.5796
2015/7/31,1.3514,10.0362,3.8618,4.6382,2.2255,10.9428,0.9297,4.0955,4509033237,15888201207,1.51939E+11,31878616680,3949.0051,46.5045,10.7114,60.3473,32.9488,3.3912,1.8131,1.4937,552.2751,2.6903,2.8152,2.6993
2015/8/3,-4.7407,-9.8603,2.7397,3.5461,2.1473,7.8781,1.0529,3.2387,4295271661,14321574958,1.56101E+11,33009064080,3761.793,41.919,11.0049,62.4872,31.3868,3.0568,1.8628,1.5467,526.0932,2.4251,2.8923,2.795
2015/8/4,4.6656,10.0273,1.8095,2.0548,2.1138,7.1196,0.5349,3.2894,4495673139,15757649019,1.58926E+11,33687332520,3937.3043,46.1223,11.204,63.7712,32.8511,3.3633,1.8965,1.5785,550.6388,2.6682,2.9447,2.8524
2015/8/5,-2.2288,-0.2486,-3.5547,-4.0268,2.2807,8.8244,0.5237,2.4217,4395472400,15718483363,1.53277E+11,32330795640,3849.5487,46.0077,10.8057,61.2032,32.1189,3.355,1.8291,1.5149,538.366,2.6616,2.84,2.7375
2015/8/6,-2.8875,-1.5781,1.6489,-1.049,2.0703,4.2632,0.394,1.2735,4268551464,15470434207,1.55804E+11,31991661420,3738.3915,45.2817,10.9839,60.5613,31.1915,3.302,1.8593,1.499,522.8205,2.6196,2.8868,2.7088
2015/8/7,5.0078,3.1224,1.0496,3.5336,2.4908,5.8447,0.4207,2.1807,4482313040,15953477300,1.57439E+11,33122108820,3925.6036,46.6955,11.0992,62.7012,32.7535,3.4051,1.8788,1.552,549.0024,2.7014,2.9171,2.8045
2015/8/10,4.1729,7.365,3.1161,6.4846,3.1134,7.2124,0.8136,4.0697,4669354419,17128446987,1.62345E+11,35269958880,4089.4142,50.1347,11.4451,66.7672,34.1203,3.6559,1.9373,1.6526,571.9116,2.9003,3.008,2.9864
2015/8/11,0.5722,-0.0762,-1.0989,-1.7628,3.3744,6.6638,0.5525,3.4153,4696074616,17115391768,1.60561E+11,34648212810,4112.8157,50.0964,11.3193,65.5902,34.3155,3.6531,1.916,1.6235,575.1843,2.8981,2.975,2.9338
2015/8/12,2.276,0.6865,-2.3148,-2.2838,3.3255,5.3395,0.4243,2.5734,4802955404,17232888737,1.56845E+11,33856899630,4206.4217,50.4403,11.0573,64.0922,35.0965,3.6782,1.8717,1.5864,588.2753,2.918,2.9061,2.8668
2015/8/13,1.5299,1.8182,4.0758,2.1703,2.9531,4.9674,0.7123,2.3278,4876435945,17546213987,1.63237E+11,34591690440,4270.7759,51.3574,11.508,65.4832,35.6335,3.7451,1.948,1.6209,597.2753,2.9711,3.0246,2.929
2015/8/14,-0.137,-0.2976,-0.7286,-0.9804,2.889,5.8573,0.509,2.0781,4869755896,17493993112,1.62048E+11,34252556220,4264.9255,51.2046,11.4241,64.8412,35.5847,3.7339,1.9338,1.605,596.4572,2.9622,3.0025,2.9003
2015/8/17,-0.4115,9.2537,1.1009,3.6304,3.6837,9.3803,0.6607,3.2406,4849715748,19112840235,1.63832E+11,35496048360,4247.3744,55.9429,11.5499,67.1952,35.4382,4.0794,1.9551,1.6632,594.0026,3.2364,3.0356,3.0056
2015/8/18,-4.9587,-9.9727,-7.3503,-10.0318,4.0648,7.7121,0.7737,3.0549,4609233976,17206778299,1.5179E+11,31935139050,4036.7608,50.3639,10.7009,60.4543,33.681,3.6726,1.8114,1.4964,564.5479,2.9136,2.8124,2.704
2015/8/19,-1.1594,1.214,2.2527,3.8938,3.8054,6.9123,0.4824,2.3177,4555793582,17415661799,1.55209E+11,33178631190,3989.9577,50.9753,10.942,62.8082,33.2905,3.7172,1.8522,1.5546,558.0024,2.949,2.8758,2.8093
2015/8/20,-3.8123,-8.5457,-3.4483,-5.1107,2.3403,4.2516,0.3551,1.4185,4382112301,15927366863,1.49857E+11,31482960090,3837.8479,46.6191,10.5647,59.5983,32.0213,3.3995,1.7883,1.4752,536.7296,2.697,2.7766,2.6658
2015/8/21,-5.0305,-9.5082,-4.5635,-7.1813,2.8537,6.5237,0.4352,2.2949,4161670677,14412961489,1.43019E+11,29222065290,3644.7854,42.1865,10.0826,55.3183,30.4105,3.0763,1.7067,1.3693,509.7295,2.4405,2.6499,2.4743
2015/8/24,-4.9759,-9.9638,-9.6674,-9.6712,0.6155,5.0647,1.0659,2.0317,3954589150,12976887428,1.29192E+11,26395946790,3463.4237,37.9831,9.1078,49.9684,28.8973,2.7698,1.5417,1.2368,484.3658,2.1974,2.3937,2.235
2015/8/25,-5.0676,-9.9598,-6.9045,-10.0642,0.155,3.7162,1.0794,1.6477,3754187673,11684420772,1.20272E+11,23739395400,3287.9124,34.2001,8.479,44.9394,27.4329,2.4939,1.4353,1.1124,459.8202,1.9785,2.2285,2.0101
2015/8/26,-4.9822,-7.8212,3.7083,-1.9048,3.3124,5.5343,0.8852,2.1541,3567146294,10770555461,1.24732E+11,23287216440,3124.1018,31.5252,8.7934,44.0835,26.0661,2.2989,1.4885,1.0912,436.911,1.8238,2.3111,1.9718
2015/8/27,-2.809,6.303,8.7008,6.068,3.6267,4.1984,0.8034,1.5401,3466945556,11449426835,1.35585E+11,24700275690,3036.3461,33.5123,9.5585,46.7584,25.3339,2.4438,1.618,1.1574,424.6382,1.9387,2.5122,2.0914
2015/8/28,5.0096,10.0342,3.2895,8.6957,2.7782,5.2458,0.7015,2.1662,3640626836,12598286084,1.40045E+11,26848125750,3188.456,36.875,9.8729,50.8244,26.6031,2.689,1.6712,1.258,445.911,2.1333,2.5948,2.2733
2015/8/31,-4.9541,-5.4922,6.9002,1.4737,2.0292,3.4233,0.7719,2.1555,3460265506,11906359491,1.49709E+11,27243782340,3030.4958,34.8497,10.5542,51.5734,25.2851,2.5413,1.7865,1.2766,423.82,2.0161,2.7739,2.3068
2015/9/1,5.0193,-9.3202,1.1917,2.2822,1.628,3.8406,1.3572,2.5438,3633946787,10796665898,1.51493E+11,27865528410,3182.6056,31.6016,10.68,52.7503,26.5543,2.3044,1.8078,1.3057,445.0929,1.8282,2.8069,2.3595
2015/9/2,4.9632,-0.6046,-4.1217,1.217,3.7588,4.0937,0.7498,3.1303,3814308116,10731389804,1.45249E+11,28204662630,3340.5658,31.4106,10.2398,53.3923,27.8722,2.2905,1.7333,1.3216,467.1839,1.8171,2.6912,2.3882
2015/9/7,5.0788,2.1898,-5.9365,-3.6072,1.1572,2.5155,0.7248,1.4286,4008029544,10966383742,1.36626E+11,27187259970,3510.2268,32.0984,9.6319,51.4664,29.2878,2.3407,1.6304,1.2739,490.9112,1.8569,2.5315,2.302
