ÈÕÆÚ,000710.SZ,002022.SZ,002030.SZ,002223.SZ,002382.SZ,002432.SZ,002551.SZ,002901.SZ,002932.SZ,002950.SZ,300003.SZ,300030.SZ,300049.SZ,300206.SZ,300238.SZ,300244.SZ,300246.SZ,300273.SZ,300298.SZ,300314.SZ,300318.SZ,300326.SZ,300358.SZ,300396.SZ,300406.SZ,300439.SZ,300453.SZ,300463.SZ,300482.SZ,300529.SZ,300562.SZ,300595.SZ,300633.SZ,300639.SZ,300642.SZ,300653.SZ,300676.SZ,300677.SZ,300685.SZ,300753.SZ,300760.SZ,600055.SH,600529.SH,600587.SH,603301.SH,603309.SH,603367.SH,603387.SH,603658.SH,603880.SH,603976.SH,603987.SH,688016.SH,688029.SH,688068.SH,000710.SZ,002022.SZ,002030.SZ,002223.SZ,002382.SZ,002432.SZ,002551.SZ,002901.SZ,002932.SZ,002950.SZ,300003.SZ,300030.SZ,300049.SZ,300206.SZ,300238.SZ,300244.SZ,300246.SZ,300273.SZ,300298.SZ,300314.SZ,300318.SZ,300326.SZ,300358.SZ,300396.SZ,300406.SZ,300439.SZ,300453.SZ,300463.SZ,300482.SZ,300529.SZ,300562.SZ,300595.SZ,300633.SZ,300639.SZ,300642.SZ,300653.SZ,300676.SZ,300677.SZ,300685.SZ,300753.SZ,300760.SZ,600055.SH,600529.SH,600587.SH,603301.SH,603309.SH,603367.SH,603387.SH,603658.SH,603880.SH,603976.SH,603987.SH,688016.SH,688029.SH,688068.SH,000710.SZ,002022.SZ,002030.SZ,002223.SZ,002382.SZ,002432.SZ,002551.SZ,002901.SZ,002932.SZ,002950.SZ,300003.SZ,300030.SZ,300049.SZ,300206.SZ,300238.SZ,300244.SZ,300246.SZ,300273.SZ,300298.SZ,300314.SZ,300318.SZ,300326.SZ,300358.SZ,300396.SZ,300406.SZ,300439.SZ,300453.SZ,300463.SZ,300482.SZ,300529.SZ,300562.SZ,300595.SZ,300633.SZ,300639.SZ,300642.SZ,300653.SZ,300676.SZ,300677.SZ,300685.SZ,300753.SZ,300760.SZ,600055.SH,600529.SH,600587.SH,603301.SH,603309.SH,603367.SH,603387.SH,603658.SH,603880.SH,603976.SH,603987.SH,688016.SH,688029.SH,688068.SH,000710.SZ,002022.SZ,002030.SZ,002223.SZ,002382.SZ,002432.SZ,002551.SZ,002901.SZ,002932.SZ,002950.SZ,300003.SZ,300030.SZ,300049.SZ,300206.SZ,300238.SZ,300244.SZ,300246.SZ,300273.SZ,300298.SZ,300314.SZ,300318.SZ,300326.SZ,300358.SZ,300396.SZ,300406.SZ,300439.SZ,300453.SZ,300463.SZ,300482.SZ,300529.SZ,300562.SZ,300595.SZ,300633.SZ,300639.SZ,300642.SZ,300653.SZ,300676.SZ,300677.SZ,300685.SZ,300753.SZ,300760.SZ,600055.SH,600529.SH,600587.SH,603301.SH,603309.SH,603367.SH,603387.SH,603658.SH,603880.SH,603976.SH,603987.SH,688016.SH,688029.SH,688068.SH,000710.SZ,002022.SZ,002030.SZ,002223.SZ,002382.SZ,002432.SZ,002551.SZ,002901.SZ,002932.SZ,002950.SZ,300003.SZ,300030.SZ,300049.SZ,300206.SZ,300238.SZ,300244.SZ,300246.SZ,300273.SZ,300298.SZ,300314.SZ,300318.SZ,300326.SZ,300358.SZ,300396.SZ,300406.SZ,300439.SZ,300453.SZ,300463.SZ,300482.SZ,300529.SZ,300562.SZ,300595.SZ,300633.SZ,300639.SZ,300642.SZ,300653.SZ,300676.SZ,300677.SZ,300685.SZ,300753.SZ,300760.SZ,600055.SH,600529.SH,600587.SH,603301.SH,603309.SH,603367.SH,603387.SH,603658.SH,603880.SH,603976.SH,603987.SH,688016.SH,688029.SH,688068.SH,000710.SZ,002022.SZ,002030.SZ,002223.SZ,002382.SZ,002432.SZ,002551.SZ,002901.SZ,002932.SZ,002950.SZ,300003.SZ,300030.SZ,300049.SZ,300206.SZ,300238.SZ,300244.SZ,300246.SZ,300273.SZ,300298.SZ,300314.SZ,300318.SZ,300326.SZ,300358.SZ,300396.SZ,300406.SZ,300439.SZ,300453.SZ,300463.SZ,300482.SZ,300529.SZ,300562.SZ,300595.SZ,300633.SZ,300639.SZ,300642.SZ,300653.SZ,300676.SZ,300677.SZ,300685.SZ,300753.SZ,300760.SZ,600055.SH,600529.SH,600587.SH,603301.SH,603309.SH,603367.SH,603387.SH,603658.SH,603880.SH,603976.SH,603987.SH,688016.SH,688029.SH,688068.SH
2014/1/16,0,0,-2.4161,0.9538,-1.9541,-2.2617,0.8151,,,,-1.2805,-3.0612,0,2.6608,-0.7311,-0.8286,-1.8415,-1.9489,0,-3.1392,0.4172,-2.1911,,,,,,,,,,,,,,,,,,,,0.3463,2.0263,-0.0718,,,,,,,,,,,,,,2.7287,1.1433,0.235,3.6553,1.2326,,,,0.8307,1.1017,,2.8654,3.3327,0.5506,2.9958,1.168,1.2264,9.6434,6.6082,1.4882,,,,,,,,,,,,,,,,,,,,1.4082,1.2825,0.4522,,,,,,,,,,,,1285200000,7362404027,6373801524,11792208106,2767088700,4501200000,3882264893,,,,11108067878,2017078171,2590164972,1417661667,2750088304,3687620751,1093478832,6720117525,2322668400,1008350000,868640857,1648702500,,,,,,,,,,,,,,,,,,,,2508655500,2591817718,12117579328,,,,,,,,,,,,-208.7429,28.7176,49.9287,54.5093,58.96,-490.9518,116.0199,,,,36.3513,60.9716,606.7674,96.8364,115.6748,84.7778,88.8436,73.7393,54.3789,58.5594,43.6047,78.7593,,,,,,,,,,,,,,,,,,,,57.5074,21.1865,59.7316,,,,,,,,,,,,11.1331,7.3133,9.4866,9.3377,2.8137,6.0202,6.8436,,,,4.6493,4.109,4.1695,2.8597,9.4215,12.657,6.6772,12.4201,9.5022,5.973,3.3921,9.9113,,,,,,,,,,,,,,,,,,,,3.7693,1.2768,5.7349,,,,,,,,,,,,4.901,7.4299,7.7885,9.8758,2.0743,11.0441,11.7076,,,,10.0872,7.0878,5.6858,7.3921,27.8536,7.1876,10.9427,17.3614,20.0181,17.2708,22.1375,39.8205,,,,,,,,,,,,,,,,,,,,3.2807,1.678,3.2998,,,,,,,,,,,
2014/1/17,0,0,-2.751,-0.0378,-3.9861,6.1157,-2.3286,,,,-0.1235,0.7895,0,-1.7795,-2.9984,-0.0655,1.3644,-2.536,-0.2959,2.6866,1.5235,0.0914,,,,,,,,,,,,,,,,,,,,-0.7765,-0.1986,-1.5513,,,,,,,,,,,,,,2.4913,0.777,0.5352,7.6433,0.7165,,,,0.5801,1.4886,,2.1399,3.0492,0.5366,2.5948,1.0153,1.0118,8.5122,7.3091,1.1157,,,,,,,,,,,,,,,,,,,,0.7797,0.6206,0.4562,,,,,,,,,,,,1285200000,7362404027,6198456228,11787751489,2656788804,4776480000,3791862865,,,,11094345743,2033002472,2590164972,1392434419,2667629054,3685204224,1108398384,6549696450,2315796600,1035440000,881874997.4,1650210000,,,,,,,,,,,,,,,,,,,,2489175000,2586670116,11929601941,,,,,,,,,,,,-208.7429,28.7176,48.5551,54.4887,56.6098,-520.977,113.3183,,,,36.3064,61.4529,606.7674,95.1132,112.2064,84.7222,90.0558,71.8693,54.218,60.1326,44.2691,78.8313,,,,,,,,,,,,,,,,,,,,57.0608,21.1444,58.805,,,,,,,,,,,,11.1331,7.3133,9.2256,9.3342,2.7015,6.3884,6.6843,,,,4.6436,4.1415,4.1695,2.8088,9.139,12.6487,6.7683,12.1052,9.4741,6.1335,3.4438,9.9203,,,,,,,,,,,,,,,,,,,,3.74,1.2742,5.6459,,,,,,,,,,,,4.901,7.4299,7.5742,9.872,1.9916,11.7195,11.435,,,,10.0747,7.1438,5.6858,7.2606,27.0184,7.1829,11.092,16.9211,19.9588,17.7348,22.4748,39.8569,,,,,,,,,,,,,,,,,,,,3.2552,1.6747,3.2486,,,,,,,,,,,
2014/1/20,0,0,6.4356,-5.7845,-5.3249,3.7383,0.6623,,,,-5.5659,-3.1332,0.3361,-5.9078,-3.2538,-2.8197,0.9534,-0.7736,-5.3561,-2.907,2.5921,-2.5731,,,,,,,,,,,,,,,,,,,,-1.913,0.597,-2.2031,,,,,,,,,,,,,,4.9264,1.0628,0.5316,7.2017,1.1271,,,,1.1619,1.6209,5.7238,1.7982,3.2734,0.6257,2.7907,1.087,5.4677,6.4385,9.1314,1.604,,,,,,,,,,,,,,,,,,,,1.1512,0.573,0.7761,,,,,,,,,,,,1285200000,7362404027,6597366777,11105889115,2515317198,4955040000,3816974539,,,,10476849691,1969305267,2598871409,1310171653,2580829844,3581293548,1118966400,6499030725,2191760610,1005340000,904733967.4,1607748750,,,,,,,,,,,,,,,,,,,,2441556000,2602112922,11666781706,,,,,,,,,,,,-208.7429,28.7176,51.68,51.3368,53.5953,-540.4528,114.0687,,,,34.2856,59.5275,608.8069,89.4941,108.5555,82.3333,90.9144,71.3134,51.3141,58.3846,45.4165,76.8029,,,,,,,,,,,,,,,,,,,,55.9692,21.2706,57.5095,,,,,,,,,,,,11.1331,7.3133,9.8194,8.7943,2.5577,6.6272,6.7285,,,,4.3851,4.0117,4.1835,2.6429,8.8416,12.2921,6.8328,12.0115,8.9666,5.9552,3.5331,9.6651,,,,,,,,,,,,,,,,,,,,3.6684,1.2818,5.5215,,,,,,,,,,,,4.901,7.4299,8.0617,9.301,1.8856,12.1576,11.5107,,,,9.514,6.9199,5.7049,6.8316,26.1393,6.9803,11.1977,16.7902,18.8898,17.2193,23.0574,38.8313,,,,,,,,,,,,,,,,,,,,3.1929,1.6847,3.1771,,,,,,,,,,,
2014/1/21,0,0,-0.8638,0.8828,1.7159,5.5556,4.4408,,,,1.1788,2.4259,10.0084,2.2604,3.4193,0.8097,0.8333,2.6577,-0.7368,0.8554,0.3324,1.594,,,,,,,,,,,,,,,,,,,,3.1915,1.6815,0.8205,,,,,,,,,,,,,,4.4629,1.0717,0.3854,7.9917,1.808,,,,0.55,1.6192,3.6828,2.6748,3.5585,0.4455,2.5356,1.0719,1.6619,5.7544,8.0812,2.7752,8.0507,,,,,,,,,,,,,,,,,,,1.1762,1.4775,0.3954,,,,,,,,,,,,1285200000,7362404027,6540379556,11203934685,2558478027,5230320000,3986478343,,,,10600348901,2017078171,2858976210,1339786249,2669075708,3610291876,1128291120,6671754788,2175611880,1013940000,907741726.6,1633376250,1059949139,,,,,,,,,,,,,,,,,,,2519478000,2645867541,11762510931,,,,,,,,,,,,-208.7429,28.7176,51.2336,51.79,54.515,-570.4779,119.1343,,,,34.6898,60.9716,669.7386,91.5169,112.2673,83,91.6721,73.2087,50.936,58.884,45.5675,78.0272,31.4116,,,,,,,,,,,,,,,,,,,57.7555,21.6283,57.9814,,,,,,,,,,,,11.1331,7.3133,9.7346,8.8719,2.6015,6.9954,7.0273,,,,4.4368,4.109,4.6022,2.7026,9.1439,12.3916,6.8897,12.3307,8.9006,6.0061,3.5448,9.8191,9.3121,,,,,,,,,,,,,,,,,,,3.7855,1.3034,5.5669,,,,,,,,,,,,4.901,7.4299,7.992,9.3831,1.9179,12.833,12.0219,,,,9.6261,7.0878,6.2759,6.986,27.033,7.0369,11.291,17.2364,18.7506,17.3666,23.134,39.4503,5.3183,,,,,,,,,,,,,,,,,,,3.2948,1.713,3.2031,,,,,,,,,,,
2014/1/22,10,0,2.0107,2.9435,4.5923,-0.9246,5.6693,,,,3.0421,4,6.7758,0,3.252,1.3722,0.8264,0.069,-0.0158,-0.9754,-0.3313,5.3838,-7.1625,,,,,,,,,,,,,,,,,,,2.1478,0.7782,2.8707,,,,,,,,,,,,2.5037,,4.5416,1.0717,1.055,6.2442,2.935,,,,1.0337,4.5829,3.0079,3.0057,2.8679,0.7063,3.2006,1.0732,3.6273,12.2606,6.821,3.3298,68.3728,,,,,,,,,,,,,,,,,,,1.3371,1.3613,0.5117,,,,,,,,,,,,1413720000,7362404027,6671888528,11533724330,2675971394,5181960000,4212483414,,,,10922819062,2097761298,3052694431,1339786249,2755874918,3659830687,1137615840,6676360763,2175268290,1004050000,904733967.4,1721313750,984029917,,,,,,,,,,,,,,,,,,,2573590500,2666457950,12100174015,,,,,,,,,,,,-229.6172,28.7176,52.2637,53.3144,57.0185,-565.2032,125.8884,,,,35.7451,63.4104,715.1187,91.5169,115.9182,84.1389,92.4297,73.2592,50.928,58.3096,45.4165,82.228,29.1617,,,,,,,,,,,,,,,,,,,58.9959,21.7966,59.6458,,,,,,,,,,,,12.2465,7.3133,9.9303,9.133,2.721,6.9307,7.4257,,,,4.5718,4.2734,4.914,2.7026,9.4413,12.5616,6.9467,12.3393,8.8992,5.9475,3.5331,10.3478,8.6451,,,,,,,,,,,,,,,,,,,3.8668,1.3135,5.7267,,,,,,,,,,,,5.391,7.4299,8.1527,9.6593,2.006,12.7144,12.7034,,,,9.9189,7.3713,6.7011,6.986,27.9122,7.1334,11.3844,17.2483,18.7477,17.1972,23.0574,41.5742,4.9374,,,,,,,,,,,,,,,,,,,3.3656,1.7264,3.2951,,,,,,,,,,,
2014/1/23,-3.4225,0,2.8909,0.2318,1.0753,1.2922,0.0298,,,,0.1884,4.3016,2.959,1.9239,-0.9974,1.6012,4.4262,-2.0352,0.0632,3.469,3.0585,6.9771,6.0831,,,,,,,,,,,,,,,,,,,0.2523,-0.2896,6.0846,,,,,,,,,,,,3.748,,6.7632,0.9064,0.5503,5.6731,1.9453,,,,0.9189,4.7141,2.6118,3.182,1.9391,1.3362,5.066,1.797,2.9678,14.015,9.8805,3.5209,47.6381,,,,,,,,,,,,,,,,,,,1.1024,1.6342,0.9012,,,,,,,,,,,,1365336000,7362404027,6864768354,11560464031,2704745280,5248920000,4213738998,,,,10943402264,2187999005,3143023714,1365561916,2728388501,3718431475,1187969328,6540484500,2176642650,1038880000,932405352,1841411250,1043889304,,,,,,,,,,,,,,,,,,,2580084000,2658736547,12836418780,,,,,,,,,,,,-221.7587,28.7176,53.7746,53.438,57.6316,-572.5067,125.9259,,,,35.8124,66.1381,736.2791,93.2776,114.7621,85.4861,96.5208,71.7682,50.9601,60.3324,46.8056,87.9651,30.9356,,,,,,,,,,,,,,,,,,,59.1448,21.7335,63.275,,,,,,,,,,,,11.8273,7.3133,10.2174,9.1542,2.7503,7.0203,7.4279,,,,4.5804,4.4572,5.0595,2.7546,9.3471,12.7628,7.2542,12.0881,8.9048,6.1538,3.6411,11.0698,9.171,,,,,,,,,,,,,,,,,,,3.8766,1.3097,6.0751,,,,,,,,,,,,5.2065,7.4299,8.3884,9.6817,2.0276,12.8787,12.7072,,,,9.9376,7.6884,6.8994,7.1204,27.6338,7.2476,11.8883,16.8973,18.7595,17.7937,23.7626,44.4749,5.2377,,,,,,,,,,,,,,,,,,,3.3741,1.7214,3.4956,,,,,,,,,,,
2014/1/24,-2.2148,0,5.811,7.5559,2.4823,-1.5592,3.3671,,,,3.4483,-0.8734,0.4501,3.1727,1.246,-0.8936,2.1978,9.331,2.2889,3.5182,1.871,0.6959,7.8671,,,,,,,,,,,,,,,,,,,4.6141,0,5.8305,,,,,,,,,,,,2.5428,,8.1496,2.5471,0.6955,4.8853,1.3811,,,,1.3337,4.4902,2.7335,3.6278,2.219,1.5845,5.9502,3.2823,3.4331,16.2653,7.8267,1.5388,49.6471,,,,,,,,,,,,,,,,,,,2.542,1.3534,1.2886,,,,,,,,,,,,1335096000,7362404027,7263678903,12433960928,2771884347,5167080000,4355619959,,,,11320760963,2168889844,3157171674,1408886972,2762384858,3685204224,1214078544,7150776188,2226463200,1075430000,949850355.4,1854225000,1126013462,,,,,,,,,,,,,,,,,,,2699131500,2658736547,13584847265,,,,,,,,,,,,-216.8471,28.7176,56.8995,57.4758,59.0622,-563.5803,130.1659,,,,37.0473,65.5605,739.5934,96.237,116.1921,84.7222,98.6422,78.4649,52.1265,62.455,47.6813,88.5772,33.3694,,,,,,,,,,,,,,,,,,,61.8738,21.7335,66.9643,,,,,,,,,,,,11.5654,7.3133,10.8111,9.8459,2.8185,6.9108,7.678,,,,4.7383,4.4183,5.0822,2.842,9.4636,12.6487,7.4136,13.2161,9.1086,6.3703,3.7092,11.1468,9.8925,,,,,,,,,,,,,,,,,,,4.0554,1.3097,6.4293,,,,,,,,,,,,5.0912,7.4299,8.8759,10.4132,2.0779,12.6779,13.1351,,,,10.2803,7.6213,6.9305,7.3463,27.9781,7.1829,12.1495,18.474,19.1889,18.4197,24.2072,44.7844,5.6498,,,,,,,,,,,,,,,,,,,3.5297,1.7214,3.6994,,,,,,,,,,,
2014/1/27,-1.0193,9.9881,-1.0863,2.509,-0.173,1.5839,4.0646,,,,0,8.1743,5.4119,5.7221,-3.6397,-1.6721,0,-3.3494,0.3086,-2.2791,3.9265,0.271,-4.846,,,,,,,,,,,,,,,,,,,0.3208,-0.9681,0.1025,,,,,,,,,,,,1.1898,0.5086,5.2173,1.4433,0.5994,5.3407,1.6185,,,,1.3239,7.7776,2.817,6.3679,2.1355,1.2802,3.7823,1.9395,2.8581,10.7536,10.4828,3.4007,34.5111,,,,,,,,,,,,,,,,,,,1.0301,1.1614,0.5442,,,,,,,,,,,,1321488000,8097768996,7184773520,12745924105,2767088700,5248920000,4532657265,,,,11320760963,2346180399,3328035497,1489504483,2661842440,3623582776,1214078544,6911265488,2233335000,1050920000,987146569.4,1859250000,1071446521,,,,,,,,,,,,,,,,,,,2707789500,2632998536,13598771516,,,,,,,,,,,,-214.6369,31.5859,56.2814,58.9178,58.96,-572.5067,135.4566,,,,37.0473,70.9196,779.6196,101.7438,111.963,83.3055,98.6422,75.8368,52.2874,61.0316,49.5536,88.8172,31.7523,,,,,,,,,,,,,,,,,,,62.0722,21.5231,67.0329,,,,,,,,,,,,11.4475,8.0438,10.6937,10.0929,2.8137,7.0203,7.9901,,,,4.7383,4.7795,5.3573,3.0046,9.1192,12.4372,7.4136,12.7734,9.1367,6.2252,3.8549,11.177,9.4131,,,,,,,,,,,,,,,,,,,4.0685,1.2971,6.4359,,,,,,,,,,,,5.0393,8.172,8.7794,10.6745,2.0743,12.8787,13.669,,,,10.2803,8.2442,7.3056,7.7667,26.9598,7.0628,12.1495,17.8552,19.2481,17.9999,25.1577,44.9057,5.376,,,,,,,,,,,,,,,,,,,3.5411,1.7047,3.7032,,,,,,,,,,,
2014/1/28,-3.3181,10,0.4271,-1.5385,-0.3466,-2.0553,-2.41,,,,1.7576,-0.9502,10.0065,0.6996,-3.3967,-1.9673,-2.8674,1.2662,-1.6308,-1.5957,0.4875,-2.8649,-0.7324,,,,,,,,,,,,,,,,,,,-0.7194,0.0978,-3.9805,,,,,,,,,,,,1.5229,5.677,8.7861,0.9235,0.2739,5.7592,1.1498,,,,1.2095,2.9183,2.7913,4.876,2.2549,1.0141,3.4119,1.2743,1.6092,6.6086,9.447,2.405,23.9233,,,,,,,,,,,,,,,,,,,0.9246,0.6353,0.7981,,,,,,,,,,,,1277640000,8907545895,7215458947,12549832965,2757497405,5141040000,4423421481,,,,11519731913,2323886377,3682880658,1499924433,2571426596,3552295219,1179266256,6998779013,2196914460,1034150000,991958984.2,1805985000,1063599102,,,,,,,,,,,,,,,,,,,2688309000,2635572337,13057466263,,,,,,,,,,,,-207.515,34.7445,56.5217,58.0114,58.7556,-560.74,132.1922,,,,37.6985,70.2457,857.6326,102.4555,108.1599,81.6667,95.8137,76.7971,51.4347,60.0577,49.7951,86.2728,31.5197,,,,,,,,,,,,,,,,,,,61.6257,21.5441,64.3646,,,,,,,,,,,,11.0677,8.8482,10.7393,9.9376,2.8039,6.876,7.7976,,,,4.8216,4.734,5.8934,3.0256,8.8094,12.1925,7.201,12.9352,8.9877,6.1258,3.8737,10.8568,9.3442,,,,,,,,,,,,,,,,,,,4.0392,1.2983,6.1797,,,,,,,,,,,,4.8721,8.9892,8.8169,10.5103,2.0671,12.614,13.3396,,,,10.461,8.1659,8.0366,7.821,26.044,6.9238,11.8012,18.0813,18.9342,17.7127,25.2803,43.6192,5.3366,,,,,,,,,,,,,,,,,,,3.5156,1.7064,3.5558,,,,,,,,,,,
2014/1/29,0.7101,8.0098,-0.1215,1.669,-0.7826,3.3285,2.1573,,,,0.0596,3.8374,2.7943,6.7642,6.4698,1.8878,7.0111,2.5008,1.1886,3.6175,8.9751,-0.946,-0.8408,,,,,,,,,,,,,,,,,,,3.0596,3.8086,9.9973,,,,,,,,,,,,0.804,10.4435,4.7774,0.7438,0.3176,3.7457,1.2424,,,,0.8241,4.3423,3.037,6.0698,1.835,0.5593,5.8678,1.3369,2.3593,9.9572,15.2596,2.8146,21.556,,,,,,,,,,,,,,,,,,,1.1912,2.9132,0.6016,,,,,,,,,,,,1286712000,9621025001,7206691682,12759293956,2735916990,5312160000,4518845844,,,,11526592980,2413062465,3785791116,1601381845,2737791749,3619353853,1261945440,7173806063,2223027300,1071560000,1080988656,1788900000,1054656693,,,,,,,,,,,,,,,,,,,2770560000,2735950580,14362864783,,,,,,,,,,,,-208.9885,37.5275,56.4531,58.9796,58.2958,-579.4043,135.0439,,,,37.7209,72.9412,881.5973,109.3858,115.1576,83.2083,102.5313,78.7176,52.0461,62.2303,54.2643,85.4566,31.2547,,,,,,,,,,,,,,,,,,,63.5112,22.3647,70.7994,,,,,,,,,,,,11.1462,9.5569,10.7263,10.1035,2.782,7.1049,7.9658,,,,4.8245,4.9157,6.058,3.2303,9.3794,12.4227,7.7059,13.2586,9.0945,6.3474,4.2213,10.7541,9.2656,,,,,,,,,,,,,,,,,,,4.1628,1.3478,6.7975,,,,,,,,,,,,4.9067,9.7092,8.8062,10.6857,2.0509,13.0338,13.6273,,,,10.4672,8.4793,8.2612,8.3501,27.729,7.0545,12.6285,18.5335,19.1593,18.3535,27.5493,43.2066,5.2918,,,,,,,,,,,,,,,,,,,3.6232,1.7714,3.9112,,,,,,,,,,,
2014/1/30,-3.8778,3.9581,-1.1557,-2.2354,-0.9641,-0.8403,-1.0281,,,,0.5952,1.7158,0.8097,-2.7055,-3.8573,5.0576,-0.936,-1.7014,-1.4529,-2.1669,-3.951,-1.1517,-4.9663,,,,,,,,,,,,,,,,,,,-0.3125,-0.0941,1.3936,,,,,,,,,,,,0.8928,4.6187,3.2739,0.476,0.2742,3.2859,0.5538,,,,1.246,2.4957,2.2894,2.2221,1.2211,1.7364,5.7011,0.8458,0.9804,7.0375,7.8021,1.8906,18.8867,,,,,,,,,,,,,,,,,,,0.6124,1.1952,0.4527,,,,,,,,,,,,1236816000,10001839003,7123402666,12474070479,2709540928,5267520000,4472389246,,,,11595203653,2454465648,3816445295,1558056788,2647262093,3802405801,1250134128,7051747725,2190729840,1048340000,1038278476,1768297500,1002279730,,,,,,,,,,,,,,,,,,,2761902000,2733376779,14563025889,,,,,,,,,,,,-200.8844,39.0128,55.8006,57.6612,57.7338,-574.5354,133.6555,,,,37.9454,74.1928,888.7358,106.4264,110.7156,87.4167,101.5716,77.3783,51.2899,60.8818,52.1203,84.4724,29.7025,,,,,,,,,,,,,,,,,,,63.3127,22.3436,71.786,,,,,,,,,,,,10.714,9.9352,10.6023,9.8777,2.7552,7.0452,7.8839,,,,4.8532,5,6.1071,3.1429,9.0176,13.051,7.6338,13.033,8.9624,6.2099,4.0546,10.6302,8.8055,,,,,,,,,,,,,,,,,,,4.1498,1.3465,6.8923,,,,,,,,,,,,4.7164,10.0935,8.7045,10.4468,2.0312,12.9243,13.4872,,,,10.5295,8.6247,8.328,8.1242,26.6594,7.4113,12.5103,18.2182,18.8809,17.9558,26.4608,42.709,5.029,,,,,,,,,,,,,,,,,,,3.6118,1.7697,3.9657,,,,,,,,,,,
2014/2/7,1.7115,-2.8446,2.7692,5.7878,2.0354,10.0282,3.2566,,,,0.8876,6.0121,-1.0614,1.3024,7.1173,0,6.8623,8.1973,2.2585,3.7736,4.635,2.6712,3.0772,,,,,,,,,,,,,,,,,,,1.3323,0,8.1869,,,,,,,,,,,,0.6288,5.5349,3.5961,1.0083,0.8578,5.9368,0.9112,,,,1.1584,2.568,1.9406,2.7045,2.6775,,5.8576,2.3339,2.3199,9.1114,8.1483,1.5868,17.3612,,,,,,,,,,,,,,,,,,,1.1551,,0.5442,,,,,,,,,,,,1257984000,9717322795,7320666125,13196042404,2764690876,5795760000,4618036959,,,,11698119661,2602030841,3775937987,1578348270,2858747866,3802405801,1335921552,7629797588,2240206800,1087900000,1086402623,1815532500,1033121914,,,,,,,,,,,,,,,,,,,2798698500,2733376779,15755289871,,,,,,,,,,,,-204.3225,37.9031,57.3459,60.9985,58.9089,-632.1512,138.0082,,,,38.2822,78.6533,879.3028,107.8124,118.5956,87.4167,108.5417,83.7212,52.4483,63.1792,54.5361,86.7288,30.6165,,,,,,,,,,,,,,,,,,,64.1562,22.3436,77.6631,,,,,,,,,,,,10.8974,9.6526,10.8959,10.4493,2.8112,7.7517,8.1406,,,,4.8963,5.3007,6.0423,3.1838,9.6594,13.051,8.1576,14.1014,9.1648,6.4442,4.2425,10.9142,9.0764,,,,,,,,,,,,,,,,,,,4.205,1.3465,7.4565,,,,,,,,,,,,4.7972,9.8064,8.9455,11.0515,2.0725,14.2204,13.9265,,,,10.623,9.1433,8.2397,8.23,28.5569,7.4113,13.3688,19.7115,19.3074,18.6333,27.6873,43.8498,5.1837,,,,,,,,,,,,,,,,,,,3.66,1.7697,4.2904,,,,,,,,,,,
2014/2/10,2.4038,5.4054,2.0958,-0.5404,2.255,10.0128,5.4377,,,,2.522,1.632,10.0029,3.6484,4.746,0,8.9344,4.9804,0,3.1621,-0.8859,3.2106,4.8931,,,,,,,,,,,,,,,,,,,3.635,0,-1.8007,,,,,,,,,,,,1.3013,4.7913,5.6612,1.3607,1.1058,5.818,1.5612,,,,1.7258,2.3917,3.1421,5.5681,3.5992,,8.3357,3.3657,,13.165,9.5964,2.5713,22.9671,,,,,,,,,,,,,,,,,,,2.401,,0.5885,,,,,,,,,,,,1288224000,10242583486,7474093259,13124736535,2827034296,6376080000,4869153705,,,,11993145553,2644495644,4153641265,1635932207,2994424715,3802405801,1455277968,8009790525,2240206800,1122300000,1076777794,1873822500,1083673896,,,,,,,,,,,,,,,,,,,2900430000,2733376779,15471583259,,,,,,,,,,,,-209.2341,39.9519,58.5477,60.6689,60.2373,-695.4475,145.5127,,,,39.2477,79.9369,967.2586,111.7458,124.2242,87.4167,118.2393,87.8908,52.4483,65.177,54.0529,89.5134,32.1146,,,,,,,,,,,,,,,,,,,66.4882,22.3436,76.2646,,,,,,,,,,,,11.1593,10.1743,11.1243,10.3929,2.8746,8.5278,8.5833,,,,5.0198,5.3872,6.6467,3.3,10.1178,13.051,8.8864,14.8037,9.1648,6.648,4.2049,11.2646,9.5205,,,,,,,,,,,,,,,,,,,4.3579,1.3465,7.3223,,,,,,,,,,,,4.9125,10.3364,9.133,10.9918,2.1193,15.6442,14.6837,,,,10.8909,9.2925,9.0639,8.5302,29.9122,7.4113,14.5633,20.6933,19.3074,19.2225,27.442,45.2577,5.4374,,,,,,,,,,,,,,,,,,,3.793,1.7697,4.2132,,,,,,,,,,,
