ÈÕÆÚ,002207.SZ,002554.SZ,002629.SZ,002738.SZ,002828.SZ,300157.SZ,300164.SZ,300191.SZ,600339.SH,600583.SH,600871.SH,600968.SH,601808.SH,603619.SH,603727.SH,603979.SH,002207.SZ,002554.SZ,002629.SZ,002738.SZ,002828.SZ,300157.SZ,300164.SZ,300191.SZ,600339.SH,600583.SH,600871.SH,600968.SH,601808.SH,603619.SH,603727.SH,603979.SH,002207.SZ,002554.SZ,002629.SZ,002738.SZ,002828.SZ,300157.SZ,300164.SZ,300191.SZ,600339.SH,600583.SH,600871.SH,600968.SH,601808.SH,603619.SH,603727.SH,603979.SH,002207.SZ,002554.SZ,002629.SZ,002738.SZ,002828.SZ,300157.SZ,300164.SZ,300191.SZ,600339.SH,600583.SH,600871.SH,600968.SH,601808.SH,603619.SH,603727.SH,603979.SH,002207.SZ,002554.SZ,002629.SZ,002738.SZ,002828.SZ,300157.SZ,300164.SZ,300191.SZ,600339.SH,600583.SH,600871.SH,600968.SH,601808.SH,603619.SH,603727.SH,603979.SH,002207.SZ,002554.SZ,002629.SZ,002738.SZ,002828.SZ,300157.SZ,300164.SZ,300191.SZ,600339.SH,600583.SH,600871.SH,600968.SH,601808.SH,603619.SH,603727.SH,603979.SH
2014/1/2,1.1998,1.4263,1.1373,,,2.3454,-1.8171,-0.5769,0.2304,-2.0619,1.0601,,-5.914,,,,1.4534,3.0525,2.8009,,,1.2098,2.9726,9.1766,0.7642,0.7199,1.3965,,0.5434,,,,1447924804,2258582438,1497777019,,,5564355984,2324829982,2688568000,2514972893,29559744000,1287000000,,61119828000,,,,199.721,56.6348,64.4493,,,72.8058,118.3589,101.6827,465.5437,12.2447,-11.8002,,14.0563,,,,3.4397,4.4543,2.8254,,,4.4165,3.2762,7.8039,2.1427,2.0263,2.4181,,2.535,,,,5.0786,6.13,3.5272,,,16.3952,10.5005,55.6522,0.8226,1.6521,0.9707,,3.3766,,,
2014/1/3,2.786,3.9062,0.1606,,,-0.375,4.8735,1.4334,-0.6897,-2.2368,-1.049,,-2.0952,,,,3.7001,11.2394,3.3106,,,1.3813,4.2754,10.6567,1.0453,0.6074,1.8661,,0.5558,,,,1488264144,2346808315,1500183086,,,5543489649,2438131381,2727107200,2497628252,28898539200,1273500000,,59839222080,,,,205.2853,58.8471,64.5529,,,72.5328,124.1271,103.1403,462.3331,11.9708,-11.6764,,13.7618,,,,3.5355,4.6283,2.8299,,,4.4,3.4359,7.9158,2.1279,1.981,2.3927,,2.4819,,,,5.2201,6.3695,3.5329,,,16.3337,11.0122,56.4499,0.8169,1.6151,0.9606,,3.3058,,,
2014/1/6,1.2687,-2.9323,-4.17,,,-3.1368,2.0588,-8.8156,-5.3241,-3.2301,-5.3004,,-0.8755,,,,4.8001,6.2266,2.9612,,,0.9116,4.5357,15.1048,1.091,0.7058,2.2171,,0.2763,,,,1507146388,2277992131,1437625331,,,5369603525,2488328204,2486696000,2364652674,27965073600,1206000000,,59315337840,,,,207.8898,57.1215,61.861,,,70.2576,126.6827,94.0478,437.7181,11.5841,-11.0575,,13.6413,,,,3.5804,4.4926,2.7119,,,4.262,3.5066,7.2179,2.0146,1.917,2.2659,,2.4602,,,,5.2863,6.1827,3.3855,,,15.8214,11.2389,51.4735,0.7735,1.563,0.9096,,3.2769,,,
2014/1/7,-0.7973,3.7955,2.2594,,,5.9154,3.6888,0.5535,0.978,-0.1391,-1.1194,,4.6614,,,,2.1479,7.6229,2.1962,,,1.9684,2.7378,9.1904,0.7479,0.8268,1.3813,,0.3993,,,,1495130414,2364453490,1470107243,,,5687235512,2580116679,2500460000,2387778861,27926179200,1192500000,,62080282440,,,,206.2324,59.2895,63.2587,,,74.4136,131.3557,94.5684,441.999,11.568,-10.9337,,14.2772,,,,3.5519,4.6631,2.7732,,,4.5141,3.636,7.2579,2.0343,1.9144,2.2405,,2.5749,,,,5.2442,6.4174,3.462,,,16.7573,11.6535,51.7584,0.781,1.5608,0.8995,,3.4296,,,
2014/1/8,1.6073,-0.5224,0,,,4.1582,3.8355,5.6514,0.4843,0.8357,0.7547,,-1.4534,,,,4.6847,5.7405,,,,3.9296,3.6577,14.1088,0.9042,0.6006,1.5943,,0.2282,,,,1519162361,2352101867,1470107243,,,5923720641,2679076129,2641770400,2399341955,28159545600,1201500000,,61178037360,,,,209.5472,58.9798,63.2587,,,77.5078,136.3938,99.9128,444.1394,11.6647,-11.0162,,14.0697,,,,3.609,4.6388,2.7732,,,4.7018,3.7754,7.6681,2.0442,1.9303,2.2575,,2.5375,,,,5.3285,6.3839,3.462,,,17.4541,12.1005,54.6835,0.7848,1.5738,0.9063,,3.3798,,,
2014/1/9,4.5763,-3.3758,0,,,0.5479,-1.7666,-2.4314,-1.4458,9.9448,8.6142,,5.0904,,,,8.5681,6.1454,,,,2.6943,3.2257,13.2603,0.8096,0.6353,5.2444,,0.7163,,,,1588683351,2272698579,1470107243,,,6552846076,2631747697,2577538400,2364652674,30959942400,1305000000,,64292238120,,,,219.1367,56.9887,63.2587,,,77.9325,133.9843,97.4835,437.7181,12.8247,-11.9652,,14.7859,,,,3.7741,4.4822,2.7732,,,4.7275,3.7087,7.4816,2.0146,2.1223,2.4519,,2.6666,,,,5.5723,6.1684,3.462,,,17.5497,11.8867,53.3539,0.7735,1.7304,0.9843,,3.5518,,,
2014/1/10,-3.6737,-2.4845,0,,,-4.0483,-2.3433,-3.7736,3.423,2.2613,-5.8621,,-0.7243,,,,4.1734,3.6109,,,,1.0358,2.1444,9.3063,2.0049,4.2828,3.7649,,0.3384,,,,1530320051,2216234018,1470107243,,,6287569318,2570077315,2480272800,2445594330,31660041600,1228500000,,63826563240,,,,211.0863,55.5729,63.2587,,,74.7776,130.8446,93.8049,452.7011,13.1147,-11.2638,,14.6788,,,,3.6355,4.3708,2.7732,,,4.5362,3.6218,7.1993,2.0836,2.1703,2.3082,,2.6473,,,,5.3676,6.0151,3.462,,,16.8393,11.6082,51.3406,0.7999,1.7695,0.9266,,3.5261,,,
2014/1/13,-0.8974,-3.2643,0,,,-0.6085,-2.3996,-5.3644,-2.1277,-1.5971,-1.8315,,-6.0192,,,,2.0956,3.9509,,,,0.7611,1.2882,12.9711,1.187,1.4896,1.7023,,0.2402,,,,1516587510,2143888799,1470107243,,,6249308247,2508406933,2347220800,2393560408,31154414400,1206000000,,59984745480,,,,209.1921,53.7588,63.2587,,,74.3226,127.7049,88.7728,443.0692,12.9052,-11.0575,,13.7953,,,,3.6028,4.2282,2.7732,,,4.5086,3.5349,6.8131,2.0392,2.1356,2.2659,,2.488,,,,5.3194,5.8187,3.462,,,16.7368,11.3296,48.5864,0.7829,1.7412,0.9096,,3.3139,,,
2014/1/14,4.5274,2.3868,0,,,10,6.3465,5.0821,3.1401,4.2447,3.3582,,2.6201,,,,2.1703,2.4671,,,,2.1038,2.1269,11.5925,1.2001,1.4167,2.4954,,0.2918,,,,1585250216,2195059807,1470107243,,,6874239072,2667602570,2466508800,2468720518,32476824000,1246500000,,61556398200,,,,218.6631,55.0419,63.2587,,,81.7548,135.8097,93.2844,456.982,13.453,-11.4288,,14.1567,,,,3.766,4.3291,2.7732,,,4.9594,3.7593,7.1594,2.1033,2.2263,2.342,,2.5532,,,,5.5603,5.9576,3.462,,,18.4105,12.0487,51.0557,0.8075,1.8151,0.9402,,3.4007,,,
2014/1/15,1.0828,-1.2862,0,,,2.5974,-0.2688,-2.0461,0.2342,-0.1198,1.444,,4.2553,,,,2.8106,3.7249,,,,2.5411,1.8511,8.423,1.034,0.8433,1.6268,,0.2412,,,,1602415892,2166827527,1470107243,,,7052790736,2660431595,2416040800,2474502065,32437929600,1264500000,,64175819400,,,,221.0309,54.334,63.2587,,,83.8783,135.4446,91.3756,458.0522,13.4369,-11.5939,,15.6662,,,,3.8067,4.2734,2.7732,,,5.0882,3.7492,7.0129,2.1082,2.2236,2.3758,,2.8254,,,,5.6205,5.881,3.462,,,18.8887,12.0163,50.011,0.8094,1.813,0.9538,,3.7633,,,
2014/1/16,-0.9106,0.6515,0,,,1.1935,-0.2695,1.4052,-0.7009,-1.199,-0.3559,,-0.6349,,,,2.9247,3.0783,,,,2.1659,1.4571,9.9692,0.7838,0.7181,1.0933,,0.2183,,,,1587825067,2180943667,1470107243,,,7136965092,2653260621,2449992000,2457157424,32048985600,1260000000,,63768353880,,,,219.0183,54.688,63.2587,,,84.8794,135.0795,92.6597,454.8416,13.2758,-11.5526,,15.5667,,,,3.7721,4.3012,2.7732,,,5.149,3.7391,7.1114,2.0934,2.197,2.3674,,2.8074,,,,5.5693,5.9193,3.462,,,19.1141,11.9839,50.7138,0.8037,1.7912,0.9504,,3.7394,,,
2014/1/17,-1.1351,-1.8608,0,,,0.7505,0.7568,5.7678,-3.2941,-1.0922,-0.7143,,1.8713,,,,2.1842,2.8276,,,,1.0685,0.7319,16.0674,0.8391,0.6841,0.9729,,0.2275,,,,1569801107,2140359764,1470107243,,,7190530591,2673339350,2591302400,2376215768,31698936000,1251000000,,64961645760,,,,216.5321,53.6703,63.2587,,,85.5165,136.1018,98.0041,439.8585,13.1308,-11.4701,,15.858,,,,3.7292,4.2212,2.7732,,,5.1876,3.7673,7.5216,2.0245,2.173,2.3505,,2.86,,,,5.5061,5.8092,3.462,,,19.2575,12.0746,53.6388,0.7772,1.7717,0.9436,,3.8094,,,
2014/1/20,4.2646,-3.4625,0,,,-3.5119,-2.1459,-7.33,0.2433,0,-2.518,,-4.2115,,,,4.1263,3.8702,,,,1.2358,0.5666,11.3413,0.4734,0.5121,0.922,,0.2593,,,,1636747245,2066250028,1470107243,,,6938007523,2615971552,2401359200,2381997315,31698936000,1219500000,,62225805840,,,,225.7664,51.812,63.2587,,,82.5132,133.1811,90.8204,440.9288,13.1308,-11.1813,,15.1902,,,,3.8883,4.075,2.7732,,,5.0054,3.6865,6.9702,2.0294,2.173,2.2913,,2.7395,,,,5.7409,5.608,3.462,,,18.5812,11.8155,49.7071,0.7791,1.7717,0.9198,,3.6489,,,
2014/1/21,1.4683,0.5978,0,,,2.0956,0.9868,1.1846,0.4854,2.454,0,,0.421,,,,4.9116,3.2568,,,,1.2125,0.706,6.9201,0.5653,0.9629,0.8351,,0.2357,,,,1660779192,2078601650,1470107243,,,7083399593,2641787061,2429804800,2393560408,32476824000,1219500000,,62487747960,,,,229.0813,52.1217,63.2587,,,84.2424,134.4954,91.8962,443.0692,13.453,-11.1813,,15.2541,,,,3.9454,4.0994,2.7732,,,5.1103,3.7229,7.0528,2.0392,2.2263,2.2913,,2.7511,,,,5.8252,5.6416,3.462,,,18.9706,11.9321,50.2959,0.7829,1.8151,0.9198,,3.6643,,,
2014/1/22,1.137,3.4805,0,,,-0.1801,0.8143,3.5876,2.657,2.7545,2.583,,3.7261,,,,2.8842,5.0123,,,,1.1905,1.8494,10.5442,1.2323,1.1977,1.3798,,0.4611,,,,1679661436,2150946869,1470107243,,,7070645902,2663299985,2516976800,2457157424,33371395200,1251000000,,64816122360,,,,231.6858,53.9358,63.2587,,,84.0907,135.5907,95.1931,454.8416,13.8236,-11.4701,,15.8225,,,,3.9902,4.2421,2.7732,,,5.1011,3.7532,7.3058,2.0934,2.2876,2.3505,,2.8536,,,,5.8914,5.8379,3.462,,,18.9365,12.0292,52.1003,0.8037,1.8651,0.9436,,3.8008,,,
2014/1/23,2.6571,-1.1485,0,,,-1.1544,1.5078,6.1247,0.4706,0.6993,1.4388,,1.0777,,,,3.0599,5.3403,,,,1.894,1.1097,16.232,1.3905,0.9218,1.9812,,0.4827,,,,1724292194,2126243624,1470107243,,,6989022284,2703457443,2671133600,2468720518,33604761600,1269000000,,65514634680,,,,237.842,53.3163,63.2587,,,83.1199,137.6351,101.0233,456.982,13.9203,-11.6351,,15.993,,,,4.0963,4.1934,2.7732,,,5.0422,3.8098,7.7533,2.1033,2.3036,2.3843,,2.8843,,,,6.048,5.7709,3.462,,,18.7179,12.2106,55.2913,0.8075,1.8782,0.9572,,3.8418,,,
2014/1/24,-0.3982,0.9129,0,,,1.4599,-2.6525,-1.0993,1.6393,-0.463,-1.773,,2.8432,,,,1.4768,4.7869,,,,1.5116,2.6174,15.1552,1.2484,1.051,4.4812,,0.4202,,,,1717425924,2145653316,1470107243,,,7091051807,2631747697,2641770400,2509191346,33449184000,1246500000,,67377334200,,,,236.8949,53.803,63.2587,,,84.3334,133.9843,99.9128,464.4735,13.8558,-11.4288,,16.4477,,,,4.08,4.2316,2.7732,,,5.1158,3.7087,7.6681,2.1378,2.293,2.342,,2.9663,,,,6.0239,5.8235,3.462,,,18.9911,11.8867,54.6835,0.8207,1.8695,0.9402,,3.951,,,
2014/1/27,-0.8496,-1.727,0,,,0.1799,-3.6512,2.9177,-1.3825,-2.3256,-1.8051,,-2.1166,,,,2.2594,4.949,,,,1.6235,1.7672,11.3496,0.8212,0.6619,2.3171,,0.2445,,,,1702835099,2108598448,1470107243,,,7103805497,2535656636,2718848800,2474502065,32671296000,1224000000,,65951204880,,,,234.8823,52.8739,63.2587,,,84.4851,129.0922,102.828,458.0522,13.5336,-11.2225,,16.0996,,,,4.0453,4.1586,2.7732,,,5.125,3.5733,7.8918,2.1082,2.2396,2.2997,,2.9035,,,,5.9727,5.723,3.462,,,19.0253,11.4527,56.279,0.8094,1.826,0.9232,,3.8674,,,
2014/1/28,-2.3185,-1.0042,0,,,3.7343,7.5792,0.4387,0,0.7143,-0.3676,,-2.6037,,,,2.3348,6.1616,,,,1.9371,2.315,10.6083,0.567,0.5334,1.0384,,0.3247,,,,1663354043,2087424238,1470107243,,,7369082255,2727838757,2730777600,2474502065,32904662400,1219500000,,64234028760,,,,229.4365,52.3429,63.2587,,,87.64,138.8764,103.2791,458.0522,13.6303,-11.1813,,15.6804,,,,3.9515,4.1168,2.7732,,,5.3164,3.8441,7.9264,2.1082,2.2556,2.2913,,2.8279,,,,5.8342,5.6655,3.462,,,19.7357,12.3207,56.5259,0.8094,1.839,0.9198,,3.7667,,,
2014/1/29,0.5676,0.5917,0,,,5.1229,-1.8402,-2.7218,3.271,1.6548,0.738,,-1.903,,,,1.03,4.9554,,,,2.331,1.8601,9.3264,1.9963,0.5316,0.8925,,0.2362,,,,1672795165,2099775861,1470107243,,,7746591488,2677641934,2656452000,2555443721,33449184000,1228500000,,63011632200,,,,230.7387,52.6526,63.2587,,,92.1297,136.3208,100.4681,473.0352,13.8558,-11.2638,,15.382,,,,3.9739,4.1412,2.7732,,,5.5888,3.7734,7.7107,2.1772,2.293,2.3082,,2.7741,,,,5.8673,5.699,3.462,,,20.7468,12.094,54.9874,0.8359,1.8695,0.9266,,3.695,,,
2014/1/30,1.0262,-1.6807,0,,,1.3829,0,-3.696,-1.1312,-2.093,-0.7326,,-4.0185,,,,2.6217,3.2029,,,,1.3258,1.3303,6.9547,0.7404,0.5379,0.8311,,0.3962,,,,1689960842,2064485510,1470107243,,,7853722487,2677641934,2558268800,2526535987,32749084800,1219500000,,60479525040,,,,233.1065,51.7677,63.2587,,,93.4038,136.3208,96.7548,467.6841,13.5658,-11.1813,,14.7639,,,,4.0147,4.0716,2.7732,,,5.6661,3.7734,7.4257,2.1525,2.245,2.2913,,2.6627,,,,5.9275,5.6032,3.462,,,21.0337,12.094,52.955,0.8264,1.8303,0.9198,,3.5465,,,
2014/2/7,-1.4728,2.8205,0,,,0.5521,1.0177,0.5022,0.6865,0.9501,0.369,,0.7218,,,,1.4317,4.201,,,,0.9196,1.1778,6.9064,0.8563,0.6474,1.164,,0.3415,,,,1665070611,2122714589,1470107243,,,7897085034,2704891638,2571115200,2543880627,33060240000,1224000000,,60916095240,,,,229.6732,53.2278,63.2587,,,93.9195,137.7081,97.2406,470.8948,13.6947,-11.2225,,14.8704,,,,3.9556,4.1864,2.7732,,,5.6973,3.8118,7.463,2.1673,2.2663,2.2997,,2.6819,,,,5.8402,5.7613,3.462,,,21.1498,12.2171,53.221,0.8321,1.8477,0.9232,,3.5721,,,
2014/2/10,3.1443,3.6575,0,,,-1.8088,5.7794,2.1413,2.7273,3.2941,2.2059,,2.2456,,,,3.9616,7.7231,,,,0.8963,3.718,9.0233,1.3088,1.2098,1.4511,,0.6549,,,,1717425924,2200353360,1470107243,,,7754243702,2861218885,2626171200,2613259190,34149283200,1251000000,,62284015200,,,,236.8949,55.1747,63.2587,,,92.2207,145.6669,99.3229,483.7374,14.1458,-11.4701,,15.2044,,,,4.08,4.3395,2.7732,,,5.5943,4.0321,7.6228,2.2264,2.3409,2.3505,,2.7421,,,,6.0239,5.972,3.462,,,20.7673,12.9232,54.3606,0.8548,1.9086,0.9436,,3.6523,,,
2014/2/11,4.9475,-1.3633,0,,,-1.7763,4.6617,5.87,3.3186,-0.1139,0.7194,,-1.215,,,,5.0073,6.3111,,,,1.2831,2.7687,16.9725,2.7682,1.2499,1.6157,,0.623,,,,1802396022,2170356562,1470107243,,,7616503847,2994599014,2780328000,2699982393,34110388800,1260000000,,61527293520,,,,248.6154,54.4225,63.2587,,,90.5825,152.4573,105.1531,499.7906,14.1297,-11.5526,,15.0196,,,,4.2818,4.2804,2.7732,,,5.4949,4.2201,8.0703,2.3003,2.3383,2.3674,,2.7088,,,,6.3219,5.8906,3.462,,,20.3984,13.5256,57.5516,0.8831,1.9064,0.9504,,3.608,,,
2014/2/12,-1.2381,3.252,0,,,-2.5117,0.7184,-1.1551,0,0.3421,3.2143,,0.7096,,,,4.1014,7.4428,,,,1.4969,2.7761,11.2415,2.0983,1.3425,3.4586,,0.34,,,,1780080643,2240937263,1470107243,,,7425198493,3016111938,2748212000,2699982393,34227072000,1300500000,,61963863720,,,,245.5373,56.1923,63.2587,,,88.3074,153.5526,103.9385,499.7906,14.178,-11.9239,,15.1262,,,,4.2288,4.4195,2.7732,,,5.3569,4.2504,7.977,2.3003,2.3463,2.4435,,2.728,,,,6.2436,6.0821,3.462,,,19.886,13.6228,56.8868,0.8831,1.913,0.9809,,3.6336,,,
2014/2/13,-1.8322,-3.937,0,,,-6.5957,-1.5692,-7.9132,-3.212,-2.5,-3.1142,,-3.5228,,,,3.2451,6.3236,,,,1.8119,2.2897,13.4132,1.5214,1.0857,2.1386,,0.4929,,,,1747465858,2152711387,1470107243,,,6935456785,2968783505,2530740800,2613259190,33371395200,1260000000,,59781012720,,,,241.0385,53.98,63.2587,,,82.4829,151.1431,95.7136,483.7374,13.8236,-11.5526,,14.5934,,,,4.1513,4.2456,2.7732,,,5.0036,4.1837,7.3458,2.2264,2.2876,2.3674,,2.6319,,,,6.1292,5.8427,3.462,,,18.5744,13.409,52.3852,0.8548,1.8651,0.9504,,3.5056,,,
2014/2/14,5.0589,2.623,0,,,5.7742,-1.4493,0.6889,6.4159,1.1655,10,,0.2434,,,,4.5291,4.8926,,,,1.7373,1.7616,6.8103,2.7789,0.7256,6.2985,,0.2397,,,,1835869091,2209175948,1470107243,,,7335922661,2925757657,2548175200,2780924049,33760339200,1386000000,,59926536120,,,,253.2325,55.3959,63.2587,,,87.2456,148.9526,96.373,514.7736,13.9847,-12.7079,,14.6289,,,,4.3613,4.3569,2.7732,,,5.2925,4.1231,7.3964,2.3693,2.3143,2.6041,,2.6383,,,,6.4393,5.9959,3.462,,,19.6469,13.2147,52.7461,0.9096,1.8869,1.0454,,3.5141,,,
2014/2/17,3.0388,2.8754,0,,,-0.6954,0.049,0.3601,0.8316,0.2304,-0.3247,,1.6999,,,,4.4393,10.0854,,,,2.2895,2.3167,7.6122,2.1235,1.1802,7.1688,,0.4784,,,,1891657539,2281892477,1470107243,,,7284907899,2927191852,2557351200,2804050237,33838128000,1381500000,,60945199920,,,,260.9277,56.9887,63.2587,,,86.6389,149.0256,96.7201,519.0545,14.0169,-12.6666,,14.8776,,,,4.4939,4.4822,2.7732,,,5.2557,4.1251,7.423,2.389,2.3196,2.5957,,2.6832,,,,6.635,6.1684,3.462,,,19.5103,13.2211,52.9361,0.9172,1.8912,1.042,,3.5738,,,
2014/2/18,0.4991,-0.5435,0,,,-2.1008,1.1269,-3.7316,-0.8247,0.8046,2.6059,,-0.5253,,,,2.8216,5.8097,,,,1.2834,1.643,12.7323,1.801,1.7177,7.8124,,0.3426,,,,1901098661,2269490888,1470107243,,,7131863616,2960178336,2461920800,2780924049,34110388800,1417500000,,60625048440,,,,262.23,56.679,63.2587,,,84.8187,150.705,93.1108,514.7736,14.1297,-12.9967,,14.7994,,,,4.5163,4.4578,2.7732,,,5.1453,4.1716,7.146,2.3693,2.3383,2.6633,,2.6691,,,,6.6681,6.1348,3.462,,,19.1004,13.3701,50.9607,0.9096,1.9064,1.0692,,3.5551,,,
2014/2/19,1.0835,0.6245,0,,,2.6466,1.3081,1.7145,2.9106,-2.6226,10.1587,,2.4964,,,,4.9615,7.9934,,,,1.5552,1.2113,10.9345,3.4054,1.2766,13.1631,,0.5132,,,,1921697473,2283664133,1470107243,,,7320618232,2998901599,2504130400,2861865706,33215817600,1561500000,,62138491800,,,,265.0713,57.033,63.2587,,,87.0636,152.6764,94.7072,529.7566,13.7592,-14.317,,15.1688,,,,4.5652,4.4857,2.7732,,,5.2814,4.2261,7.2686,2.4382,2.277,2.9338,,2.7357,,,,6.7404,6.1731,3.462,,,19.6059,13.545,51.8344,0.9361,1.8564,1.1778,,3.6438,,,
2014/2/20,-3.0817,0.4655,0,,,-6.0279,6.2649,4.727,10.101,0,10.0865,,1.0304,,,,7.6908,14.9931,,,,3.6501,5.1984,20.0519,2.3979,2.1284,3.9941,,0.7849,,,,1862475889,2294294067,1470107243,,,6879340548,3186781134,2622500800,3150943050,33215817600,1719000000,,62778794760,,,,256.9025,57.2985,63.2587,,,81.8155,162.2415,99.184,583.2674,13.7592,-15.7611,,15.3252,,,,4.4245,4.5065,2.7732,,,4.9631,4.4909,7.6121,2.6845,2.277,3.2298,,2.7639,,,,6.5326,6.2019,3.462,,,18.4241,14.3936,54.2846,1.0306,1.8564,1.2966,,3.6814,,,
2014/2/21,-2.8571,-5.0193,0,,,-0.3337,-2.6103,-5.4934,-8.4404,-1.9906,-9.9476,,-4.1261,,,,5.4218,9.6397,,,,1.196,2.7273,10.6315,6.5991,1.3331,26.0856,,0.5213,,,,1809262293,2179136450,1470107243,,,6856383905,3103597829,2478437600,2884991893,32554612800,1548000000,,60188478240,,,,249.5625,54.4225,63.2587,,,81.5425,158.0066,93.7355,534.0375,13.4853,-14.1932,,14.6928,,,,4.2981,4.2804,2.7732,,,4.9465,4.3737,7.194,2.4579,2.2316,2.9085,,2.6498,,,,6.346,5.8906,3.462,,,18.3626,14.0179,51.3026,0.9437,1.8195,1.1676,,3.5295,,,
2014/2/24,4.8861,-0.813,0,,,1.0417,4.5287,0.7034,-2.004,-3.1063,-7.5581,,-1.354,,,,2.8492,4.9606,,,,1.3581,3.2017,6.731,2.8408,0.8213,12.4175,,0.4435,,,,1897665526,2161419893,1470107243,,,6927804571,3244148932,2495872000,2827176424,31543358400,1431000000,,59373547200,,,,261.7565,53.98,63.2587,,,82.3919,165.1621,94.3949,523.3353,13.0664,-13.1205,,14.4939,,,,4.5081,4.2456,2.7732,,,4.9981,4.5717,7.2446,2.4087,2.1623,2.6887,,2.614,,,,6.6561,5.8427,3.462,,,18.5539,14.6527,51.6635,0.9247,1.763,1.0794,,3.4817,,,
2014/2/25,-5.9249,-2.377,0,,,-7.2165,4.023,-7.2426,-5.1125,-1.4797,-2.5157,,-4.8039,,,,3.9165,4.2363,,,,1.4288,7.1,10.0327,2.8391,1.0434,12.0349,,0.4771,,,,1785230346,2984028943,1470107243,,,6427859911,3374660670,2315104800,2682637752,31076625600,1395000000,,56521288560,,,,246.2476,52.6969,63.2587,,,76.4461,171.8066,87.5582,496.58,12.873,-12.7904,,13.7976,,,,4.241,4.1446,2.7732,,,4.6374,4.7557,6.7199,2.2855,2.1303,2.621,,2.4884,,,,6.2617,5.7038,3.462,,,17.215,15.2422,47.9217,0.8775,1.7369,1.0522,,3.3144,,,
2014/2/26,-3.9423,9.152,0,,,2.7778,0,-1.0702,5.6034,2.1277,1.6129,,1.4418,,,,3.6844,9.9834,,,,1.1156,,6.1974,2.7764,0.9704,9.2653,,0.3333,,,,1714851072,2543762845,1470107243,,,6606411575,3374660670,2290329600,2832957971,31737830400,1417500000,,57336219600,,,,236.5398,57.5197,63.2587,,,78.5696,171.8066,86.6212,524.4056,13.1469,-12.9967,,13.9965,,,,4.0738,4.5239,2.7732,,,4.7662,4.7557,6.648,2.4136,2.1756,2.6633,,2.5243,,,,6.0148,6.2258,3.462,,,17.6932,15.2422,47.4088,0.9266,1.7738,1.0692,,3.3622,,,
2014/2/27,-0.4004,-0.1538,0,,,-8.0309,0,-3.4455,2.0408,-1.4706,6.0317,,1.8274,,,,2.928,11.228,,,,1.3688,,6.4152,5.6076,1.2446,21.3673,,0.485,,,,1707984802,2539849364,1470107243,,,6075858059,3374660670,2211416000,2890773440,31271097600,1503000000,,58383988080,,,,235.5926,57.4312,63.2587,,,72.2597,171.8066,83.6366,535.1077,12.9536,-13.7806,,14.2523,,,,4.0575,4.517,2.7732,,,4.3834,4.7557,6.4189,2.4629,2.1436,2.8239,,2.5704,,,,5.9908,6.2162,3.462,,,16.2723,15.2422,45.7753,0.9455,1.7477,1.1337,,3.4236,,,
2014/2/28,-0.7538,3.775,0,,,2.8547,0,-1.1618,-0.2,-2.3632,-2.6946,,-2.6421,,,,3.2997,10.2037,,,,1.4477,,6.2097,3.6039,0.994,11.8278,,0.3669,,,,1695110545,2635729656,1470107243,,,6249308247,3374660670,2185723200,2884991893,30532104000,1462500000,,56841440040,,,,233.8168,59.5993,63.2587,,,74.3226,171.8066,82.6649,534.0375,12.6475,-13.4093,,13.8758,,,,4.0269,4.6875,2.7732,,,4.5086,4.7557,6.3443,2.4579,2.093,2.7478,,2.5025,,,,5.9456,6.4509,3.462,,,16.7368,15.2422,45.2435,0.9437,1.7064,1.1031,,3.3332,,,
2014/3/3,3.1899,-0.5939,0,,,4.0816,0,2.351,2.6052,1.5287,5.2308,,-0.2048,,,,2.4111,7.9354,,,,1.0822,,5.1536,3.6528,0.7529,14.7084,,0.357,,,,1749182425,2620075730,1470107243,,,6504382053,3374660670,2237108800,2960152003,30998836800,1539000000,,56725021320,,,,241.2753,59.2453,63.2587,,,77.3562,171.8066,84.6084,547.9503,12.8408,-14.1107,,13.8473,,,,4.1554,4.6597,2.7732,,,4.6926,4.7557,6.4935,2.522,2.125,2.8916,,2.4974,,,,6.1353,6.4126,3.462,,,17.4199,15.2422,46.3072,0.9682,1.7325,1.1608,,3.3264,,,
2014/3/4,0.5888,0.0747,0,,,4.6275,4.3774,1.9688,1.1719,0.5019,-2.6316,,1.0775,,,,2.0017,9.2855,,,,1.7648,5.9665,6.1897,2.9197,0.4566,7.9865,,0.3096,,,,1759481831,2622032471,1470107243,,,6805369144,3522382748,2281153600,2994841284,31154414400,1498500000,,57336219600,,,,242.6959,59.2895,63.2587,,,80.9358,179.3272,86.2741,554.3716,12.9052,-13.7394,,13.9965,,,,4.1799,4.6631,2.7732,,,4.9097,4.9638,6.6213,2.5515,2.1356,2.8155,,2.5243,,,,6.1714,6.4174,3.462,,,18.226,15.9094,47.2189,0.9796,1.7412,1.1303,,3.3622,,,
