ÈÕÆÚ,300008.SZ,300065.SZ,300589.SZ,300600.SZ,600072.SH,600150.SH,600482.SH,600685.SH,601890.SH,601989.SH,300008.SZ,300065.SZ,300589.SZ,300600.SZ,600072.SH,600150.SH,600482.SH,600685.SH,601890.SH,601989.SH,300008.SZ,300065.SZ,300589.SZ,300600.SZ,600072.SH,600150.SH,600482.SH,600685.SH,601890.SH,601989.SH,300008.SZ,300065.SZ,300589.SZ,300600.SZ,600072.SH,600150.SH,600482.SH,600685.SH,601890.SH,601989.SH,300008.SZ,300065.SZ,300589.SZ,300600.SZ,600072.SH,600150.SH,600482.SH,600685.SH,601890.SH,601989.SH,300008.SZ,300065.SZ,300589.SZ,300600.SZ,600072.SH,600150.SH,600482.SH,600685.SH,601890.SH,601989.SH
2014/1/2,1.763,2.3994,,,0.6541,-1.0748,0.3906,2.1289,0.4431,0.3565,1.4954,3.3007,,,1.1456,0.9185,0.8601,1.458,0.2727,0.3453,1617975155,1166675984,,,5889468204,32978354120,4739080000,7572263851,3182400000,68150051052,189.3715,128.4765,,,-32.2982,834.1528,46.9461,816.635,-151.6689,29.6608,4.3482,2.6022,,,5.1669,1.9009,2.8054,2.8451,1.1576,1.82,9.5808,4.26,,,6.3936,1.4856,1.0457,2.6658,2.2589,1.6982
2014/1/3,4.4273,0.2757,,,-2.1121,-2.0894,-2.9183,-0.0579,-2.3529,-1.7762,3.8358,3.325,,,1.1269,1.4384,1.0872,1.959,0.523,0.4729,1689608319,1169892183,,,5765076511,32289295321,4600780000,7567879216,3107520000,66939570572,197.7556,128.8306,,,-31.6161,816.7238,45.576,816.1622,-148.1002,29.1339,4.5407,2.6094,,,5.0578,1.8612,2.7235,2.8434,1.1303,1.7877,10.0049,4.2718,,,6.2586,1.4546,1.0152,2.6643,2.2058,1.668
2014/1/6,1.3825,-7.079,,,-4.7303,-4.0973,-5.7114,-1.6802,-3.4639,-5.7866,7.7813,3.3259,,,1.0987,1.208,1.0823,1.9353,0.4154,0.9044,1712966959,1087075073,,,5492371647,30966302427,4338010000,7440724814,2999880000,63066033034,200.4895,119.7107,,,-30.1205,783.2601,42.973,802.4491,-142.9703,27.448,4.6035,2.4246,,,4.8185,1.785,2.568,2.7956,1.0912,1.6842,10.1432,3.9694,,,5.9625,1.395,0.9572,2.6195,2.1294,1.5715
2014/1/7,-1.6364,-0.074,,,0.1742,0.6231,-0.2125,3.2999,0.312,-0.9597,4.1728,2.1927,,,0.5254,0.7241,0.5424,1.5734,0.2574,0.4253,1684936591,1086271023,,,5501940239,31159238891,4328790000,7686264349,3009240000,62460792794,197.2088,119.6221,,,-30.173,788.1402,42.8817,828.9295,-143.4163,27.1846,4.5281,2.4229,,,4.8269,1.7961,2.5625,2.8879,1.0946,1.6681,9.9773,3.9664,,,5.9729,1.4037,0.9552,2.706,2.136,1.5564
2014/1/8,3.9741,4.1451,,,-0.6087,1.1942,-1.4909,0.1141,-0.4666,-0.1938,4.296,3.6835,,,0.6439,1.1088,0.7458,0.8719,0.3408,0.4686,1751898026,1131297801,,,5468450168,31531330642,4264250000,7695033618,2995200000,62339744746,205.0461,124.5805,,,-29.9893,797.5519,42.2423,829.8752,-142.7472,27.1319,4.7081,2.5233,,,4.7975,1.8175,2.5243,2.8912,1.0895,1.6648,10.3738,4.1308,,,5.9365,1.4204,0.941,2.709,2.126,1.5534
2014/1/9,-1.5111,-4.7619,,,-5.1619,-3.8462,-0.8649,-3.4758,-1.25,-0.1942,4.0559,2.8662,,,1.5287,0.7927,0.5524,0.99,0.3094,0.3244,1725424901,1077426477,,,5186176712,30318587156,4227370000,7427570911,2957760000,62218696698,201.9476,118.6481,,,-28.4413,766.8768,41.877,801.0305,-140.9629,27.0793,4.637,2.4031,,,4.5499,1.7476,2.5025,2.7907,1.0759,1.6616,10.217,3.9341,,,5.6301,1.3658,0.9328,2.6149,2.0995,1.5504
2014/1/10,-0.722,-0.6716,,,-2.8598,-5.0455,-2.8353,-5.7261,-0.4747,-3.5019,1.8774,2.0279,,,1.0298,0.9362,0.7023,1.8348,0.268,0.6787,1712966959,1070190031,,,5037863541,28788876622,4107510000,7002261360,2943720000,60039831833,200.4895,117.8513,,,-27.628,728.1844,40.6896,755.1628,-140.2938,26.131,4.6035,2.387,,,4.4198,1.6595,2.4315,2.6309,1.0708,1.6034,10.1432,3.9077,,,5.4691,1.2969,0.9064,2.4652,2.0895,1.4961
2014/1/13,-6.9091,0,,,-0.3799,0.9095,0.5612,-1.7533,1.1129,1.2097,3.3918,1.0324,,,0.5477,0.6746,0.5404,1.0992,0.187,0.5018,1594616515,1070190031,,,5018726357,29050718966,4130560000,6879491593,2976480000,60766120121,186.6375,117.8513,,,-27.523,734.8074,40.918,741.9226,-141.8551,26.4471,4.2854,2.387,,,4.403,1.6745,2.4452,2.5848,1.0827,1.6228,9.4424,3.9077,,,5.4483,1.3087,0.9115,2.4219,2.1128,1.5142
2014/1/14,5.2734,6.1608,,,1.5253,3.5104,2.0089,4.0153,1.1006,-0.5976,1.7875,3.8041,,,0.6236,0.7182,0.4991,0.6477,0.2303,0.5915,1678707620,1136122099,,,5095275091,30070525988,4213540000,7155723569,3009240000,60402975977,196.4797,125.1118,,,-27.9428,760.6024,41.74,771.713,-143.4163,26.289,4.5114,2.534,,,4.4701,1.7333,2.4943,2.6886,1.0946,1.6131,9.9404,4.1484,,,5.5314,1.3546,0.9298,2.5192,2.136,1.5052
2014/1/15,2.0408,2.9724,,,0.6573,-1.7874,1.4223,0.5515,0.1555,-1.8036,1.6866,6.4958,,,0.6192,0.5724,0.6909,0.8658,0.2207,0.5853,1712966959,1169892183,,,5128765162,29533060125,4273470000,7195185280,3013920000,59313543545,200.4895,128.8306,,,-28.1265,747.0077,42.3337,775.9688,-143.6394,25.8149,4.6035,2.6094,,,4.4995,1.7024,2.5298,2.7034,1.0963,1.584,10.1432,4.2718,,,5.5678,1.3304,0.943,2.5331,2.1393,1.478
2014/1/16,-2.9091,0.3436,,,-9.9813,-1.8665,-0.2157,0.975,0.1553,0,1.2657,5.0596,,,1.7589,0.7687,0.5247,0.6838,0.2541,0.5336,1663135193,1173912431,,,4616845505,28981813086,4264250000,7265339433,3018600000,59313543545,194.6571,129.2733,,,-25.3191,733.0645,42.2423,783.5346,-143.8624,25.8149,4.4696,2.6183,,,4.0504,1.6706,2.5243,2.7297,1.098,1.584,9.8482,4.2864,,,5.012,1.3056,0.941,2.5578,2.1426,1.478
2014/1/17,2.2472,0.411,,,-8.2902,-1.8069,0,-2.1123,-2.1705,-3.2653,1.751,2.9972,,,5.4605,0.4265,,0.6221,0.2158,0.7111,1700509017,1178736728,,,4234101836,28458128399,4264250000,7111877224,2953080000,57376774776,199.0314,129.8046,,,-23.2201,719.8185,42.2423,766.9844,-140.7398,24.9719,4.57,2.6291,,,3.7146,1.6404,2.5243,2.6721,1.0742,1.5323,10.0695,4.3041,,,4.5965,1.282,0.941,2.5037,2.0961,1.4297
2014/1/20,-0.1832,0.6821,,,-2.2599,3.5835,0,-0.9864,1.5848,1.8987,1.5098,3.5759,,,2.7802,0.5741,,0.5445,0.242,0.5896,1697394532,1186777224,,,4138415919,29477935421,4264250000,7041723071,2999880000,58491663356,198.6669,130.69,,,-22.6953,745.6134,42.2423,759.4186,-142.9703,25.4548,4.5616,2.647,,,3.6307,1.6992,2.5243,2.6457,1.0912,1.5619,10.051,4.3334,,,4.4927,1.3279,0.941,2.479,2.1294,1.4574
2014/1/21,-0.4587,6.6396,,,0.1156,-1.87,0,0.6849,0.78,0.6211,1.3688,5.5131,,,1.7405,0.4754,,0.3174,0.2151,0.3948,1689608319,1265574086,,,4143200215,28926688382,4264250000,7089954051,3023280000,58854965613,197.7556,139.3673,,,-22.7216,731.6702,42.2423,764.62,-144.0855,25.6129,4.5407,2.8228,,,3.6349,1.6674,2.5243,2.6639,1.0997,1.5716,10.0049,4.6211,,,4.4979,1.3031,0.941,2.496,2.146,1.4664
2014/1/22,1.9355,0.4447,,,6.351,4.526,0,4.0198,3.2508,7.4074,3.1695,6.2416,,,3.1007,0.9546,,0.8553,0.5296,1.6162,1722310415,1271202433,,,4406336487,30235900100,4264250000,7374955296,3121560000,63214592695,201.5831,139.9871,,,-24.1646,764.7853,42.2423,795.3562,-148.7694,27.5101,4.6286,2.8353,,,3.8657,1.7429,2.5243,2.7709,1.1354,1.688,10.1986,4.6417,,,4.7835,1.3621,0.941,2.5964,2.2157,1.5751
2014/1/23,0.9042,7.5269,,,-1.5201,0.5469,0,1.6647,-0.7496,-0.9579,2.3229,10.8585,,,1.853,0.6301,,0.8965,0.3179,0.9318,1737882842,1366884337,,,4339356345,30401274212,4264250000,7497725063,3098160000,62609088934,203.4057,150.5238,,,-23.7973,768.9683,42.2423,808.5963,-147.6542,30.8027,4.6704,3.0487,,,3.807,1.7524,2.5243,2.8171,1.1269,1.8901,10.2908,4.9911,,,4.7108,1.3695,0.941,2.6396,2.1991,1.7636
2014/1/24,-0.6272,0.3529,,,0,-0.4986,5.4054,0.4094,1.3595,1.1605,2.9971,6.8838,,,1.6191,0.5889,1.8549,1.0599,0.3093,0.818,1726982143,1371708635,,,4339356345,30249681276,4494750000,7528417505,3140280000,63335693448,202.1299,151.055,,,-23.7973,765.1339,44.5257,811.9064,-149.6615,31.1602,4.6411,3.0595,,,3.807,1.7437,2.6608,2.8286,1.1423,1.912,10.2262,5.0087,,,4.7108,1.3627,0.9918,2.6504,2.229,1.7841
2014/1/27,-4.4184,4.1618,,,-1.7641,-0.5011,-1.5385,0.1165,-1.4903,0.5736,3.4223,7.0008,,,1.1674,0.3927,0.8391,0.9207,0.3465,0.8469,1650677251,1428796157,,,4262807611,30098088340,4425600000,7537186774,3093480000,63698995705,193.199,157.3416,,,-23.3775,761.2995,43.8407,812.8521,-147.4311,31.3389,4.4361,3.1868,,,3.7398,1.7349,2.6198,2.8319,1.1252,1.923,9.7744,5.2171,,,4.6277,1.3559,0.9766,2.6535,2.1958,1.7943
2014/1/28,-1.6038,-2.9826,,,-1.2346,-2.152,3.5417,-1.2216,0.7564,-1.1407,2.5203,5.4213,,,0.9022,0.4863,1.0671,0.8065,0.2349,0.5299,1624204126,1386181528,,,4210180357,29450373069,4582340000,7445109449,3116880000,62972391191,190.1005,152.6488,,,-23.0889,744.9163,45.3934,802.922,-148.5463,30.9814,4.3649,3.0918,,,3.6936,1.6976,2.7126,2.7973,1.1337,1.901,9.6176,5.0615,,,4.5706,1.3267,1.0111,2.6211,2.2124,1.7738
2014/1/29,3.8351,0.232,,,1.3636,1.4038,-0.2012,2.3557,-4.0541,0.1923,4.3668,3.0689,,,0.8367,0.4632,0.6713,0.8982,0.8977,0.3086,1686493833,1389397726,,,4267591907,29863808349,4573120000,7620494831,2990520000,63093491943,197.391,153.003,,,-23.4037,755.3737,45.302,821.8365,-142.5242,31.041,4.5323,3.099,,,3.744,1.7214,2.7072,2.8632,1.0878,1.9047,9.9865,5.0733,,,4.6329,1.3453,1.0091,2.6828,2.1227,1.7772
2014/1/30,6.3712,2.6042,,,1.6816,0.5999,-0.7056,2.244,-0.939,-0.3839,6.0362,4.0397,,,1.0042,0.4863,0.5407,0.8114,0.4507,0.4488,1793943579,1425579959,,,4339356345,30042963636,4540850000,7791495578,2962440000,62851290439,209.9672,156.9874,,,-23.7973,759.9052,44.9824,840.2782,-141.1859,30.9218,4.8211,3.1797,,,3.807,1.7317,2.6881,2.9274,1.0776,1.8974,10.6227,5.2054,,,4.7108,1.3534,1.002,2.743,2.1028,1.7704
2014/2/7,4.3403,6.2606,,,6.946,10,4.5685,7.4282,4.2654,4.0462,5.0591,3.891,,,3.2251,1.3122,1.4513,2.574,0.6738,0.9029,1871805713,1514829465,,,4640766984,33047260000,4748300000,8370267337,3088800000,65394406237,219.0804,166.8157,,,-25.4503,835.8957,47.0374,902.6961,-147.2081,32.173,5.0303,3.3787,,,4.0714,1.9049,2.8109,3.1449,1.1235,1.9742,11.0838,5.5313,,,5.038,1.4887,1.0478,2.9468,2.1925,1.842
2014/2/10,3.9933,0.4246,,,4.7423,0.0834,3.1068,1.2048,2.2727,4.2593,6.0438,5.7462,,,3.3868,1.6089,3.1504,2.2317,0.9251,1.3726,1946553363,1521261862,,,4860844594,33074822352,4895820000,8471113931,3159000000,68179723539,227.829,167.5241,,,-26.6572,836.5929,48.4988,913.572,-150.5537,33.5434,5.2312,3.3931,,,4.2645,1.9065,2.8982,3.1828,1.1491,2.0582,11.5264,5.5548,,,5.2769,1.49,1.0803,2.9823,2.2423,1.9205
2014/2/11,-0.16,-1.6385,,,-1.5748,-1.125,-1.1299,-1.6046,-0.1481,0.1776,5.0849,4.3302,,,2.3606,1.326,2.3097,1.3088,0.6617,1.1449,1943438877,1496336324,,,4784295860,32702730601,4840500000,8335190261,3154320000,68300878001,227.4645,164.7792,,,-26.2374,827.1812,47.9507,1440.5051,-150.3307,33.603,5.2229,3.3375,,,4.1973,1.8851,2.8654,5.0186,1.1474,2.0619,11.508,5.4637,,,5.1938,1.4732,1.0681,4.7024,2.239,1.9239
2014/2/12,10.016,-2.1494,,,0.1,-0.1264,3.1429,1.8937,1.1869,-0.7092,10.4624,4.6475,,,1.6719,1.0561,2.9361,1.1961,0.772,0.7111,2138094213,1464174340,,,4789080156,32661387073,4992630000,8493037104,3191760000,67816474611,250.2474,161.2375,,,-26.2636,826.1355,49.4578,1467.7845,-152.115,33.3646,5.746,3.2657,,,4.2015,1.8827,2.9555,5.1136,1.161,2.0473,12.6606,5.3463,,,5.199,1.4714,1.1017,4.7914,2.2656,1.9103
2014/2/13,0.8012,-4.3932,,,-2.7972,-3.3333,-3.6011,-2.9943,-1.7595,-2.8571,9.0958,3.2746,,,1.1888,0.8265,2.3977,0.9812,0.6348,1.2829,2155223883,1399850371,,,4655119872,31572674170,4812840000,8238728301,3135600000,65878861051,252.2523,154.154,,,-25.529,798.5976,47.6767,1423.8343,-149.4385,32.4114,5.792,3.1223,,,4.084,1.8199,2.8491,4.9605,1.1406,1.9888,12.762,5.1114,,,5.0536,1.4223,1.062,4.648,2.2257,1.8557
2014/2/14,9.9711,3.3314,,,1.5416,1.0039,0.4789,0,1.4925,0,16.1406,3.9311,,,0.8074,0.5613,1.409,0.8371,0.506,0.7638,2370123374,1446485248,,,4726884310,31889641218,4835890000,8238728301,3182400000,65878861051,277.4046,159.2896,,,-25.9225,806.615,47.9051,1423.8343,-151.6689,32.4114,6.3695,3.2263,,,4.1469,1.8382,2.8627,4.9605,1.1576,1.9888,14.0346,5.2817,,,5.1315,1.4366,1.0671,4.648,2.2589,1.8557
2014/2/17,9.9869,4.7248,,,2.7328,2.5497,2.6692,3.4061,1.9118,3.4926,11.9789,7.5239,,,1.6646,0.9844,2.2644,1.1219,0.8936,1.3959,2606824263,1514829465,,,4856060298,32702730601,4964970000,8519344911,3243240000,68179777154,305.1086,166.8157,,,-26.6309,827.1812,49.1838,1472.3311,-154.5685,33.5434,7.0057,3.3787,,,4.2603,1.8851,2.9391,5.1294,1.1797,2.0582,15.4362,5.5313,,,5.2717,1.4732,1.0956,4.8063,2.3021,1.9205
2014/2/18,1.5532,5.3609,,,-3.0542,-0.2528,-2.1356,-1.9043,-0.2886,-0.7105,9.085,7.1393,,,1.9,0.7265,1.8728,0.763,0.6443,0.6662,2647312573,1596038476,,,4707747126,32620043545,4858940000,8357113433,3233880000,86476447782,309.8474,175.7586,,,-25.8176,825.0897,48.1334,1444.2939,-154.1224,33.3051,7.1145,3.5599,,,4.1301,1.8803,2.8764,5.0318,1.1763,2.0436,15.6759,5.8278,,,5.1107,1.4695,1.0722,4.7148,2.2955,1.9069
2014/2/19,-3.4118,-1.2091,,,-7.1138,-3.0841,0.6641,-4.0923,-0.1447,0.1789,5.5783,4.5862,,,4.423,0.7591,1.7825,1.5215,0.609,0.5607,2556992497,1576741285,,,4372846416,31614017698,4891210000,8015111939,3229200000,86631146258,299.2762,173.6336,,,-23.981,799.6434,48.4531,1385.1885,-153.8993,33.3646,6.8717,3.5168,,,3.8363,1.8223,2.8955,4.8258,1.1746,2.0473,15.1411,5.7573,,,4.7472,1.4242,1.0793,4.5218,2.2921,1.9103
2014/2/20,-0.7308,-2.6517,,,-0.8753,-1.7437,-3.8643,0,-1.3043,-3.0357,8.2782,3.7645,,,2.0265,0.5772,1.7838,0.7378,0.6068,0.572,2538305585,1534930705,,,4334572049,31062770659,4702200000,8015111939,3187080000,84001272175,297.089,169.0293,,,-23.7711,785.7002,46.5807,1385.1885,-151.892,32.3518,6.8215,3.4236,,,3.8028,1.7905,2.7836,4.8258,1.1593,1.9851,15.0304,5.6047,,,4.7056,1.3993,1.0376,4.5218,2.2622,1.8523
2014/2/21,0.6748,8.4337,,,1.1038,0.2218,1.1765,-0.8753,-0.1468,-1.4733,4.3982,6.0034,,,1.4714,0.5524,1.0323,0.6187,0.4162,0.5309,2555435254,1664382693,,,4382415008,31131676539,4757520000,7944957786,3182400000,82763684371,299.0939,183.2848,,,-24.0334,787.4431,47.1287,1373.0643,-151.6689,31.8751,6.8675,3.7123,,,3.8447,1.7945,2.8163,4.7836,1.1576,1.9559,15.1319,6.0773,,,4.7575,1.4024,1.0498,4.4822,2.2589,1.825
2014/2/24,2.3157,3.7681,,,-1.2009,-4.9137,6.2016,0.883,-1.6176,-2.9907,9.6006,6.1466,,,1.4091,1.2195,4.8094,1.0565,0.36,0.5166,2614610477,1727098562,,,4329787753,29601966005,5052560000,8015111939,3130920000,80288508764,306.0199,190.1912,,,-23.7448,748.7506,50.0514,1385.1885,-149.2155,30.9219,7.0266,3.8522,,,3.7986,1.7063,2.991,4.8258,1.1389,1.8974,15.4823,6.3063,,,4.7004,1.3335,1.1149,4.5218,2.2224,1.7704
2014/2/25,-4.9434,-10.0093,,,-2.6519,-4.2831,-1.1861,-4.3217,-3.8864,-3.2755,10.0095,7.7792,,,1.4106,0.9463,3.9872,1.1868,0.4501,0.6308,2485359333,1554227896,,,4214964653,28334097815,4992630000,7668725810,3009240000,77658634681,290.8921,171.1544,,,-23.1151,716.6812,49.4578,1325.3253,-143.4163,29.909,6.6792,3.4666,,,3.6978,1.6332,2.9555,4.6173,1.0946,1.8352,14.7169,5.6751,,,4.5758,1.2764,1.1017,4.3264,2.136,1.7124
2014/2/26,-4.8872,-5.2768,,,-1.0216,1.7996,5.8172,0,0.9331,0.7968,4.7078,7.1331,,,0.789,0.6381,6.5796,0.8778,0.3745,0.3786,2363894403,1472214836,,,4171905990,28844001326,5283060000,7668725810,3037320000,78277428583,276.6755,162.1229,,,-22.879,729.5787,52.3348,1325.3253,-144.7546,30.1473,6.3528,3.2837,,,3.66,1.6626,3.1274,4.6173,1.1048,1.8499,13.9977,5.3757,,,4.529,1.2994,1.1658,4.3264,2.1559,1.7261
2014/2/27,0.1318,-2.5123,,,1.9495,1.0989,-2.9668,1.7153,2.3112,2.7668,3.8248,5.4626,,,1.5664,0.8665,6.083,0.7975,0.9198,0.6829,2367008889,1435228554,,,4253239020,29160968374,5126320000,7800264847,3107520000,80443207239,277.04,158.05,,,-23.325,737.5961,50.7821,1348.0582,-148.1002,30.9814,6.3612,3.2012,,,3.7314,1.6809,3.0346,4.6965,1.1303,1.901,14.0161,5.2406,,,4.6173,1.3137,1.1312,4.4006,2.2058,1.7738
2014/2/28,-0.0658,6.0504,,,-0.7874,1.087,1.8885,-1.9112,1.0542,0,1.7516,4.8057,,,0.8195,0.4862,3.5037,1.1436,0.5452,0.4167,2365451646,1522065912,,,4219748949,29477935421,5223130000,7651187272,3140280000,80443207239,276.8578,167.6126,,,-23.1414,745.6134,51.7411,1322.2943,-149.6615,30.9814,6.357,3.3949,,,3.702,1.6992,3.0919,4.6067,1.1423,1.901,14.0069,5.5577,,,4.581,1.3279,1.1525,4.3165,2.229,1.7738
2014/3/3,-0.7242,9.9842,,,1.1338,1.5428,-0.0883,2.4069,1.7884,1.7308,3.4278,4.736,,,0.9025,0.5177,3.3339,0.7824,0.6615,0.5732,2348321977,1674031288,,,4267591907,29932714229,5218520000,7835341923,3196440000,81835493518,274.8529,184.3473,,,-23.4037,757.1166,51.6955,1354.1202,-152.3381,31.5177,6.3109,3.7338,,,3.744,1.7254,3.0892,4.7176,1.1627,1.9339,13.9055,6.1126,,,4.6329,1.3484,1.1515,4.4204,2.2689,1.8045
2014/3/4,-4.6419,0.4803,,,1.1211,0,2.9152,2.9659,0.5857,0,3.231,5.1663,,,1.0929,0.5664,4.5407,0.8322,0.7486,0.4969,2239314988,1682071784,,,4315434866,29932714229,5370650000,8067727554,3215160000,81835493518,262.0945,185.2328,,,-23.6661,757.1166,53.2025,1394.2816,-153.2302,31.5177,6.018,3.7517,,,3.786,1.7254,3.1793,4.8575,1.1695,1.9339,13.26,6.1419,,,4.6848,1.3484,1.1851,4.5515,2.2822,1.8045
2014/3/5,0.6954,0.8126,,,-0.2217,-0.3223,-3.8627,0.163,0.2911,-1.8904,3.7259,3.8086,,,0.9123,0.5272,3.1231,1.1434,0.8936,0.418,2254887415,1695740627,,,4305866274,29836245997,5163200000,8080881457,3224520000,80288508764,263.9171,186.738,,,-23.6136,754.6765,51.1475,1396.5549,-153.6763,30.9219,6.0598,3.7822,,,3.7776,1.7198,3.0565,4.8654,1.1729,1.8974,13.3522,6.1918,,,4.6744,1.3441,1.1393,4.5589,2.2888,1.7704
2014/3/6,-2.4171,-1.944,,,-2.2222,-2.679,-2.8571,-6.7282,-0.4354,-1.5414,3.2551,3.4512,,,0.9226,0.3957,2.7557,2.2572,0.5533,0.4651,2200383921,1662774593,,,4210180357,29036937790,5015680000,7537186774,3210480000,79050920960,257.5379,183.1077,,,-23.0889,734.4588,49.6861,1302.5924,-153.0072,30.4452,5.9134,3.7087,,,3.6936,1.6738,2.9691,4.5381,1.1678,1.8681,13.0295,6.0715,,,4.5706,1.3081,1.1068,4.2522,2.2788,1.7431
2014/3/7,-0.1415,-3.4333,,,-0.7955,0.2848,3.3088,-3.6067,-0.2915,0.1957,1.852,3.2481,,,0.8326,0.3858,2.6127,1.6345,0.4644,0.3862,2197269436,1605687071,,,4176690286,29119624846,5181640000,7265339433,3201120000,79205619436,257.1734,176.8212,,,-22.9052,736.5503,51.3301,1255.6112,-152.5611,30.5048,5.905,3.5814,,,3.6642,1.6785,3.0674,4.3744,1.1644,1.8718,13.011,5.863,,,4.5342,1.3118,1.1434,4.0988,2.2722,1.7465
2014/3/10,-8.5755,-10.015,,,-7.331,-8.8973,4.3594,-4.4056,-4.0936,-4.8828,4.1068,5.0384,,,1.6257,1.1673,7.285,1.2996,0.6195,0.6679,2008843070,1444877149,,,3870495351,26528763762,5407530000,6945261111,3070080000,75338157549,235.1195,159.1125,,,-21.226,671.0172,53.5678,1200.2946,-146.3159,29.0153,5.3986,3.2227,,,3.3956,1.5292,3.2011,4.1817,1.1167,1.7804,11.8953,5.2758,,,4.2018,1.1951,1.1932,3.9182,2.1792,1.6612
2014/3/11,-0.7752,-1.0573,,,-0.8653,-3.0649,-5.4561,-0.947,-0.3049,-0.616,2.6113,4.1091,,,1.1568,0.9366,4.0581,1.0849,0.3718,0.3786,1993270643,1429600207,,,3837005280,25715674379,5112490000,6879491593,3060720000,74874062123,233.2969,157.4301,,,-21.0424,650.451,50.6451,1188.9282,-145.8698,28.8366,5.3568,3.1886,,,3.3662,1.4823,3.0265,4.1421,1.1133,1.7694,11.803,5.2201,,,4.1654,1.1585,1.1281,3.8811,2.1725,1.651
2014/3/12,-1.25,-2.6997,,,-1.995,1.0182,-4.6889,1.5934,-0.4587,-0.8264,3.0428,3.3712,,,0.9699,0.4931,3.0193,0.7734,0.4426,0.405,1968354760,1391005825,,,3760456546,25977516722,4872770000,6989107457,3046680000,74255268221,230.3807,153.1801,,,-20.6226,657.074,48.2704,1207.8722,-145.2007,28.5983,5.2898,3.1025,,,3.2991,1.4974,2.8845,4.2081,1.1082,1.7548,11.6555,5.0791,,,4.0823,1.1703,1.0752,3.943,2.1626,1.6374
2014/3/13,0,3.9884,,,1.145,1.1141,0.8515,0.5646,0.6144,0.625,,3.0027,,,0.6776,0.7536,1.7664,0.659,0.3295,0.3855,1968354760,1446485248,,,3803515209,26266921418,4914260000,7028569168,3065400000,74719363647,230.3807,159.2896,,,-20.8587,664.3942,48.6814,1214.6921,-146.0929,28.777,5.2898,3.2263,,,3.3369,1.5141,2.9091,4.2319,1.115,1.7658,11.6555,5.2817,,,4.1291,1.1833,1.0844,3.9652,2.1759,1.6476
2014/3/14,0,-0.5559,,,-2.3899,-3.0955,-2.6266,-2.1834,0.916,-1.0352,,1.7736,,,0.8786,0.6396,1.3818,0.7133,0.3761,0.3515,1968354760,1438444752,,,3712613587,25453832035,4785180000,6875106959,3093480000,73945871270,230.3807,158.4041,,,-20.3602,643.8279,47.4027,1188.1704,-147.4311,28.4791,5.2898,3.2084,,,3.2571,1.4672,2.8327,4.1395,1.1252,1.7475,11.6555,5.2524,,,4.0304,1.1467,1.0559,3.8787,2.1958,1.6305
2014/3/17,0,6.9312,,,1.1598,2.0032,4.0462,4.9745,1.3616,1.8828,,3.9378,,,0.8063,0.6138,1.6413,0.996,0.4098,0.3957,1968354760,1538146904,,,3755672250,25963735546,4978800000,7217108453,3135600000,75338157549,230.3807,169.3835,,,-20.5963,656.7254,49.3208,1247.2758,-149.4385,29.0153,5.2898,3.4307,,,3.2949,1.4966,2.9473,4.3454,1.1406,1.7804,11.6555,5.6164,,,4.0772,1.1696,1.0986,4.0716,2.2257,1.6612
2014/3/18,0,7.2661,,,0.3822,0.1592,0.7407,0.1823,-0.597,-0.8214,,8.7806,,,0.8187,0.5203,2.5644,0.5296,0.3667,0.4162,1968354760,1649909800,,,3770025138,26005079074,5015680000,7230262356,3116880000,74719363647,230.3807,181.691,,,-20.6751,657.7712,49.6861,1249.5491,-148.5463,28.777,5.2898,3.68,,,3.3075,1.499,2.9691,4.3533,1.1337,1.7658,11.6555,6.0245,,,4.0927,1.1715,1.1068,4.079,2.2124,1.6476
2014/3/19,0,-0.0975,,,-4.8223,-0.318,10.0184,2.2438,2.2523,-2.0704,,5.9009,,,2.0192,0.4602,5.9465,1.0559,0.6131,0.5947,1968354760,1648301701,,,3588221895,25922392018,5518170000,7392493834,3187080000,73172378893,230.3807,181.5139,,,-19.678,655.6797,54.6638,1277.5863,-151.892,28.1812,5.2898,3.6764,,,3.148,1.4942,3.2666,4.451,1.1593,1.7292,11.6555,6.0186,,,3.8954,1.1678,1.2177,4.1706,2.2622,1.6135
2014/3/20,0,-6.1463,,,-3.8667,-5.9011,0.4177,-0.8897,-0.5874,-2.9598,,3.6606,,,1.9266,0.6904,13.481,0.9738,1.5471,0.5409,1968354760,1546991450,,,3449477315,24392681485,5541220000,7326724316,3168360000,71006600236,230.3807,170.3575,,,-18.9172,616.9873,54.8922,1266.2199,-150.9998,27.3471,5.2898,3.4505,,,3.0263,1.406,3.2802,4.4114,1.1525,1.678,11.6555,5.6487,,,3.7447,1.0989,1.2227,4.1334,2.249,1.5657
2014/3/21,0,9.9792,,,0.6935,2.8249,-1.5807,3.83,1.3294,2.6144,,6.4673,,,2.205,1.119,6.9671,1.2209,0.9159,0.7507,1968354760,1701368975,,,3473398794,25081740284,5453630000,7607340927,3210480000,72862981942,230.3807,187.3578,,,-19.0483,634.4163,54.0245,1314.7166,-153.0072,28.062,5.2898,3.7948,,,3.0472,1.4458,3.2284,4.5803,1.1678,1.7219,11.6555,6.2124,,,3.7707,1.1299,1.2034,4.2918,2.2788,1.6067
